Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2013-04-07,DET,NYY,0,7,-188,178,-195,183,7.0,7.0,7.0,7.0,-115,-105,-125,115
2013-04-07,TOR,BOS,0,13,-144,134,-122,112,7.5,7.5,8.0,8.0,-105,-115,100,-110
2013-04-07,CIN,WAS,6,3,106,-116,-110,100,6.5,6.5,7.0,7.0,-110,-110,-110,100
2013-04-07,NYM,MIA,4,3,-142,132,-127,117,8.0,8.0,7.5,7.5,-115,-105,-120,110
2013-04-07,PHI,KC,8,9,-154,144,-116,106,7.0,7.0,7.0,7.0,-125,105,-105,-105
2013-04-07,ATL,CHC,5,1,-138,128,-126,116,7.0,7.0,7.0,7.0,-110,-110,100,-110
2013-04-07,BAL,MIN,3,4,-161,151,-177,167,9.5,9.5,9.0,9.0,-110,-110,-109,-101
2013-04-07,TB,CLE,0,13,-210,195,-193,182,7.0,7.0,7.0,7.0,-115,-105,115,-125
2013-04-07,CHW,SEA,4,3,-159,149,-162,152,7.0,7.0,7.0,7.0,-115,-105,-115,105
2013-04-07,MIL,ARI,7,8,-119,109,-105,-105,8.0,8.0,7.5,7.5,-105,-115,-106,-104
2013-04-07,HOU,OAK,3,9,109,-119,143,-153,8.0,8.0,8.0,8.0,-110,-110,110,-120
2013-04-07,SF,SLC,3,14,-148,138,-129,119,6.5,6.5,6.5,6.5,-115,-105,-109,-101
2013-04-07,LAD,PIT,6,2,-146,136,-131,121,8.0,8.0,7.0,7.0,-120,100,-110,100
2013-04-07,COL,SD,9,1,-139,129,-139,129,11.0,11.0,10.5,10.5,-110,-110,100,-110
2013-04-07,TEX,LAA,7,3,-141,131,-134,129,8.0,8.0,8.0,8.0,-110,-110,-120,110
