Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2013-05-10,DET,CLE,10,4,-200,185,-190,180,8.5,8.5,8.5,8.5,-105,-115,105,-115
2013-05-10,WAS,CHC,7,3,-155,145,-128,118,7.0,7.0,7.5,7.5,-120,100,110,-120
2013-05-10,CIN,MIL,4,3,-150,140,-147,137,7.5,7.5,7.5,7.5,-120,100,-108,-102
2013-05-10,BOS,TOR,5,0,-200,185,-207,189,8.5,8.5,9.5,9.5,-115,-105,-110,100
2013-05-10,NYM,PIT,3,7,-110,100,-104,-106,7.5,7.5,7.5,7.5,-110,-110,-111,101
2013-05-10,TB,SD,6,3,-165,155,-176,166,8.0,8.0,8.0,8.0,105,-125,-108,-102
2013-05-10,HOU,TEX,2,4,185,-200,185,-200,8.5,8.5,9.0,9.0,-110,-110,102,-112
2013-05-10,KC,NYY,6,11,-130,120,-113,103,8.0,8.0,8.0,8.0,-115,-105,100,-110
2013-05-10,MIN,BAL,6,9,100,-110,103,-113,8.5,8.5,8.5,8.5,-125,105,-115,105
2013-05-10,CHW,LAA,5,7,100,-110,-117,107,8.5,8.5,8.5,8.5,105,-125,-127,117
2013-05-10,SLC,COL,3,0,-180,170,-167,157,8.0,8.0,7.5,7.5,100,-120,100,-110
2013-05-10,ARI,PHI,3,2,-170,160,-150,140,8.5,8.5,9.5,9.5,-125,105,-105,-105
2013-05-10,LAD,MIA,4,5,-155,145,-136,126,7.5,7.5,7.0,7.0,110,-130,100,-110
2013-05-10,SEA,OAK,6,3,-155,145,-124,114,7.0,7.0,7.0,7.0,-120,100,-115,105
2013-05-10,SF,ATL,8,2,-125,115,-125,115,7.0,7.0,6.5,6.5,105,-125,-105,-105
