Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2022-05-09,SF,COL,8,5,-225,204,-235,195,6.5,6.5,6.5,6.5,-120,100,-120,100
2022-05-09,LAA,TB,11,3,-151,139,-125,105,7.5,7.5,7.5,7.5,-120,100,100,-120
2022-05-09,DET,OAK,0,2,-135,125,-125,105,7.0,7.0,7.0,7.0,-115,-105,-110,-110
2022-05-09,CIN,MIL,10,5,157,-171,155,-175,7.0,7.0,7.5,7.5,-122,102,100,-120
2022-05-09,CHW,CLE,9,12,-171,157,-185,165,7.5,7.5,7.5,7.5,-110,-110,-105,-115
2022-05-09,PIT,LAD,5,1,204,-225,190,-230,7.0,7.0,7.5,7.5,-119,-101,100,-120
2022-05-09,SEA,PHI,0,9,-115,105,-110,-110,7.5,7.5,7.5,7.5,-105,-115,100,-120
2022-05-09,SD,CHC,0,6,-171,157,-165,145,7.5,7.5,7.5,7.5,-105,-115,100,-120
2022-05-09,ARI,MIA,4,3,115,-125,-110,-110,9.0,9.0,8.5,8.5,-102,-118,-120,100
2022-05-09,NYY,TEX,1,0,-200,184,-225,185,7.5,7.5,7.0,7.0,-105,-115,-120,100
2022-05-09,BAL,KC,6,1,-125,115,-150,130,7.5,7.5,7.5,7.5,-110,-110,-105,-115
