Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2022-06-23,CHW,BAL,0,4,-158,146,-160,140,8.5,8.5,8.5,8.5,-119,-101,-120,100
2022-06-23,SD,PHI,2,6,-148,137,-155,135,7.0,7.0,7.0,7.0,-120,100,-105,-115
2022-06-23,MIL,STL,6,4,100,-110,-125,105,9.0,9.0,9.5,9.5,-110,-110,100,-120
2022-06-23,MIA,COL,3,2,-115,105,-150,130,8.5,8.5,8.5,8.5,-119,-101,-115,-105
2022-06-23,MIN,CLE,1,0,-146,135,-135,115,10.0,10.0,10.0,10.0,-112,-108,-110,-110
2022-06-23,OAK,SEA,1,2,110,-120,100,-120,7.0,7.0,7.0,7.0,-120,100,-125,105
2022-06-23,CIN,LAD,5,10,192,-210,190,-230,9.0,9.0,9.0,9.0,-120,100,100,-120
2022-06-23,PIT,CHC,8,7,-104,-106,-105,-115,8.0,8.0,8.0,8.0,-115,-105,-125,105
2022-06-23,NYY,HOU,7,6,-135,125,-140,120,8.0,8.0,8.0,8.0,-110,-110,-115,-105
2022-06-23,ATL,SF,7,6,-143,132,-145,125,9.0,9.0,9.0,9.0,-110,-110,-105,-115
