Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2022-07-12,KC,DET,5,7,-125,115,-120,100,8.5,8.5,8.5,8.5,-112,-108,-120,100
2022-07-12,COL,SD,5,3,128,-138,125,-145,10.5,10.5,11.0,11.0,-114,-106,-105,-115
2022-07-12,MIA,PIT,2,3,-148,137,-160,140,8.0,8.0,8.0,8.0,-108,-112,-105,-115
2022-07-12,CHC,BAL,2,4,-105,-105,-120,100,9.0,9.0,9.0,9.0,105,-125,-115,-105
2022-07-12,MIN,MIL,3,6,-124,114,-150,130,9.5,9.5,9.5,9.5,-107,-113,100,-120
2022-07-12,TB,BOS,3,2,105,-115,-105,-115,7.5,7.5,7.5,7.5,100,-120,100,-120
2022-07-12,ATL,NYM,4,1,-145,134,-210,175,8.0,8.0,8.0,8.0,-118,-102,-120,100
2022-07-12,SF,ARI,13,0,-218,198,-225,185,8.0,8.0,8.0,8.0,-105,-115,-105,-115
2022-07-12,STL,LAD,7,6,125,-135,140,-160,8.5,8.5,9.0,9.0,-120,100,100,-120
2022-07-12,TEX,OAK,7,14,-165,152,-160,140,8.5,8.5,8.5,8.5,-125,105,-120,100
2022-07-12,LAA,HOU,5,6,119,-129,105,-125,8.0,8.0,8.0,8.0,-112,-108,-115,-105
2022-07-12,NYY,CIN,3,4,-300,266,-315,255,8.5,8.5,8.5,8.5,-110,-110,100,-120
2022-07-12,CLE,CHW,0,7,148,-161,150,-170,8.5,8.5,8.5,8.5,100,-120,100,-120
2022-07-12,TOR,PHI,4,3,-183,168,-185,165,9.0,9.0,9.0,9.0,-115,-105,-130,110
