Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2022-04-13,TB,OAK,2,4,-181,166,-185,165,7.5,7.5,7.5,7.5,-115,-105,105,-125
2022-04-13,CIN,CLE,3,7,-115,105,-125,105,9.0,9.0,8.5,8.5,-108,-112,-130,110
2022-04-13,ARI,HOU,3,2,140,-152,140,-160,8.5,8.5,8.5,8.5,-114,-106,-110,-110
2022-04-13,MIN,LAD,0,7,157,-170,170,-200,8.5,8.5,8.5,8.5,-115,-105,-115,-105
2022-04-13,SF,SD,2,1,-118,108,-115,-105,7.0,7.0,7.5,7.5,-120,100,100,-120
2022-04-13,ATL,WAS,1,3,-208,190,-200,170,9.0,9.0,8.5,8.5,-110,-110,-120,100
2022-04-13,NYY,TOR,4,6,-129,119,-175,148,8.0,8.0,8.5,8.5,-120,100,100,-120
2022-04-13,PHI,NYM,6,9,-107,-103,-105,-115,8.5,8.5,8.5,8.5,-119,-101,-125,105
2022-04-13,CHW,SEA,6,4,104,-114,-120,100,9.0,9.0,8.5,8.5,-105,-115,-120,100
2022-04-13,DET,BOS,7,9,118,-128,115,-135,7.5,7.5,7.5,7.5,-110,-110,-105,-115
2022-04-13,PIT,CHC,6,2,115,-125,105,-125,9.0,9.0,8.5,8.5,-105,-115,-135,115
2022-04-13,BAL,MIL,2,4,158,-172,155,-175,8.0,8.0,7.5,7.5,-110,-110,-120,100
