Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2022-09-17,CLE,MIN,5,1,-140,115,-145,120,9.0,9.0,10.0,10.0,-120,100,-105,-115
2022-09-17,TOR,BAL,6,3,-165,135,-165,135,8.5,8.5,8.0,8.0,-115,-105,-115,-105
2022-09-17,WAS,MIA,5,3,105,-130,105,-125,7.5,7.5,8.0,8.0,-115,-105,-115,-105
2022-09-17,BOS,KC,0,9,-160,135,-145,120,9.0,9.0,8.5,8.5,-110,-110,-110,-110
2022-09-17,TB,TEX,5,1,-145,120,-135,110,7.0,7.0,7.0,7.0,100,-120,-110,-110
2022-09-17,DET,CHW,3,4,125,-155,125,-150,8.0,8.0,8.0,8.0,-110,-110,-105,-115
2022-09-17,HOU,OAK,5,8,-300,230,-275,225,8.0,8.0,8.0,8.0,-105,-115,-110,-110
2022-09-17,MIL,NYY,4,1,-120,100,-145,120,7.5,7.5,7.5,7.5,-105,-115,-105,-115
2022-09-17,NYM,PIT,5,1,-350,260,-350,260,7.5,7.5,8.0,8.0,-115,-105,-105,-115
2022-09-17,CLE,MIN,7,6,-110,-110,100,-120,7.5,7.5,7.5,7.5,-115,-105,-110,-110
2022-09-17,ARI,SD,0,2,-110,-110,-115,-105,7.0,7.0,7.0,7.0,-115,-105,-120,100
2022-09-17,SF,LAD,2,7,240,-300,240,-300,7.5,7.5,8.0,8.0,-115,-105,-105,-115
2022-09-17,LAA,SEA,2,1,-110,-110,-115,-105,7.5,7.5,7.0,7.0,100,-120,-105,-115
2022-09-17,STL,CIN,5,1,-205,172,-190,146,8.5,8.5,8.5,8.5,-110,-110,-110,-110
2022-09-17,CHC,COL,1,3,105,-120,104,-122,9.0,9.0,9.5,9.5,-106,-114,-112,-108
2022-09-17,STL,CIN,1,0,-255,210,-250,205,7.0,7.0,7.0,7.0,-108,-112,-112,-108
2022-09-17,ATL,PHI,4,3,-450,350,-450,350,7.5,7.5,8.0,8.0,-120,-102,-105,-115
