game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games,is_divisional_game
746425,2024-09-11,116,115,DET,COL,Detroit Tigers,Colorado Rockies,Tigers,Rockies,American League,National League,AL,NL,AL Central,NL West,AL Central,NL West,2024,2024,145,145,74,54,71,91,0.51,0.372,619,605,586,830,33,-225,4.27,4.17,4.04,5.72,0.23,-1.55,0.0,0.0,0.0,0.0,0.525,0.347,0.522,0.349,36,32,34,37,38,22,37,54,W3,L1,0,0,0.0,0.0,0.0,0.0,74-71,54-91,36-34,32-37,38-37,22-54,24-22,15-28,53-48,35-66,6-4,4-6,False
747154,2024-09-11,109,140,AZ,TEX,Arizona Diamondbacks,Texas Rangers,Diamondbacks,Rangers,National League,American League,NL,AL,NL West,AL West,NL West,AL West,2024,2024,145,145,81,70,64,75,0.559,0.483,788,606,696,651,92,-45,5.43,4.18,4.8,4.49,0.63,-0.31,0.0,0.0,0.0,0.0,0.58,0.51,0.581,0.487,40,41,31,34,41,29,33,41,W2,L1,0,0,0.0,0.0,0.0,0.0,81-64,70-75,40-31,41-34,41-33,29-41,25-18,19-20,58-42,51-49,5-5,7-3,False
746908,2024-09-11,111,110,BOS,BAL,Boston Red Sox,Baltimore Orioles,Red Sox,Orioles,American League,American League,AL,AL,AL East,AL East,AL East,AL East,2024,2024,145,146,73,83,72,63,0.503,0.568,691,718,690,632,1,86,4.77,4.92,4.76,4.33,0.01,0.59,0.0,0.0,0.0,0.0,0.525,0.621,0.5,0.625,34,42,40,33,39,41,32,30,L1,W1,0,0,0.0,0.0,0.0,0.0,73-72,83-63,34-40,42-33,39-32,41-30,19-19,30-18,52-47,64-39,3-7,5-5,True
746745,2024-09-11,145,114,CWS,CLE,Chicago White Sox,Cleveland Guardians,White Sox,Guardians,American League,American League,AL,AL,AL Central,AL Central,AL Central,AL Central,2024,2024,146,145,33,83,113,62,0.226,0.572,447,651,756,574,-309,77,3.06,4.49,5.18,3.96,-2.12,0.53,0.0,0.0,0.0,0.0,0.214,0.596,0.167,0.553,18,43,56,25,15,40,57,37,L2,W2,0,0,0.0,0.0,0.0,0.0,33-113,83-62,18-56,43-25,15-57,40-37,8-40,26-21,22-81,62-42,2-8,6-4,True
746342,2024-09-11,117,133,HOU,OAK,Houston Astros,Oakland Athletics,Astros,Athletics,American League,American League,AL,AL,AL West,AL West,AL West,AL West,2024,2024,144,145,77,63,67,82,0.535,0.434,664,588,578,681,86,-93,4.61,4.06,4.01,4.7,0.6,-0.64,0.0,0.0,0.0,0.0,0.554,0.402,0.525,0.455,41,36,31,39,36,27,36,43,L2,W1,0,0,0.0,0.0,0.0,0.0,77-67,63-82,41-31,36-39,36-36,27-43,21-19,20-24,56-45,41-61,5-5,4-6,True
746100,2024-09-11,119,112,LAD,CHC,Los Angeles Dodgers,Chicago Cubs,Dodgers,Cubs,National League,National League,NL,NL,NL West,NL Central,NL West,NL Central,2024,2024,145,145,86,75,59,70,0.593,0.517,720,659,610,597,110,62,4.97,4.54,4.21,4.12,0.76,0.43,0.0,0.0,0.0,0.0,0.566,0.48,0.558,0.429,47,38,27,33,39,37,32,37,L2,W3,0,0,0.0,0.0,0.0,0.0,86-59,75-70,47-27,38-33,39-32,37-37,24-19,21-28,56-43,49-53,5-5,6-4,False
745697,2024-09-11,147,118,NYY,KC,New York Yankees,Kansas City Royals,Yankees,Royals,American League,American League,AL,AL,AL East,AL Central,AL East,AL Central,2024,2024,145,146,83,80,62,66,0.572,0.548,730,690,607,594,123,96,5.03,4.73,4.19,4.07,0.85,0.66,0.0,0.0,0.0,0.0,0.598,0.562,0.489,0.673,38,45,32,30,45,35,30,36,L1,W1,0,0,0.0,0.0,0.0,0.0,83-62,80-66,38-32,45-30,45-30,35-36,22-23,33-16,61-41,63-49,4-6,5-5,False
745857,2024-09-11,142,108,MIN,LAA,Minnesota Twins,Los Angeles Angels,Twins,Angels,American League,American League,AL,AL,AL Central,AL West,AL Central,AL West,2024,2024,145,145,77,60,68,85,0.531,0.414,680,572,641,698,39,-126,4.69,3.94,4.42,4.81,0.27,-0.87,0.0,0.0,0.0,0.0,0.581,0.384,0.583,0.476,40,30,31,42,37,30,37,43,W1,L1,0,0,0.0,0.0,0.0,0.0,77-68,60-85,40-31,30-42,37-37,30-43,28-20,20-22,61-44,38-61,4-6,5-5,False
745450,2024-09-11,134,146,PIT,MIA,Pittsburgh Pirates,Miami Marlins,Pirates,Marlins,National League,National League,NL,NL,NL Central,NL East,NL Central,NL East,2024,2024,145,145,69,54,76,91,0.476,0.372,616,555,663,750,-47,-195,4.25,3.83,4.57,5.17,-0.32,-1.34,0.0,0.0,0.0,0.0,0.486,0.381,0.524,0.356,36,28,38,47,33,26,38,44,W3,L2,0,0,0.0,0.0,0.0,0.0,69-76,54-91,36-38,28-47,33-38,26-44,22-20,16-29,51-54,40-65,6-4,5-5,False
745285,2024-09-11,137,158,SF,MIL,San Francisco Giants,Milwaukee Brewers,Giants,Brewers,National League,National League,NL,NL,NL West,NL Central,NL West,NL Central,2024,2024,145,144,71,83,74,61,0.49,0.576,617,694,640,559,-23,135,4.26,4.82,4.41,3.88,-0.16,0.94,0.0,0.0,0.0,0.0,0.505,0.531,0.522,0.612,40,42,33,29,31,41,41,32,L1,W1,0,0,0.0,0.0,0.0,0.0,71-74,83-61,40-33,42-29,31-41,41-32,24-22,30-19,53-52,52-46,4-6,5-5,False
745214,2024-09-11,136,135,SEA,SD,Seattle Mariners,San Diego Padres,Mariners,Padres,American League,National League,AL,NL,AL West,NL West,AL West,NL West,2024,2024,145,146,73,82,72,64,0.503,0.562,591,697,549,623,42,74,4.08,4.77,3.79,4.27,0.29,0.51,0.0,0.0,0.0,0.0,0.48,0.561,0.564,0.488,41,40,29,35,32,42,43,29,L1,W1,0,0,0.0,0.0,0.0,0.0,73-72,82-64,41-29,40-35,32-43,42-29,22-17,21-22,48-52,60-47,4-6,6-4,False
745127,2024-09-11,138,113,STL,CIN,St. Louis Cardinals,Cincinnati Reds,Cardinals,Reds,National League,National League,NL,NL,NL Central,NL Central,NL Central,NL Central,2024,2024,144,146,72,71,72,75,0.5,0.486,592,645,658,624,-66,21,4.11,4.42,4.57,4.27,-0.46,0.14,0.0,0.0,0.0,0.0,0.481,0.495,0.457,0.477,37,36,35,39,35,35,37,36,L2,W3,0,0,0.0,0.0,0.0,0.0,72-72,71-75,37-35,36-39,35-37,35-36,21-25,21-23,50-54,52-53,5-5,7-3,True
744881,2024-09-11,141,121,TOR,NYM,Toronto Blue Jays,New York Mets,Blue Jays,Mets,American League,National League,AL,NL,AL East,NL East,AL East,NL East,2024,2024,146,145,69,79,77,66,0.473,0.545,619,686,670,631,-51,55,4.24,4.73,4.59,4.35,-0.35,0.38,0.0,0.0,0.0,0.0,0.486,0.56,0.435,0.564,35,40,36,34,34,39,41,32,W1,L1,0,0,0.0,0.0,0.0,0.0,69-77,79-66,35-36,40-34,34-41,39-32,20-26,22-17,52-55,56-44,3-7,8-2,False
744804,2024-09-11,120,144,WSH,ATL,Washington Nationals,Atlanta Braves,Nationals,Braves,National League,National League,NL,NL,NL East,NL East,NL East,NL East,2024,2024,144,145,64,79,80,66,0.444,0.545,604,622,693,547,-89,75,4.19,4.29,4.81,3.77,-0.62,0.52,0.0,0.0,0.0,0.0,0.426,0.49,0.463,0.533,32,40,38,31,32,39,42,35,L2,W1,0,0,0.0,0.0,0.0,0.0,64-80,79-66,32-38,40-31,32-42,39-35,19-22,24-21,43-58,50-52,3-7,5-5,True
745525,2024-09-11,143,139,PHI,TB,Philadelphia Phillies,Tampa Bay Rays,Phillies,Rays,National League,American League,NL,AL,NL East,AL East,NL East,AL East,2024,2024,145,145,87,71,58,74,0.6,0.49,711,559,588,620,123,-61,4.9,3.86,4.06,4.28,0.85,-0.42,0.0,0.0,0.0,0.0,0.62,0.45,0.595,0.442,49,37,25,38,38,34,33,36,W2,L2,0,0,0.0,0.0,0.0,0.0,87-58,71-74,49-25,37-38,38-33,34-36,25-17,19-24,62-38,45-55,8-2,4-6,False
