game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
5057938,2026-04-08,3.0,7,4,0,5,1,12.0,2.33,15.0,0.0,3.0,0.0,3.0,2,0,1,2,0,0.0,1.0,6.0,2.0,0.0,3.0
5057939,2026-04-08,3.3333,2,0,1,5,0,0.0,0.9,13.5,5.0,0.0,2.7,7.3333,14,7,3,7,1,8.59,2.32,8.59,2.33,1.23,3.68
5057940,2026-04-08,2.6667,1,0,1,5,0,0.0,0.75,16.87,5.0,0.0,3.37,5.3333,4,2,4,4,0,3.38,1.5,6.75,1.0,0.0,6.75
5057941,2026-04-08,4.0,5,2,3,4,0,4.5,2.0,9.0,1.33,0.0,6.75,4.0,1,0,3,5,0,0.0,1.0,11.25,1.67,0.0,6.75
5057942,2026-04-08,4.0,1,0,0,4,0,0.0,0.25,9.0,0.0,0.0,0.0,3.0,1,0,1,2,0,0.0,0.67,6.0,2.0,0.0,3.0
5057943,2026-04-08,4.0,2,1,4,5,0,2.25,1.5,11.25,1.25,0.0,9.0,2.0,4,3,3,1,0,13.5,3.5,4.5,0.33,0.0,13.5
5057944,2026-04-08,3.3333,1,0,0,2,0,0.0,0.3,5.4,0.0,0.0,0.0,7.0,7,8,9,6,1,10.29,2.29,7.71,0.67,1.29,11.57
5057945,2026-04-08,3.3333,1,0,1,4,0,0.0,0.6,10.8,4.0,0.0,2.7,2.0,4,1,0,3,0,4.5,2.0,13.5,0.0,0.0,0.0
5057946,2026-04-08,6.0,3,4,4,6,1,6.0,1.17,9.0,1.5,1.5,6.0,3.0,0,0,1,1,0,0.0,0.33,3.0,1.0,0.0,3.0
5057947,2026-04-08,4.6667,3,2,4,5,0,3.86,1.5,9.64,1.25,0.0,7.71,2.3333,2,0,0,4,0,0.0,0.86,15.43,0.0,0.0,0.0
5057951,2026-04-08,4.0,5,2,2,2,0,4.5,1.75,4.5,1.0,0.0,4.5,3.3333,3,1,1,2,0,2.7,1.2,5.4,2.0,0.0,2.7
5057948,2026-04-08,4.6667,4,0,1,4,0,0.0,1.07,7.71,4.0,0.0,1.93,4.0,3,1,0,5,0,2.25,0.75,11.25,0.0,0.0,0.0
5057949,2026-04-08,4.0,3,0,0,5,0,0.0,0.75,11.25,0.0,0.0,0.0,5.3333,2,1,2,3,1,1.69,0.75,5.06,1.5,1.69,3.38
5057950,2026-04-08,4.3333,4,1,0,4,0,2.08,0.92,8.31,0.0,0.0,0.0,4.0,0,0,2,8,0,0.0,0.5,18.0,4.0,0.0,4.5
5057952,2026-04-08,3.3333,7,4,1,4,0,10.8,2.4,10.8,4.0,0.0,2.7,3.0,1,0,4,2,0,0.0,1.67,6.0,0.5,0.0,12.0
