game_pk,date,home_ip_per_gs_rolling_5,away_ip_per_gs_rolling_5
380674,2014-04-10,5.833349999999999,5.0
380675,2014-04-10,5.166650000000001,6.0
380676,2014-04-10,6.0,5.6667
380677,2014-04-10,5.0,6.0
380678,2014-04-10,5.3333,6.0
380679,2014-04-10,6.3333,7.0
380680,2014-04-11,6.0,7.166650000000001
380681,2014-04-11,5.3333,7.0
380682,2014-04-11,7.666650000000001,5.6667
380683,2014-04-11,5.166650000000001,4.3333
380684,2014-04-11,6.0,6.6667
380685,2014-04-11,7.0,6.833349999999999
380686,2014-04-11,5.0,6.3333
380687,2014-04-11,6.333349999999999,4.666666666666667
380688,2014-04-11,5.833349999999999,6.333349999999999
380689,2014-04-11,8.0,7.0
380690,2014-04-11,7.16665,
380691,2014-04-11,5.0,6.0
380692,2014-04-11,7.0,6.666650000000001
380693,2014-04-11,6.66665,2.6667
380694,2014-04-11,6.5,6.0
380695,2014-04-12,6.166650000000001,6.5
380696,2014-04-12,7.0,5.0
380697,2014-04-12,4.8333,5.33335
380698,2014-04-12,5.5,6.0
380699,2014-04-12,5.5,7.0
380700,2014-04-12,4.5,5.5
380701,2014-04-12,5.0,6.666650000000001
380702,2014-04-12,6.666666666666667,5.5
380703,2014-04-12,,6.5
380704,2014-04-12,6.0,5.6667
380705,2014-04-12,5.5,6.0
380706,2014-04-12,6.333349999999999,5.6667
380707,2014-04-12,7.0,6.0
380708,2014-04-12,5.0,4.3333
380709,2014-04-12,7.0,6.3333
380710,2014-04-13,4.6667,4.0
380711,2014-04-13,6.333349999999999,5.0
380712,2014-04-13,6.5,4.66665
380713,2014-04-13,7.833349999999999,
380714,2014-04-13,5.166650000000001,7.5
380715,2014-04-13,6.0,5.5
380716,2014-04-13,5.833349999999999,7.5
380717,2014-04-13,4.5555666666666665,6.0
380718,2014-04-13,6.0,4.333349999999999
380719,2014-04-13,6.833349999999999,6.5
380720,2014-04-13,,6.666650000000001
380721,2014-04-13,6.0,6.0
380722,2014-04-13,5.5,
380723,2014-04-13,5.333349999999999,7.0
380724,2014-04-13,6.333349999999999,6.0
380725,2014-04-14,5.166650000000001,8.0
380726,2014-04-14,4.833349999999999,5.833349999999999
380727,2014-04-14,,5.5
380728,2014-04-14,4.666650000000001,6.5
380730,2014-04-14,,5.0
380731,2014-04-14,7.0,5.5
380732,2014-04-14,5.333349999999999,6.5
380733,2014-04-14,3.3333,3.3333500000000003
380729,2014-04-15,4.666650000000001,5.5
380735,2014-04-15,5.1667,6.333349999999999
380738,2014-04-15,6.0,6.0
380739,2014-04-15,3.66665,6.0
380740,2014-04-15,5.0,4.0
380741,2014-04-15,4.666650000000001,5.5
380742,2014-04-15,6.0,6.5
380743,2014-04-15,7.333349999999999,6.5
380744,2014-04-15,5.166650000000001,
380745,2014-04-15,5.833349999999999,5.666650000000001
380747,2014-04-15,5.0,5.5
380748,2014-04-15,6.0,5.666666666666667
380736,2014-04-16,7.0,6.833349999999999
380749,2014-04-16,6.0,6.333333333333333
380750,2014-04-16,6.5,5.166650000000001
380751,2014-04-16,6.0,6.166650000000001
380752,2014-04-16,4.5,5.833349999999999
380753,2014-04-16,7.0,4.3333
380754,2014-04-16,6.0,6.333349999999999
380755,2014-04-16,4.5,4.3333
380756,2014-04-16,6.5555666666666665,6.5555666666666665
380757,2014-04-16,7.5,5.0
380758,2014-04-16,7.0,6.0
380759,2014-04-16,7.5,7.1111
380760,2014-04-16,6.0,5.666650000000001
380761,2014-04-16,4.66665,5.5
380763,2014-04-16,5.5555666666666665,5.333349999999999
380762,2014-04-17,5.166650000000001,4.5
380764,2014-04-17,5.333333333333333,6.333333333333333
380765,2014-04-17,6.777766666666667,7.0
380766,2014-04-17,7.0,4.6667
380767,2014-04-17,5.666666666666667,5.8333
380768,2014-04-17,6.8889,6.333333333333333
380769,2014-04-17,5.4444333333333335,5.25
380770,2014-04-17,6.0,6.222233333333333
380771,2014-04-17,7.2222,6.333333333333333
380772,2014-04-17,5.333333333333333,5.333333333333333
380773,2014-04-17,5.666650000000001,7.0
380774,2014-04-17,5.666650000000001,6.222233333333333
380775,2014-04-18,,6.222233333333333
380776,2014-04-18,5.4444333333333335,6.25
380777,2014-04-18,6.5,6.222233333333333
380778,2014-04-18,6.222233333333333,7.1111
380779,2014-04-18,6.666666666666667,4.888866666666667
380780,2014-04-18,7.0,7.5
380781,2014-04-18,6.333333333333333,6.0
380782,2014-04-18,6.333333333333333,6.8889
380783,2014-04-18,7.333333333333333,6.0
380784,2014-04-18,,6.222200000000001
380785,2014-04-18,6.0,5.0
380786,2014-04-18,6.4444333333333335,6.0
380787,2014-04-18,5.777766666666667,6.0
380788,2014-04-18,6.0,6.333333333333333
380789,2014-04-18,5.111133333333333,4.888866666666667
380790,2014-04-19,6.666666666666667,6.8889
380791,2014-04-19,5.8889,
380792,2014-04-19,6.0,7.0
380793,2014-04-19,4.8889000000000005,6.0
380794,2014-04-19,5.3333,6.333333333333333
380795,2014-04-19,5.333333333333333,5.777766666666667
380796,2014-04-19,6.4444333333333335,6.0
380797,2014-04-19,5.333333333333333,7.0
380798,2014-04-19,5.0,6.222233333333333
380799,2014-04-19,6.0,5.5555666666666665
380800,2014-04-19,5.5555666666666665,6.0
380801,2014-04-19,4.8889,5.5555666666666665
380802,2014-04-19,4.8889,7.666666666666667
380803,2014-04-19,4.5555666666666665,6.0
380804,2014-04-19,5.555533333333333,7.0
380805,2014-04-20,6.5,5.4444333333333335
380806,2014-04-20,4.5,4.0
380807,2014-04-20,5.777766666666667,4.666650000000001
380808,2014-04-20,6.222233333333333,5.333333333333333
380809,2014-04-20,6.0,5.6667
380810,2014-04-20,4.0,4.777766666666667
380811,2014-04-20,6.666666666666667,
380812,2014-04-20,6.333333333333333,5.8889
380813,2014-04-20,6.5,5.0
380814,2014-04-20,2.0,
380815,2014-04-20,6.0,5.4444333333333335
380816,2014-04-20,,
380817,2014-04-20,5.333349999999999,5.0
380818,2014-04-20,5.25,5.777766666666667
380819,2014-04-20,5.1667,4.8889000000000005
380820,2014-04-21,5.666666666666667,6.333333333333333
380821,2014-04-21,6.0,4.2222
380822,2014-04-21,5.4444333333333335,5.666666666666667
380823,2014-04-21,4.666666666666667,6.333333333333333
380824,2014-04-21,6.25,7.111133333333332
380825,2014-04-21,7.083325,6.0
380826,2014-04-21,5.8889,6.222233333333333
380827,2014-04-21,7.0,6.333333333333333
380828,2014-04-21,5.166650000000001,6.75
380829,2014-04-21,6.1111,7.083325
380830,2014-04-21,4.749975,5.0
380831,2014-04-21,5.333333333333333,
380832,2014-04-21,5.5555666666666665,7.333333333333333
380833,2014-04-22,5.555533333333334,7.0
380834,2014-04-22,6.8889,6.333349999999999
380835,2014-04-22,5.75,4.7777666666666665
380836,2014-04-22,6.5,
380837,2014-04-22,6.333333333333333,7.5
380838,2014-04-22,4.5,
380839,2014-04-22,4.6667,6.75
380840,2014-04-22,6.75,5.916675
380841,2014-04-22,6.66665,6.4444333333333335
380842,2014-04-22,7.25,7.333333333333333
380843,2014-04-22,5.6,5.75
380844,2014-04-22,6.166675,6.0
380845,2014-04-22,5.888866666666668,5.166650000000001
380846,2014-04-22,6.666675,7.5
380847,2014-04-22,5.5,6.0
380848,2014-04-23,6.25,6.166675
380849,2014-04-23,7.0,6.2
380850,2014-04-23,4.333333333333333,6.583325
380851,2014-04-23,3.0,
380852,2014-04-23,6.25,7.0
380853,2014-04-23,4.5,4.583325
380854,2014-04-23,5.416675,7.25
380855,2014-04-23,6.416675,6.333325
380856,2014-04-23,5.333333333333333,4.888866666666667
380857,2014-04-23,6.0,6.0
380858,2014-04-23,5.583325,
380859,2014-04-23,6.75,6.333325
380860,2014-04-23,6.5,6.25
380861,2014-04-23,6.333333333333333,6.5
380862,2014-04-23,6.25,7.25
380863,2014-04-24,5.416675,4.0
380864,2014-04-24,4.999975,6.1111
380865,2014-04-24,6.75,6.0
380866,2014-04-24,,5.583325
380867,2014-04-24,5.833325,5.0
380868,2014-04-24,3.6667,5.916675
380869,2014-04-24,5.33335,6.5
380870,2014-04-24,5.916675,6.833325
380871,2014-04-24,6.25,6.25
380872,2014-04-24,5.166675,5.166675
380873,2014-04-24,6.25,5.916675
380874,2014-04-25,6.083325,6.416675
380875,2014-04-25,7.0,6.083349999999999
380876,2014-04-25,6.5,4.222233333333333
380877,2014-04-25,7.0,5.083325
380878,2014-04-25,7.5,5.333366666666667
380879,2014-04-25,4.666666666666667,5.916675
380880,2014-04-25,6.166675,6.666666666666667
380881,2014-04-25,5.333325,5.666666666666667
380882,2014-04-25,5.833325,5.916675
380883,2014-04-25,5.0,6.5
380884,2014-04-25,5.0,5.083325
380885,2014-04-25,5.666650000000001,6.75
380886,2014-04-25,5.4,5.5555666666666665
380887,2014-04-25,5.500025,6.166675
380888,2014-04-25,5.583349999999999,5.833325
380889,2014-04-26,5.0,5.5
380890,2014-04-26,4.916675,4.66665
380891,2014-04-26,5.916675,6.25
380892,2014-04-26,5.1111,7.083349999999999
380893,2014-04-26,5.25,5.916675
380894,2014-04-26,5.1111,5.75
380895,2014-04-26,5.25,5.083325
380896,2014-04-26,5.5,6.25
380897,2014-04-26,5.666675,5.0
380898,2014-04-26,6.0,5.416675
380899,2014-04-26,4.499975,7.0
380900,2014-04-26,6.0,6.4
380901,2014-04-26,5.916675,6.86666
380902,2014-04-26,6.333325,3.5
380903,2014-04-26,7.066660000000001,5.3333
380904,2014-04-27,7.333325,6.25
380905,2014-04-27,5.8,6.73334
380906,2014-04-27,6.166650000000001,6.916675
380907,2014-04-27,7.0,7.8
380908,2014-04-27,4.083325,4.58335
380909,2014-04-27,5.8,4.79998
380911,2014-04-27,5.0,6.6
380912,2014-04-27,6.53334,6.333325
380913,2014-04-27,6.6667,5.666666666666667
380914,2014-04-27,6.06668,5.933339999999999
380915,2014-04-27,7.4,6.5
380916,2014-04-27,5.416650000000001,6.0
380917,2014-04-27,,7.13332
380918,2014-04-27,4.3333,
380920,2014-04-28,7.0,5.6
380921,2014-04-28,6.2,6.166650000000001
380922,2014-04-28,6.0,6.33334
380923,2014-04-28,7.0,6.4
380924,2014-04-28,5.733320000000001,6.26666
380925,2014-04-28,6.3333,4.833325
380926,2014-04-29,6.33334,7.0
380927,2014-04-29,6.916675,7.066660000000001
380928,2014-04-29,6.13334,6.46666
380929,2014-04-29,5.333349999999999,6.333333333333333
380930,2014-04-29,6.0,6.6
380932,2014-04-29,6.0,6.8
380933,2014-04-29,6.0,6.416675
380934,2014-04-29,7.6,6.66666
380936,2014-04-29,,5.2
380937,2014-04-29,6.4,5.333333333333333
380938,2014-04-29,6.4,3.8333500000000003
380939,2014-04-29,7.0,4.25
380940,2014-04-29,5.0,6.0
380941,2014-04-30,6.26666,6.33334
380942,2014-04-30,5.66666,5.73334
380943,2014-04-30,6.33334,5.73334
380944,2014-04-30,5.333333333333333,6.13334
380945,2014-04-30,,6.6
380946,2014-04-30,5.583325,5.86666
380947,2014-04-30,5.66666,6.6
380949,2014-04-30,5.86666,6.2
380951,2014-04-30,7.4,5.5
380954,2014-04-30,6.25,5.19998
380955,2014-04-30,5.46668,5.33334
380931,2014-05-01,,
380935,2014-05-01,6.083325,6.2
380950,2014-05-01,6.4,7.0
380953,2014-05-01,6.266679999999999,4.0
380956,2014-05-01,5.933339999999999,6.916675
380957,2014-05-01,4.916650000000001,6.2
380958,2014-05-01,5.26666,6.266679999999999
380959,2014-05-01,5.46666,6.4
380960,2014-05-01,5.8,5.60002
380961,2014-05-01,4.80002,6.13334
380962,2014-05-01,6.4,6.66666
380963,2014-05-02,6.86666,4.86664
380964,2014-05-02,5.933339999999999,5.46666
380965,2014-05-02,5.06668,6.2
380966,2014-05-02,6.73334,6.25
380967,2014-05-02,6.066660000000001,5.5
380968,2014-05-02,7.06668,6.3333200000000005
380969,2014-05-02,5.33332,5.86666
380970,2014-05-02,5.13332,5.6
380971,2014-05-02,5.0,7.066660000000001
380972,2014-05-02,,5.13334
380973,2014-05-02,6.13334,7.6
380974,2014-05-02,4.666650000000001,6.866659999999999
380975,2014-05-02,5.26666,5.2222
380976,2014-05-02,6.8,4.46668
380977,2014-05-02,7.2,5.6
380978,2014-05-03,6.4,6.13334
380979,2014-05-03,5.4,5.8
380980,2014-05-03,5.66666,7.3333
380981,2014-05-03,,4.5
380982,2014-05-03,6.0,5.583325
380983,2014-05-03,8.0,6.33334
380984,2014-05-03,5.93332,5.6666799999999995
380985,2014-05-03,6.73334,5.916675
380986,2014-05-03,6.066660000000001,
380987,2014-05-03,7.4,4.66666
380988,2014-05-03,,5.93332
380989,2014-05-03,7.13332,4.733320000000001
380990,2014-05-03,6.4,6.0
380991,2014-05-03,5.6,6.066660000000001
380992,2014-05-03,6.33334,6.53334
380993,2014-05-04,6.3333200000000005,6.0
380994,2014-05-04,5.6,5.2
380995,2014-05-04,6.73334,6.166650000000001
380996,2014-05-04,6.86666,6.8
380997,2014-05-04,6.73334,
380998,2014-05-04,6.73334,6.6
380999,2014-05-04,,6.8
381000,2014-05-04,6.8,7.0
381001,2014-05-04,7.6667000000000005,4.0
381002,2014-05-04,6.6,5.93332
381003,2014-05-04,6.933339999999999,6.0
381004,2014-05-04,6.2,4.2222333333333335
381005,2014-05-04,7.0,6.26666
381006,2014-05-04,6.33334,4.6
381007,2014-05-04,5.26666,6.0
381008,2014-05-05,5.6,5.222233333333333
381009,2014-05-05,6.8,6.0
381010,2014-05-05,6.2,5.2
381011,2014-05-05,4.933339999999999,6.0
381012,2014-05-05,5.6,6.066660000000001
381013,2014-05-05,5.8,5.8
381014,2014-05-05,5.933339999999999,
381015,2014-05-05,6.46666,6.53334
381016,2014-05-05,6.2,5.416675
381017,2014-05-05,,6.0
381018,2014-05-05,5.933339999999999,5.8
381019,2014-05-05,6.33334,7.4
381020,2014-05-05,6.13334,
381021,2014-05-06,6.33334,5.75
381022,2014-05-06,5.86668,6.33334
381023,2014-05-06,5.800019999999999,3.6667
381024,2014-05-06,4.9333599999999995,6.0
381025,2014-05-06,,5.26668
381026,2014-05-06,5.73334,6.46666
381027,2014-05-06,,6.6667
381028,2014-05-06,,
381029,2014-05-06,6.8,5.8
381030,2014-05-06,6.53334,6.13334
381031,2014-05-06,6.4,6.00002
381032,2014-05-06,6.066660000000001,7.6
381033,2014-05-06,,6.0
381034,2014-05-06,5.46666,5.53332
381035,2014-05-06,5.333349999999999,5.53332
380600,2014-05-07,,4.8
381036,2014-05-07,6.93332,5.39998
381037,2014-05-07,4.166675,5.93332
381038,2014-05-07,5.8,6.266679999999999
381039,2014-05-07,6.33334,7.33334
381040,2014-05-07,5.333325,5.66666
381041,2014-05-07,6.4,5.333333333333333
381042,2014-05-07,6.86666,6.6
381043,2014-05-07,5.933339999999999,6.33334
381044,2014-05-07,4.93334,6.53334
381045,2014-05-07,5.46666,4.666666666666667
381046,2014-05-07,6.26666,5.46666
381047,2014-05-07,6.26666,7.2
381048,2014-05-07,5.26666,6.4
381049,2014-05-07,6.4,5.13334
381050,2014-05-07,6.0,7.2
381051,2014-05-08,7.066659999999999,5.733320000000001
381052,2014-05-08,6.666650000000001,5.3333
381053,2014-05-08,5.166650000000001,5.86666
381054,2014-05-08,5.333333333333333,6.26666
381055,2014-05-08,6.6667,4.0
381056,2014-05-08,6.2,5.0
381057,2014-05-08,6.399980000000001,5.6
381058,2014-05-08,5.93332,6.4
381059,2014-05-08,5.73334,5.066660000000001
381060,2014-05-09,5.46666,6.6
381061,2014-05-09,5.666666666666667,6.33334
381062,2014-05-09,6.13332,5.53332
381063,2014-05-09,7.4,6.8
381064,2014-05-09,4.3333200000000005,7.13334
381065,2014-05-09,8.2,5.0
381066,2014-05-09,5.66666,6.666675
381067,2014-05-09,4.333333333333333,6.26666
381068,2014-05-09,6.66666,6.8
381069,2014-05-09,6.6,5.86666
381070,2014-05-09,6.2,7.13332
381071,2014-05-09,5.33334,5.66666
381072,2014-05-09,5.66666,5.86666
381073,2014-05-09,5.13334,5.93332
381074,2014-05-09,5.53334,
381075,2014-05-10,5.0,5.933339999999999
381076,2014-05-10,6.0,5.8
381077,2014-05-10,7.13334,6.86668
381078,2014-05-10,6.73334,7.2
381079,2014-05-10,4.666675,5.6
381080,2014-05-10,6.73334,6.6
381081,2014-05-10,5.466679999999999,6.444466666666666
381082,2014-05-10,5.53334,6.0
381083,2014-05-10,4.73334,6.46666
381084,2014-05-10,6.4,6.2
381085,2014-05-10,6.86666,5.73334
381086,2014-05-10,6.53334,6.13334
381087,2014-05-10,5.46666,6.2
381088,2014-05-10,6.2,6.0
381089,2014-05-10,7.0,6.13334
381090,2014-05-11,6.46666,6.4
381091,2014-05-11,4.33335,
381092,2014-05-11,5.53332,6.6
381093,2014-05-11,5.933339999999999,6.266679999999999
381094,2014-05-11,5.466679999999999,6.6667
381095,2014-05-11,6.2,5.46666
381096,2014-05-11,5.86668,5.4
381097,2014-05-11,6.266679999999999,6.66666
381098,2014-05-11,5.933339999999999,7.2
381099,2014-05-11,5.3333,5.0
381100,2014-05-11,5.6,5.3333
381101,2014-05-11,6.8,5.5555666666666665
381102,2014-05-11,6.833349999999999,7.733340000000001
381103,2014-05-11,6.46666,5.6
381104,2014-05-11,6.2,6.26666
381105,2014-05-12,6.6,6.8
381106,2014-05-12,5.13334,7.0
381107,2014-05-12,6.13334,5.8
381108,2014-05-12,6.0,5.86668
381109,2014-05-12,6.066660000000001,6.4
381110,2014-05-12,6.33334,6.66666
381111,2014-05-12,6.06668,6.13334
381112,2014-05-12,6.26666,4.466679999999999
381113,2014-05-12,5.666675,5.0
381114,2014-05-12,5.73334,6.066660000000001
381115,2014-05-13,7.26666,
381116,2014-05-13,5.53332,5.166650000000001
381117,2014-05-13,6.933339999999999,6.2
381118,2014-05-13,5.0,5.777766666666667
381119,2014-05-13,7.4,4.666650000000001
381120,2014-05-13,5.799980000000001,6.733300000000002
381121,2014-05-13,6.86666,5.8
381122,2014-05-13,5.86664,5.333325
381123,2014-05-13,6.266679999999999,5.333333333333333
381124,2014-05-13,5.083325,5.66666
381125,2014-05-13,6.33334,6.8
381126,2014-05-13,7.13334,5.86666
381127,2014-05-13,7.333349999999999,6.4
381128,2014-05-13,6.4,5.2222
381129,2014-05-13,5.866639999999999,6.066660000000001
381130,2014-05-14,6.73334,6.6
381131,2014-05-14,6.26666,7.8
381132,2014-05-14,5.3333200000000005,5.46668
381133,2014-05-14,6.13334,5.666675
381135,2014-05-14,5.2,7.000020000000001
381136,2014-05-14,6.26666,5.5
381137,2014-05-14,,6.6
381138,2014-05-14,5.933339999999999,
381139,2014-05-14,,6.999980000000001
381140,2014-05-14,6.733320000000001,4.933339999999999
381142,2014-05-14,5.083325,4.3333200000000005
381143,2014-05-14,6.53334,
381144,2014-05-14,5.6,4.3333
381141,2014-05-15,,6.66666
381145,2014-05-15,5.86666,6.066660000000001
381146,2014-05-15,6.26666,5.19998
381147,2014-05-15,5.66666,6.8
381148,2014-05-15,3.6666499999999997,5.46666
381149,2014-05-15,6.2,6.2
381150,2014-05-15,,
381151,2014-05-15,6.13334,5.0
381152,2014-05-15,8.4,6.4
381153,2014-05-15,6.13334,4.933339999999999
381154,2014-05-16,5.8,6.53334
381155,2014-05-16,6.4,5.266679999999999
381156,2014-05-16,6.416675,6.0
381157,2014-05-16,6.2,5.73334
381158,2014-05-16,6.933339999999999,6.6
381159,2014-05-16,6.2,5.8
381160,2014-05-16,5.166650000000001,6.8
381161,2014-05-16,7.0,6.3333200000000005
381162,2014-05-16,6.73334,6.53334
381163,2014-05-16,5.26666,7.0
381165,2014-05-16,6.0,4.933339999999999
381166,2014-05-16,5.33334,5.933339999999999
381167,2014-05-16,6.3333200000000005,5.466679999999999
381168,2014-05-16,6.26666,6.13332
381169,2014-05-17,5.46666,5.933339999999999
381170,2014-05-17,5.0,6.2
381171,2014-05-17,5.2,4.8889000000000005
381172,2014-05-17,5.916675,6.66666
381173,2014-05-17,6.86666,6.33334
381174,2014-05-17,5.3333,6.8889
381175,2014-05-17,5.6666799999999995,6.0
381176,2014-05-17,6.266679999999999,5.2
381177,2014-05-17,5.93332,6.266679999999999
381178,2014-05-17,6.333349999999999,6.4
381179,2014-05-17,5.166650000000001,5.86668
381180,2014-05-17,6.8,6.26666
381181,2014-05-17,5.5,5.933339999999999
381182,2014-05-17,6.6,5.40002
381183,2014-05-17,5.33332,6.4
381164,2014-05-18,4.73332,6.73334
381184,2014-05-18,,6.666650000000001
381185,2014-05-18,6.66666,6.19998
381186,2014-05-18,5.73334,5.8
381187,2014-05-18,6.86666,5.066660000000001
381188,2014-05-18,5.86666,4.6
381189,2014-05-18,5.933339999999999,6.6
381190,2014-05-18,5.53332,5.333325
381191,2014-05-18,5.933339999999999,6.33334
381192,2014-05-18,5.8,5.26666
381193,2014-05-18,6.5333,6.33334
381194,2014-05-18,6.000019999999999,6.26666
381195,2014-05-18,5.46666,
381196,2014-05-18,6.53334,6.2
381197,2014-05-18,5.0,7.2
381198,2014-05-18,5.5,6.13332
381199,2014-05-19,6.2,5.583325
381200,2014-05-19,6.66666,7.4
381201,2014-05-19,7.06668,5.46666
381202,2014-05-19,6.6,7.0
381203,2014-05-19,5.666666666666667,6.86666
381204,2014-05-20,6.8,6.999980000000001
381205,2014-05-20,4.73334,5.6666799999999995
381206,2014-05-20,6.3333200000000005,5.8
381207,2014-05-20,5.666650000000001,8.4
381208,2014-05-20,6.0,6.8
381209,2014-05-20,6.13334,6.2
381210,2014-05-20,6.0,6.53334
381211,2014-05-20,6.66666,6.2
381212,2014-05-20,6.2,4.733320000000001
381213,2014-05-20,6.46666,7.199979999999999
381214,2014-05-20,4.533320000000001,5.0
381215,2014-05-20,6.0,6.33334
381216,2014-05-20,5.06668,7.5555666666666665
381217,2014-05-20,5.6,6.4
381218,2014-05-20,5.4,4.4444333333333335
381219,2014-05-21,5.66666,6.066660000000001
381220,2014-05-21,5.0,6.06668
381221,2014-05-21,6.73334,6.0
381222,2014-05-21,6.466679999999999,6.06668
381223,2014-05-21,4.3333200000000005,6.4
381224,2014-05-21,6.533320000000001,6.2
381225,2014-05-21,7.0,5.4
381226,2014-05-21,6.33334,6.46666
381227,2014-05-21,6.46666,6.46666
381228,2014-05-21,6.6,4.6667
381229,2014-05-21,5.333340000000001,6.13334
381230,2014-05-21,5.86666,6.4
381231,2014-05-21,5.3333,6.73334
381232,2014-05-21,5.666666666666667,6.53334
381233,2014-05-21,5.19998,6.86666
381234,2014-05-22,6.066660000000001,6.2
381235,2014-05-22,5.06668,4.4444333333333335
381236,2014-05-22,5.86666,6.1333
381237,2014-05-22,6.2,6.13334
381238,2014-05-22,6.13334,6.2
381239,2014-05-22,5.73334,5.6
381240,2014-05-22,6.833325,5.1111
381241,2014-05-22,6.333333333333333,7.0
381242,2014-05-22,6.2,6.13334
381244,2014-05-22,5.666650000000001,6.46666
381245,2014-05-22,6.33334,6.33334
381246,2014-05-22,5.73334,5.0
381248,2014-05-23,5.26668,6.86666
381249,2014-05-23,,6.53334
381250,2014-05-23,6.4,
381251,2014-05-23,6.222200000000001,6.066660000000001
381252,2014-05-23,6.4,
381253,2014-05-23,7.4,5.666666666666667
381254,2014-05-23,5.66666,5.58335
381255,2014-05-23,6.13334,6.13334
381256,2014-05-23,5.6666799999999995,5.13334
381257,2014-05-23,5.166675,6.06668
381258,2014-05-23,,5.06666
381259,2014-05-23,6.2,5.8
381260,2014-05-23,4.8,
381261,2014-05-23,6.46666,5.6
381262,2014-05-24,5.26666,5.8
381263,2014-05-24,6.73334,5.93332
381264,2014-05-24,,5.933339999999999
381265,2014-05-24,6.133319999999999,6.6666799999999995
381266,2014-05-24,5.916675,5.66666
381267,2014-05-24,4.8,5.40002
381268,2014-05-24,5.5,6.86666
