game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
634318,2021-04-27,1.6667,1,0,0,2,0,0.0,0.6,10.8,0.0,0.0,0.0,1.3333,3,0,0,2,0,0.0,2.25,13.5,0.0,0.0,0.0
634320,2021-04-27,3.3333,2,1,2,6,1,2.7,1.2,16.2,3.0,2.7,5.4,4.6667,4,1,0,4,0,1.93,0.86,7.71,0.0,0.0,0.0
634331,2021-04-27,3.0,1,0,0,3,0,0.0,0.33,9.0,0.0,0.0,0.0,1.6667,2,0,0,0,0,0.0,1.2,0.0,0.0,0.0,0.0
634332,2021-04-27,2.3333,1,1,0,2,1,3.86,0.43,7.71,0.0,3.86,0.0,2.0,1,0,1,3,0,0.0,1.0,13.5,3.0,0.0,4.5
634333,2021-04-27,2.0,0,0,0,3,0,0.0,0.0,13.5,0.0,0.0,0.0,2.0,1,0,0,1,0,0.0,0.5,4.5,0.0,0.0,0.0
634335,2021-04-27,6.6667,6,3,2,8,2,4.05,1.2,10.8,4.0,2.7,2.7,3.0,2,2,1,2,1,6.0,1.0,6.0,2.0,3.0,3.0
634339,2021-04-27,1.3333,0,0,0,2,0,0.0,0.0,13.5,0.0,0.0,0.0,2.3333,1,2,5,5,0,7.71,2.57,19.29,1.0,0.0,19.29
634351,2021-04-27,2.0,1,0,0,5,0,0.0,0.5,22.5,0.0,0.0,0.0,3.0,4,1,2,5,0,3.0,2.0,15.0,2.5,0.0,6.0
634354,2021-04-27,5.3333,6,4,2,3,3,6.75,1.5,5.06,1.5,5.06,3.38,5.0,4,1,1,4,1,1.8,1.0,7.2,4.0,1.8,1.8
634359,2021-04-27,3.6667,2,0,1,1,0,0.0,0.82,2.45,1.0,0.0,2.45,4.6667,3,1,1,7,1,1.93,0.86,13.5,7.0,1.93,1.93
634364,2021-04-27,3.0,0,0,1,4,0,0.0,0.33,12.0,4.0,0.0,3.0,2.6667,1,0,0,3,0,0.0,0.37,10.12,0.0,0.0,0.0
634368,2021-04-27,4.0,3,2,1,4,1,4.5,1.0,9.0,4.0,2.25,2.25,2.0,4,1,0,2,0,4.5,2.0,9.0,0.0,0.0,0.0
634379,2021-04-27,2.6667,3,1,0,3,0,3.37,1.12,10.12,0.0,0.0,0.0,5.0,3,2,3,6,0,3.6,1.2,10.8,2.0,0.0,5.4
634387,2021-04-27,5.3333,3,1,2,4,1,1.69,0.94,6.75,2.0,1.69,3.38,2.3333,1,0,1,3,0,0.0,0.86,11.57,3.0,0.0,3.86
634410,2021-04-27,3.0,1,0,0,5,0,0.0,0.33,15.0,0.0,0.0,0.0,2.0,0,0,0,3,0,0.0,0.0,13.5,0.0,0.0,0.0
