game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
633652,2021-06-14,5.3333,4,0,0,5,0,0.0,0.75,8.44,0.0,0.0,0.0,4.0,1,0,0,3,0,0.0,0.25,6.75,0.0,0.0,0.0
633655,2021-06-14,4.0,4,3,0,3,2,6.75,1.0,6.75,0.0,4.5,0.0,6.6667,9,3,4,7,0,4.05,1.95,9.45,1.75,0.0,5.4
633673,2021-06-14,3.0,3,1,0,4,1,3.0,1.0,12.0,0.0,3.0,0.0,5.0,2,0,1,5,0,0.0,0.6,9.0,5.0,0.0,1.8
633678,2021-06-14,3.0,2,2,0,6,2,6.0,0.67,18.0,0.0,6.0,0.0,3.0,1,1,4,3,0,3.0,1.67,9.0,0.75,0.0,12.0
633680,2021-06-14,4.0,6,6,2,3,2,13.5,2.0,6.75,1.5,4.5,4.5,3.0,0,0,0,6,0,0.0,0.0,18.0,0.0,0.0,0.0
633693,2021-06-14,3.6667,1,0,2,3,0,0.0,0.82,7.36,1.5,0.0,4.91,3.0,2,1,1,4,1,3.0,1.0,12.0,4.0,3.0,3.0
633700,2021-06-14,2.3333,1,1,0,6,1,3.86,0.43,23.14,0.0,3.86,0.0,2.3333,3,1,0,2,0,3.86,1.29,7.71,0.0,0.0,0.0
633703,2021-06-14,1.0,2,2,0,1,1,18.0,2.0,9.0,0.0,9.0,0.0,4.0,4,2,1,3,1,4.5,1.25,6.75,3.0,2.25,2.25
633705,2021-06-14,5.0,1,1,3,8,0,1.8,0.8,14.4,2.67,0.0,5.4,2.6667,1,0,0,2,0,0.0,0.37,6.75,0.0,0.0,0.0
633716,2021-06-14,4.0,2,0,0,4,0,0.0,0.5,9.0,0.0,0.0,0.0,4.0,6,3,2,4,1,6.75,2.0,9.0,2.0,2.25,4.5
633727,2021-06-14,3.0,1,0,0,3,0,0.0,0.33,9.0,0.0,0.0,0.0,3.6667,3,2,2,1,0,4.91,1.36,2.45,0.5,0.0,4.91
633729,2021-06-14,3.3333,5,4,2,4,0,10.8,2.1,10.8,2.0,0.0,5.4,5.6667,4,1,4,6,0,1.59,1.41,9.53,1.5,0.0,6.35
633734,2021-06-14,3.0,2,0,1,1,0,0.0,1.0,3.0,1.0,0.0,3.0,3.0,4,2,1,3,0,6.0,1.67,9.0,3.0,0.0,3.0
