game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
630115,2020-08-14,2.8,2.0,3,5,1,4,0,1,2,3,0,0,3.21,18.0,1.07,3.0,6.43,13.5,0.0,3.0,0.0,0.0,0.0,4.5
630882,2020-08-14,4.9,5.8,1,3,1,2,2,4,6,6,0,1,1.84,3.1,0.61,1.21,11.02,9.31,3.0,1.5,0.0,1.55,3.67,6.21
630903,2020-08-14,5.0,3.9,1,6,1,9,3,2,5,3,0,4,1.8,20.77,0.8,2.05,9.0,6.92,1.67,1.5,0.0,9.23,5.4,4.62
631022,2020-08-14,3.0,6.9,5,4,5,1,1,1,2,7,2,1,15.0,1.3,2.0,0.72,6.0,9.13,2.0,7.0,6.0,1.3,3.0,1.3
631150,2020-08-14,5.9,2.1,5,4,1,1,3,1,6,2,0,0,1.53,4.29,1.36,2.38,9.15,8.57,2.0,2.0,0.0,0.0,4.58,4.29
631196,2020-08-14,2.0,5.8,3,10,2,8,2,2,4,6,0,1,9.0,12.41,2.5,2.07,18.0,9.31,2.0,3.0,0.0,1.55,9.0,3.1
631322,2020-08-14,3.0,5.0,2,8,0,3,0,2,1,4,0,0,0.0,5.4,0.67,2.0,3.0,7.2,0.0,2.0,0.0,0.0,0.0,3.6
631381,2020-08-14,3.0,2.0,3,5,2,3,0,1,4,3,1,0,6.0,13.5,1.0,3.0,12.0,13.5,0.0,3.0,3.0,0.0,0.0,4.5
631448,2020-08-14,3.0,7.9,2,4,0,3,1,6,4,8,0,0,0.0,3.42,1.0,1.27,12.0,9.11,4.0,1.33,0.0,0.0,3.0,6.84
631476,2020-08-14,5.9,3.0,3,1,2,1,4,0,4,4,0,1,3.05,3.0,1.19,0.33,6.1,12.0,1.0,0.0,0.0,3.0,6.1,0.0
631516,2020-08-14,4.8,0.0,4,0,2,0,0,0,3,0,0,0,3.75,0.0,0.83,0.0,5.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631601,2020-08-14,2.8,3.0,0,7,0,5,0,1,3,4,0,1,0.0,15.0,0.0,2.67,9.64,12.0,0.0,4.0,0.0,3.0,0.0,3.0
631610,2020-08-14,3.0,4.9,0,2,0,0,1,2,5,11,0,0,0.0,0.0,0.33,0.82,15.0,20.2,5.0,5.5,0.0,0.0,3.0,3.67
631683,2020-08-14,5.0,8.8,10,5,9,2,2,4,3,1,1,0,16.2,2.05,2.4,1.02,5.4,1.02,1.5,0.25,1.8,0.0,3.6,4.09
