game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
630953,2020-09-17,3.9,3.0,5,6,2,5,0,2,5,5,0,1,4.62,15.0,1.28,2.67,11.54,15.0,0.0,2.5,0.0,3.0,0.0,6.0
631034,2020-09-17,4.0,7.0,4,3,3,0,4,3,1,9,0,0,6.75,0.0,2.0,0.86,2.25,11.57,0.25,3.0,0.0,0.0,9.0,3.86
631101,2020-09-17,0.0,6.0,0,8,0,5,0,3,0,3,0,1,0.0,7.5,0.0,1.83,0.0,4.5,0.0,1.0,0.0,1.5,0.0,4.5
631117,2020-09-17,3.9,7.8,6,1,5,0,2,7,7,9,2,0,11.54,0.0,2.05,1.03,16.15,10.38,3.5,1.29,4.62,0.0,4.62,8.08
631190,2020-09-17,2.0,7.0,5,12,4,8,2,4,4,8,0,6,18.0,10.29,3.5,2.29,18.0,10.29,2.0,2.0,0.0,7.71,9.0,5.14
631313,2020-09-17,3.8,4.0,5,5,3,3,1,1,5,5,1,0,7.11,6.75,1.58,1.5,11.84,11.25,5.0,5.0,2.37,0.0,2.37,2.25
631362,2020-09-17,4.0,5.8,2,6,1,1,2,0,4,3,0,0,2.25,1.55,1.0,1.03,9.0,4.66,2.0,0.0,0.0,0.0,4.5,0.0
631435,2020-09-17,2.9,1.0,1,1,0,0,0,0,4,0,0,0,0.0,0.0,0.34,1.0,12.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631464,2020-09-17,5.8,1.8,6,0,5,0,3,0,6,2,0,0,7.76,0.0,1.55,0.0,9.31,10.0,2.0,0.0,0.0,0.0,4.66,0.0
631485,2020-09-17,3.9,3.0,4,4,0,2,0,2,4,3,0,0,0.0,6.0,1.03,2.0,9.23,9.0,0.0,1.5,0.0,0.0,0.0,6.0
631510,2020-09-17,2.9,3.8,5,2,4,1,4,0,2,2,1,1,12.41,2.37,3.1,0.53,6.21,4.74,0.5,0.0,3.1,2.37,12.41,0.0
631660,2020-09-17,2.0,1.9,1,1,2,0,2,3,2,1,0,0,9.0,0.0,1.5,2.11,9.0,4.74,1.0,0.33,0.0,0.0,9.0,14.21
