game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
630226,2020-09-13,4.0,5,5,3,5,0,11.25,2.0,11.25,1.67,0.0,6.75,7.0,4,2,3,8,0,2.57,1.0,10.29,2.67,0.0,3.86
630875,2020-09-13,3.0,4,2,2,2,0,6.0,2.0,6.0,1.0,0.0,6.0,3.0,4,5,4,4,0,15.0,2.67,12.0,1.0,0.0,12.0
630883,2020-09-13,3.6667,1,2,2,4,0,4.91,0.82,9.82,2.0,0.0,4.91,3.0,0,0,3,5,0,0.0,1.0,15.0,1.67,0.0,9.0
630911,2020-09-13,2.0,3,2,1,3,1,9.0,2.0,13.5,3.0,4.5,4.5,2.6667,1,2,1,5,1,6.75,0.75,16.87,5.0,3.37,3.37
630947,2020-09-13,4.6667,5,3,2,2,1,5.79,1.5,3.86,1.0,1.93,3.86,4.0,3,0,1,6,0,0.0,1.0,13.5,6.0,0.0,2.25
630961,2020-09-13,5.0,7,7,3,6,2,12.6,2.0,10.8,2.0,3.6,5.4,6.3333,4,2,3,5,0,2.84,1.11,7.11,1.67,0.0,4.26
631058,2020-09-13,2.6667,1,0,0,3,0,0.0,0.37,10.12,0.0,0.0,0.0,2.0,2,2,2,1,0,9.0,2.0,4.5,0.5,0.0,9.0
631060,2020-09-13,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,1,0,0,1,0,0.0,1.5,13.5,0.0,0.0,0.0
631187,2020-09-13,4.0,1,0,1,5,0,0.0,0.5,11.25,5.0,0.0,2.25,2.0,3,2,0,1,0,9.0,1.5,4.5,0.0,0.0,0.0
631259,2020-09-13,4.3333,5,2,2,4,0,4.15,1.62,8.31,2.0,0.0,4.15,3.6667,4,2,2,4,1,4.91,1.64,9.82,2.0,2.45,4.91
631286,2020-09-13,5.0,6,5,3,3,1,9.0,1.8,5.4,1.0,1.8,5.4,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
631312,2020-09-13,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.6667,2,0,0,7,0,0.0,0.55,17.18,0.0,0.0,0.0
631320,2020-09-13,2.0,1,0,0,3,0,0.0,0.5,13.5,0.0,0.0,0.0,2.0,4,4,1,1,1,18.0,2.5,4.5,1.0,4.5,4.5
631332,2020-09-13,8.0,3,1,1,7,1,1.12,0.5,7.88,7.0,1.12,1.12,3.0,4,3,0,5,1,9.0,1.33,15.0,0.0,3.0,0.0
631401,2020-09-13,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.6667,8,2,2,10,1,3.18,1.76,15.88,5.0,1.59,3.18
631481,2020-09-13,5.3333,4,1,1,5,0,1.69,0.94,8.44,5.0,0.0,1.69,3.0,3,0,0,4,0,0.0,1.0,12.0,0.0,0.0,0.0
631532,2020-09-13,3.3333,5,3,4,3,1,8.1,2.7,8.1,0.75,2.7,10.8,2.0,0,0,0,4,0,0.0,0.0,18.0,0.0,0.0,0.0
