game_pk,home_batting_bb_per_g_rolling_10,away_batting_bb_per_g_rolling_10
745444,,
746175,9.0,4.0
745039,,
745116,,
745283,,
745445,5.0,
745687,,
746089,,
746165,7.5,
746335,,
746418,,
746737,,
746821,,
747060,,
747224,,
745117,2.0,7.0
745276,1.0,2.0
745435,4.333333333333333,1.0
745604,,
745682,1.0,3.0
745848,,
746091,4.0,8.0
746167,6.333333333333333,1.0
746412,2.0,9.0
747223,3.0,3.0
745037,6.0,5.0
745119,2.5,4.0
745278,1.5,2.5
745436,3.25,1.5
745599,3.0,5.0
745684,1.5,4.5
745850,2.0,3.0
746087,4.0,7.5
746168,5.25,1.5
746333,1.0,5.0
746410,4.0,7.0
746736,2.0,0.0
746818,0.0,1.0
747063,6.0,3.0
747221,3.5,1.5
745035,5.0,3.5
745115,3.0,3.6666666666666665
745279,1.6666666666666667,2.6666666666666665
745438,3.6,2.0
745602,4.0,4.0
745683,3.0,4.666666666666667
745845,2.0,2.0
746090,3.3333333333333335,6.333333333333333
746166,5.0,1.6666666666666667
746332,2.0,4.0
746413,3.3333333333333335,6.333333333333333
746739,2.5,3.0
746815,2.0,2.5
747062,4.0,2.0
747222,5.333333333333333,3.0
744875,3.3333333333333335,6.5
745109,2.75,4.666666666666667
745277,1.5,4.0
745437,3.6666666666666665,2.0
745600,3.6666666666666665,2.6666666666666665
745675,3.25,2.75
745842,2.0,3.0
746085,3.5,1.6666666666666667
746170,4.833333333333333,3.5
746409,3.0,4.75
746817,1.6666666666666667,3.0
746899,5.333333333333333,2.25
747058,4.333333333333333,2.3333333333333335
747218,4.5,5.25
745111,3.2,5.25
745273,2.4,3.4
745439,3.4285714285714284,2.2
745598,3.75,3.25
745680,2.6,3.6
746009,3.3333333333333335,3.3333333333333335
746086,3.6,2.75
746169,4.428571428571429,4.0
746411,3.0,4.2
746814,2.0,3.5
746898,4.75,2.0
747057,3.5,2.25
747220,4.4,5.2
744869,3.5,6.4
745114,2.8333333333333335,4.6
745275,2.3333333333333335,3.0
745440,3.25,2.5
745603,3.6,2.6
745678,2.8333333333333335,3.6666666666666665
746008,3.75,3.5
746083,3.5,2.8
746163,4.5,3.8333333333333335
746407,3.1666666666666665,3.6666666666666665
746900,5.2,2.0
747059,3.0,2.4
747219,4.333333333333333,4.833333333333333
744870,3.2,6.0
745200,2.7142857142857144,3.2857142857142856
745843,2.25,3.0
745844,2.8,3.2
745928,4.2,2.7142857142857144
746327,2.1666666666666665,2.2
744874,3.3333333333333335,3.6666666666666665
745033,4.166666666666667,3.2857142857142856
745361,3.5714285714285716,3.4444444444444446
745524,6.142857142857143,3.1666666666666665
745764,4.285714285714286,4.142857142857143
746007,3.6,2.5714285714285716
746249,3.6666666666666665,3.2857142857142856
746328,2.4285714285714284,2.5
746497,3.5,2.857142857142857
746576,2.2857142857142856,2.5714285714285716
746733,2.3333333333333335,3.6666666666666665
746897,5.5,4.333333333333333
747143,3.8,4.142857142857143
744873,3.5714285714285716,4.428571428571429
745031,4.428571428571429,3.0
745197,2.75,3.125
745359,3.375,3.2
745522,5.625,2.7142857142857144
