game_pk,home_pitching_hr_per_9_rolling_10,away_pitching_hr_per_9_rolling_10
745444,,
746175,0.0,0.0
745039,,
745116,,
745283,,
745445,0.5,
745687,,
746089,,
746165,0.5,
746335,,
746418,,
746737,,
746821,,
747060,,
747224,,
745117,3.0,1.0
745276,2.0,2.0
745435,0.6666666666666666,0.0
745604,,
745682,0.0,0.0
745848,,
746091,2.25,0.0
746167,0.6666666666666666,2.25
746412,1.0,1.0
747223,0.0,1.125
745037,0.0,1.956521739130435
745119,2.0,1.0588235294117647
745278,1.0,1.588235294117647
745436,1.0,1.588235294117647
745599,0.0,1.0
745684,0.5,1.0
745850,1.0,1.0
746087,1.2857142857142858,0.0
746168,0.5,3.375
746333,1.0,1.0
746410,1.0,0.5
746736,1.0,2.25
746818,0.0,0.0
747063,1.0,2.25
747221,0.5,2.25
745035,0.47368421052631576,2.616279069767442
745115,1.3333333333333333,1.08
745279,0.6428571428571429,1.0344827586206895
745438,1.2,1.7307692307692308
745602,2.0,1.0
745683,0.6666666666666666,0.6666666666666666
745845,1.0,2.0
746090,0.9,0.0
746166,0.391304347826087,2.423076923076923
746332,0.5,0.5
746413,1.6666666666666667,0.3333333333333333
746739,1.0,2.1176470588235294
746815,0.9473684210526315,1.4210526315789473
747062,1.0,2.25
747222,1.0,2.16
744875,2.142857142857143,0.675
745109,1.5,0.6428571428571429
745277,0.972972972972973,0.5142857142857142
745437,1.1666666666666667,2.3823529411764706
745600,1.6666666666666667,1.3333333333333333
745675,0.5,0.7692307692307692
745842,0.6666666666666666,1.6071428571428572
746085,0.9,1.44
746170,0.32727272727272727,1.8529411764705883
746409,1.25,1.3235294117647058
746817,1.2857142857142858,1.0384615384615385
746899,1.717557251908397,1.9090909090909092
747058,1.0,0.3333333333333333
747218,0.75,0.5
745111,1.6,0.972972972972973
745273,1.173913043478261,0.627906976744186
745439,1.2857142857142858,2.302325581395349
745598,1.4594594594594594,0.972972972972973
745680,0.4,0.6122448979591837
746009,1.3333333333333333,2.076923076923077
746086,1.2857142857142858,1.0588235294117647
746169,0.421875,1.7142857142857142
746411,1.0,2.142857142857143
746814,1.25,0.7941176470588235
746898,1.2784090909090908,1.5365853658536586
747057,1.25,0.7692307692307692
747220,0.6,0.4
744869,1.5789473684210524,0.7346938775510204
745114,1.3333333333333333,1.0
745275,1.1454545454545455,0.5192307692307693
745440,1.25,1.9038461538461537
745603,1.173913043478261,1.6
745678,0.32142857142857145,0.8166969147005444
746008,1.0,1.8529411764705883
746083,1.2413793103448276,1.0465116279069768
746163,0.4931506849315068,1.62
746407,1.0,1.9411764705882353
746900,1.2217194570135745,2.020408163265306
747059,1.0,0.6122448979591837
747219,0.5,0.5094339622641509
744870,1.4583333333333333,0.7894736842105263
745200,1.8,1.208955223880597
745843,0.7297297297297297,1.1842105263157894
745844,0.5869565217391305,1.1713665943600868
745928,1.8837209302325582,0.4426229508196721
746327,0.5162523900573615,1.4
744874,1.379310344827586,0.9818181818181818
745033,0.8333333333333334,0.8571428571428571
745361,1.706896551724138,1.1111111111111112
745524,0.8181818181818182,1.0
745764,0.703125,2.288135593220339
746007,1.0,0.984375
746249,0.8653846153846154,0.702028081123245
746328,0.4404567699836868,1.528301886792453
746497,0.9457092819614711,0.27692307692307694
746576,1.894736842105263,1.2857142857142858
746733,1.5,0.631578947368421
746897,1.0150375939849623,0.6585365853658537
747143,0.8571428571428571,0.6923076923076923
744873,1.1764705882352942,0.84375
745031,0.8571428571428571,1.0140845070422535
745197,1.9565217391304348,1.2
745359,1.4776119402985075,1.0101010101010102
745522,1.08,1.1428571428571428
745766,0.7397260273972602,1.9852941176470589
745926,1.5576923076923077,0.5142857142857142
746006,0.8333333333333334,1.2482662968099862
746248,1.4754098360655739,0.7387140902872777
746329,0.5120910384068279,1.3278688524590163
746498,1.0892586989409985,0.4931506849315068
746575,1.6363636363636365,1.518987341772152
746731,1.4285714285714286,0.6818181818181818
746896,1.012861736334405,0.8
747140,0.8653846153846154,0.7297297297297297
744871,1.1538461538461537,0.863013698630137
745032,0.75,0.9113924050632911
745198,1.7307692307692308,1.0843373493975903
745362,1.4210526315789473,1.0101010101010102
745523,0.9418604651162791,1.1080711354309167
745765,0.7682926829268293,2.1315789473684212
746003,1.0,1.220715166461159
746251,1.2857142857142858,0.6658446362515413
746330,0.4539722572509458,1.3043478260869565
746493,1.078561917443409,0.43902439024390244
746574,1.56,1.6853932584269664
746734,1.25,0.7297297297297297
746895,0.8848314606741573,0.8
747141,0.8852459016393442,0.7682926829268293
744956,2.0357142857142856,1.4141414141414141
745034,0.7777777777777778,0.8181818181818182
745194,1.7586206896551724,0.7777777777777778
745363,1.2705882352941176,1.1363636363636362
745432,0.9194097616345063,0.7855361596009974
745520,0.8526315789473684,1.0701545778834722
745761,0.6923076923076923,1.173913043478261
745925,1.4754098360655739,0.8089887640449438
746252,1.5949367088607596,1.5151515151515151
746569,1.3928571428571428,1.0
746654,0.45569620253164556,1.4025974025974026
746735,1.2222222222222223,1.0
747142,0.7714285714285715,0.6506024096385542
744957,2.142857142857143,1.2258796821793418
745030,0.9,0.4945054945054945
745195,1.6179775280898876,0.7912087912087912
745357,1.3604651162790697,1.0204081632653061
745433,0.8172531214528945,1.0204081632653061
745517,0.8804347826086957,1.0749185667752443
745762,0.5934065934065934,1.125
745924,1.542857142857143,0.8089887640449438
746250,1.4318181818181819,1.3280363223609535
746326,0.40770101925254815,0.7159090909090909
746571,1.2705882352941176,1.1123595505617978
746653,0.4090909090909091,1.3764705882352941
746732,1.3,1.2375
746981,0.6992230854605994,0.996309963099631
747138,1.0253164556962024,0.6847826086956522
744950,2.223529411764706,1.3432835820895523
745024,1.2134831460674158,0.6923076923076923
745196,1.2,0.9
745355,1.1511627906976745,0.8071748878923767
745429,0.8172531214528945,0.9204545454545454
745763,0.5934065934065934,1.2413793103448276
745923,1.5949367088607596,1.1123595505617978
746247,1.3146067415730338,1.3280363223609535
746323,0.3023516237402016,0.6136363636363636
746573,1.1511627906976745,1.0112359550561798
746655,0.4090909090909091,1.4823529411764707
746728,1.2,1.1123595505617978
746980,0.4994450610432853,0.9966777408637874
745029,1.2134831460674158,0.6
745601,0.7,0.8804347826086957
746322,0.3023516237402016,0.41379310344827586
746977,0.4939626783754117,0.9966777408637874
747137,1.0227272727272727,0.5934065934065934
744954,2.1724137931034484,1.0465116279069768
745112,1.4301929625425653,1.0465116279069768
745274,1.4466130884041333,0.8181818181818182
745596,0.6,1.1868131868131868
745679,0.5,0.6122448979591837
745838,0.4945054945054945,0.4031354983202688
746084,1.3448275862068966,1.125
746162,1.3448275862068966,0.7150964812712827
746408,0.627906976744186,1.2134831460674158
746491,1.2703583061889252,1.5340909090909092
746812,1.6052318668252081,1.3
746978,0.8804347826086957,1.2
747055,0.9857612267250822,1.1123595505617978
747217,0.9101123595505618,1.1123595505617978
744953,2.1724137931034484,1.1379310344827587
745110,1.2258796821793418,0.8372093023255814
745272,1.3432835820895523,0.8275862068965517
745594,0.5056179775280899,0.9
745676,0.5934065934065934,0.5050505050505051
745839,0.5934065934065934,0.30269058295964124
746082,1.3604651162790697,1.0227272727272727
746161,1.7191011235955056,0.9988901220865706
746405,0.7325581395348837,1.2134831460674158
746489,0.9879253567508234,1.5517241379310345
746490,0.9564293304994687,1.6
746656,0.30337078651685395,0.6923076923076923
746658,0.4044943820224719,0.5934065934065934
746811,1.6052318668252081,1.1
746979,0.9782608695652174,1.2
747054,1.1829134720700987,0.9101123595505618
747215,1.1123595505617978,1.0
744952,1.7386363636363635,1.2413793103448276
745113,1.5323496027241772,0.7241379310344828
745271,1.4466130884041333,0.8275862068965517
745595,0.6067415730337079,0.9090909090909092
745681,0.5934065934065934,0.5050505050505051
745841,0.6,0.6053811659192825
746079,1.0465116279069768,1.0227272727272727
746164,1.6179775280898876,0.8080808080808082
746404,0.627906976744186,1.1123595505617978
746492,1.1600429645542427,1.0879120879120878
746648,0.5,0.7912087912087912
746810,1.4806110458284372,1.1123595505617978
746975,1.076086956521739,1.3146067415730338
747056,1.1829134720700987,1.2134831460674158
747216,1.1123595505617978,0.9101123595505618
744951,1.6363636363636365,0.9761388286334056
745106,1.634506242905789,1.5340909090909092
745268,1.4466130884041333,0.7
745597,0.9101123595505618,0.8275862068965517
745677,0.7078651685393258,0.9204545454545454
745840,0.7,0.8990011098779135
746002,1.5340909090909092,0.8080808080808082
746080,1.1511627906976745,1.0344827586206897
746158,1.6179775280898876,0.40862656072644726
746406,0.8372093023255814,1.2134831460674158
746488,1.148936170212766,1.3295454545454546
746813,1.4806110458284372,0.6067415730337079
746974,1.0,0.5869565217391305
747053,1.380065717415115,1.0879120879120878
747213,1.1123595505617978,0.8275862068965517
744944,1.2134831460674158,0.8071748878923767
745108,1.7366628830874007,1.6363636363636365
745270,1.6532721010332951,0.8089887640449438
745593,1.0,0.7142857142857143
745674,0.7078651685393258,0.9101123595505618
745837,0.6136363636363636,0.8080808080808082
746004,1.4318181818181819,0.9090909090909092
746081,1.0465116279069768,0.9204545454545454
746157,1.6179775280898876,0.30646992054483546
746400,0.6206896551724138,1.1
746486,1.173913043478261,1.2272727272727273
746976,1.1,0.5869565217391305
747051,1.380065717415115,1.2
747214,1.0112359550561798,0.8089887640449438
744948,1.2134831460674158,0.7142857142857143
745105,1.5483870967741935,1.0855263157894737
745267,1.3295454545454546,0.7159090909090909
745591,0.9,0.9288990825688073
745671,0.5,0.7078651685393258
745836,0.5113636363636364,0.5107832009080591
746005,1.5340909090909092,0.9
746076,1.0344827586206897,0.9310344827586207
746159,1.5,0.4133180252583238
746401,0.7159090909090909,1.1123595505617978
746487,0.9782608695652174,1.2413793103448276
746807,1.358885017421603,0.6067415730337079
746809,1.5499425947187142,0.6067415730337079
746973,1.076086956521739,0.8617021276595744
747049,1.1829134720700987,1.5168539325842696
747212,1.0,1.0112359550561798
745104,1.3548387096774193,1.1842105263157894
745356,0.9310344827586207,0.989010989010989
746485,0.8804347826086957,1.3448275862068966
746970,1.064516129032258,0.8709677419354839
744872,0.30998851894374285,0.9101123595505618
745189,0.8181818181818182,1.3295454545454546
745352,0.9310344827586207,0.6923076923076923
745430,0.9101123595505618,1.1
745518,0.7403055229142186,0.967741935483871
745592,0.8901098901098901,1.4301929625425653
745758,0.8163265306122449,1.3548387096774193
745922,1.7366628830874007,1.076086956521739
746160,1.6,0.4044943820224719
746325,0.7159090909090909,1.097560975609756
746650,0.8709677419354839,0.5
746729,1.0344827586206897,0.7982261640798226
746892,1.2134831460674158,1.0227272727272727
747136,1.2,1.1379310344827587
744865,0.2066590126291619,1.0112359550561798
745190,0.6067415730337079,1.2134831460674158
745354,0.9310344827586207,0.6847826086956522
745431,1.0,1.0879120879120878
745515,1.1633372502937722,0.967741935483871
745590,0.8,1.5323496027241772
745760,0.9183673469387755,1.3548387096774193
745921,1.5323496027241772,1.064516129032258
746156,1.6813186813186813,0.4044943820224719
746324,0.8181818181818182,1.3
746570,1.148491879350348,1.3295454545454546
746651,1.064516129032258,0.6067415730337079
746726,0.9310344827586207,1.0089686098654709
746891,1.3146067415730338,0.8275862068965517
746893,1.1,0.8275862068965517
747135,1.3,1.255813953488372
744866,0.20431328036322363,1.1123595505617978
745192,0.8181818181818182,0.9
745353,0.8275862068965517,0.8901098901098901
745434,1.1,0.8901098901098901
745514,1.2690951821386605,0.967741935483871
745588,0.6923076923076923,1.5323496027241772
745759,0.9080717488789237,1.2446808510638299
745920,1.3280363223609535,0.8804347826086957
746154,1.6813186813186813,0.30337078651685395
746316,0.8275862068965517,1.3
746568,1.2529002320185614,1.0112359550561798
746572,1.238532110091743,1.0
746652,1.2580645161290323,0.5113636363636364
746727,0.8275862068965517,1.0204081632653061
746894,1.1,0.7159090909090909
747133,1.0,1.2705882352941176
745107,1.1612903225806452,0.9782608695652174
745191,0.8181818181818182,0.8901098901098901
745351,0.7241379310344828,0.5056179775280899
745519,1.2690951821386605,0.9
745757,0.9080717488789237,0.6136363636363636
745916,1.3280363223609535,1.5499425947187142
746242,0.9288990825688073,1.2
746319,1.0344827586206897,0.8
746565,1.135321100917431,1.1
