game_pk,home_pitching_k_bb_ratio_rolling_10,away_pitching_k_bb_ratio_rolling_10
745444,,
746175,1.5,0.7777777777777778
745039,,
745116,,
745283,,
745445,1.0666666666666667,
745687,,
746089,,
746165,1.4,
746335,,
746418,,
746737,,
746821,,
747060,,
747224,,
745117,1.0,5.5
745276,3.5,9.0
745435,1.625,2.3333333333333335
745604,,
745682,2.3333333333333335,13.0
745848,,
746091,2.125,1.75
746167,1.8181818181818181,2.5
746412,1.1111111111111112,3.5
747223,2.0,3.0
745037,1.6,1.6666666666666667
745119,1.75,3.6
745278,4.0,7.666666666666667
745436,1.8333333333333333,4.0
745599,2.0,5.0
745684,1.7777777777777777,6.0
745850,2.3333333333333335,5.0
746087,1.7333333333333334,1.75
746168,2.6153846153846154,3.1666666666666665
746333,2.4,8.0
746410,1.3571428571428572,1.625
746736,,4.5
746818,11.0,
747063,4.666666666666667,0.8333333333333334
747221,5.666666666666667,1.5714285714285714
745035,2.2857142857142856,1.6
745115,2.1818181818181817,2.6666666666666665
745279,4.125,7.0
745438,2.0476190476190474,2.75
745602,1.875,2.375
745683,1.5714285714285714,3.5555555555555554
745845,4.75,4.0
746090,1.8421052631578947,2.7
746166,2.933333333333333,3.3
746332,2.25,4.75
746413,1.5789473684210527,1.9
746739,3.8333333333333335,3.4
746815,2.8,4.5
747062,6.75,1.375
747222,2.888888888888889,1.0
744875,3.0,2.7142857142857144
745109,1.736842105263158,1.375
745277,3.727272727272727,2.923076923076923
745437,1.793103448275862,2.7857142857142856
745600,3.2222222222222223,3.0
745675,1.6875,7.5
745842,2.9,5.8
746085,1.8461538461538463,1.5384615384615385
746170,3.1666666666666665,2.4166666666666665
746409,2.0,2.727272727272727
746817,3.0,2.5454545454545454
746899,2.0714285714285716,1.2222222222222223
747058,7.0,3.0
747218,3.888888888888889,2.25
745111,1.4230769230769231,1.619047619047619
745273,3.8333333333333335,2.473684210526316
745439,2.03125,2.75
745598,3.2857142857142856,2.857142857142857
745680,1.6521739130434783,9.666666666666666
746009,3.8333333333333335,3.7142857142857144
746086,1.71875,1.7058823529411764
746169,2.7083333333333335,2.7857142857142856
746411,2.130434782608696,2.7142857142857144
746814,2.2142857142857144,2.7857142857142856
746898,2.533333333333333,1.2380952380952381
747057,6.285714285714286,3.3636363636363638
747220,2.7857142857142856,2.125
744869,2.357142857142857,2.5555555555555554
745114,1.6071428571428572,1.9545454545454546
745275,4.384615384615385,2.8095238095238093
745440,2.0,2.8333333333333335
745603,4.071428571428571,2.7058823529411766
745678,1.962962962962963,7.2
746008,3.1,2.8333333333333335
746083,1.7428571428571429,1.75
746163,2.6666666666666665,2.6315789473684212
746407,2.25,2.3333333333333335
