game_pk,home_batting_hr_per_g_rolling_5,away_batting_hr_per_g_rolling_5
745444,,
746175,0.0,0.0
745039,,
745116,,
745283,,
745445,0.5,
745687,,
746089,,
746165,0.5,
746335,,
746418,,
746737,,
746821,,
747060,,
747224,,
745117,1.0,3.0
745276,2.0,2.0
745435,0.3333333333333333,1.0
745604,,
745682,0.0,0.0
745848,,
746091,0.0,3.0
746167,1.0,1.0
746412,1.0,1.0
747223,1.0,0.0
745037,2.0,0.0
745119,1.0,2.0
745278,1.5,1.0
745436,1.0,1.5
745599,1.0,0.0
745684,1.0,0.5
745850,1.0,1.0
746087,0.0,1.5
746168,1.75,0.5
746333,1.0,1.0
746410,0.5,1.0
746736,2.0,1.0
746818,0.0,0.0
747063,2.0,1.0
747221,2.0,0.5
745035,2.5,0.5
745115,1.0,1.3333333333333333
745279,1.0,0.6666666666666666
745438,1.2,1.6666666666666667
745602,1.0,2.0
745683,0.6666666666666666,0.6666666666666666
745845,2.0,1.0
746090,0.0,1.0
746166,1.6,0.3333333333333333
746332,0.5,0.5
746413,0.3333333333333333,1.6666666666666667
746739,2.0,1.0
746815,1.5,1.0
747062,2.0,1.0
747222,2.0,1.0
744875,1.3333333333333333,1.0
745109,1.25,1.6666666666666667
745277,0.75,0.5
745437,1.6,0.25
745600,1.0,2.0
745675,0.5,1.0
745842,1.3333333333333333,1.3333333333333333
746085,0.75,1.0
746170,2.0,1.5
746409,0.5,1.5
746817,1.6666666666666667,1.6666666666666667
746899,0.6666666666666666,0.75
747058,1.3333333333333333,2.0
747218,1.75,1.25
745111,1.4,1.75
745273,0.8,0.8
745439,1.8,0.6
745598,0.75,1.75
745680,0.4,0.8
746009,0.6666666666666666,0.3333333333333333
746086,0.6,1.5
746169,2.0,1.4
746411,1.4,1.2
746814,1.25,1.5
746898,0.5,0.6
747057,1.5,2.0
747220,1.4,1.0
744869,1.25,0.8
745114,1.4,1.4
745275,0.4,1.0
745440,1.8,0.6
745603,1.4,1.4
745678,0.8,0.4
746008,0.75,0.25
746083,0.8,1.4
746163,1.8,1.4
746407,1.4,0.8
746900,1.2,0.8
747059,1.2,1.6
747219,1.4,0.8
744870,1.2,0.4
745200,0.6,0.8
745843,1.0,1.25
745844,1.0,1.0
745928,0.4,0.8
746327,1.6,1.2
744874,1.2,1.4
745033,1.2,2.2
745361,1.4,1.4
745524,0.6,0.8
745764,1.0,0.6
746007,1.0,0.2
746249,1.4,0.4
746328,2.0,1.2
746497,1.2,0.4
746576,0.6,1.2
746733,1.0,0.8
746897,1.4,1.4
747143,1.6,1.2
744873,1.0,1.2
745031,1.0,2.4
745197,0.8,1.4
745359,1.0,1.0
745522,1.0,1.0
745766,0.4,0.8
745926,0.4,0.6
746006,1.4,0.2
746248,1.4,1.4
746329,1.0,0.8
746498,1.2,0.8
746575,0.8,1.0
746731,0.8,0.4
746896,1.6,1.4
747140,1.8,1.0
744871,0.8,1.2
745032,1.0,2.2
745198,0.8,0.8
745362,0.8,0.8
745523,1.0,1.0
745765,1.0,0.6
746003,1.4,0.6
746251,1.2,1.0
746330,0.8,0.4
746493,0.8,1.0
746574,1.4,0.8
746734,0.6,0.4
746895,1.4,1.0
747141,1.2,1.0
744956,0.6,0.6
745034,0.6,1.4
745194,0.8,1.4
745363,0.6,0.6
745432,0.4,1.6
745520,1.0,0.8
745761,1.2,1.2
745925,0.4,0.8
746252,0.8,0.4
746569,1.4,1.0
746654,0.8,0.4
746735,0.4,2.0
747142,1.6,0.6
744957,0.4,1.0
745030,0.6,1.2
745195,0.8,0.8
745357,0.4,0.6
745433,1.0,0.8
745517,1.0,0.8
745762,1.6,1.0
745924,0.6,1.0
746250,0.8,0.2
746326,1.2,1.6
746571,1.4,0.8
746653,0.6,0.2
746732,1.0,2.2
746981,1.8,0.6
747138,1.6,1.0
744950,0.6,1.4
745024,0.8,1.4
745196,1.0,0.6
745355,0.0,0.6
745429,1.0,1.0
745763,1.4,1.0
745923,1.2,1.0
746247,0.8,0.4
746323,1.0,0.8
746573,1.4,0.8
746655,0.6,0.2
746728,1.0,1.8
746980,2.0,0.6
745029,0.4,1.6
745601,0.6,1.2
746322,0.8,0.6
746977,2.2,0.8
747137,1.2,1.2
744954,0.6,1.0
745112,0.6,0.0
745274,1.6,0.8
745596,1.0,0.8
745679,1.4,0.8
745838,1.4,1.2
746084,0.6,1.0
746162,1.0,1.4
746408,0.8,0.4
746491,0.6,1.4
746812,0.2,1.0
746978,1.4,0.8
747055,1.0,1.6
747217,0.8,1.2
744953,0.8,0.8
745110,0.4,0.0
745272,1.2,1.0
745594,0.8,0.6
745676,1.4,0.8
745839,1.6,1.2
746082,0.6,1.0
746161,1.8,2.0
746405,1.0,0.6
746489,0.4,1.2
746490,0.6,1.6
746656,1.2,1.6
746658,1.2,1.2
746811,0.2,1.2
746979,1.4,1.0
747054,1.2,2.0
747215,0.8,1.6
744952,1.0,1.0
745113,0.4,1.0
745271,1.0,1.4
745595,0.8,0.8
745681,1.2,0.8
745841,2.0,1.0
746079,0.4,0.4
746164,1.8,2.0
746404,0.6,0.6
746492,0.4,1.8
746648,1.4,1.2
746810,0.2,1.2
746975,0.8,1.0
747056,1.8,1.8
747216,1.0,1.2
744951,1.0,1.2
745106,1.2,1.0
745268,0.8,1.0
745597,1.0,0.8
745677,0.6,1.0
745840,1.4,1.2
746002,1.8,1.6
746080,0.8,1.2
746158,1.6,0.8
746406,1.0,0.6
746488,0.6,0.6
746813,0.2,1.2
746974,1.2,1.8
747053,2.4,1.4
747213,1.0,1.6
744944,0.8,1.0
745108,1.2,1.2
745270,0.8,1.4
745593,1.0,1.0
745674,0.6,0.8
745837,1.2,0.8
746004,2.0,1.4
746081,1.0,1.2
746157,1.2,1.0
746400,1.0,0.6
746486,0.6,0.6
746976,1.0,1.8
747051,2.8,1.2
747214,0.6,1.4
744948,0.6,0.8
745105,1.0,1.4
745267,0.6,1.2
745591,0.8,0.8
745671,0.6,0.4
745836,0.8,0.8
746005,1.6,1.2
746076,0.8,1.4
746159,1.2,1.0
746401,1.0,0.8
746487,0.4,0.6
746807,0.2,1.2
746809,0.2,1.2
746973,1.4,1.4
747049,2.6,1.2
747212,1.0,1.4
745104,1.2,1.4
745356,1.4,1.2
746485,0.6,0.4
746970,1.6,1.4
744872,1.0,1.0
745189,0.0,1.0
745352,0.4,1.0
745430,0.4,0.6
745518,0.8,1.4
745592,1.4,0.4
745758,1.0,1.2
745922,0.8,0.6
746160,0.4,1.0
746325,1.0,3.0
746650,1.0,0.6
746729,1.0,1.2
746892,1.4,1.0
747136,1.0,1.0
744865,1.2,1.0
745190,0.0,0.6
745354,0.4,1.2
745431,0.6,0.6
745515,0.6,1.6
745590,1.8,0.4
745760,1.0,0.6
745921,0.6,0.4
746156,0.4,0.8
746324,1.2,2.6
746570,0.4,1.2
746651,0.8,1.0
746726,1.4,1.0
746891,0.8,1.0
746893,1.0,0.8
747135,1.8,0.8
744866,1.2,0.6
745192,0.0,0.8
745353,0.8,1.2
745434,0.4,0.8
745514,0.2,1.8
745588,1.8,0.4
745759,0.6,0.4
745920,0.4,0.4
746154,0.2,1.0
746316,1.2,2.0
746568,0.2,1.4
746572,0.2,1.2
746652,0.8,1.4
746727,1.2,0.8
746894,0.8,0.8
747133,1.6,0.8
745107,0.4,0.6
745191,0.0,0.6
745351,0.8,1.0
745519,0.2,0.6
745757,0.6,1.4
745916,0.4,0.6
746242,0.4,1.8
746319,1.0,1.2
746565,0.0,0.6
746723,0.8,2.0
747134,1.8,1.0
744863,1.0,0.6
745026,1.4,1.0
745102,0.4,0.6
745193,0.4,0.2
745348,1.0,1.2
745516,0.4,0.8
745754,0.6,1.4
745917,0.6,0.4
746246,0.4,1.6
746321,1.0,1.4
746566,0.0,0.4
746647,0.8,1.2
746722,0.8,1.8
746888,0.6,0.6
747130,1.8,0.8
744864,0.8,0.6
745028,1.4,1.4
745099,0.6,1.2
745188,0.6,0.8
745346,1.0,0.8
745513,0.6,1.0
745753,0.4,1.6
745919,1.0,0.4
746244,0.6,1.2
746317,1.0,1.0
746567,0.2,0.4
746649,1.0,1.2
746725,1.0,1.2
746889,1.0,0.6
747132,1.6,0.6
744867,0.8,0.8
745027,1.2,0.8
745512,0.8,1.0
745755,0.8,1.4
745918,1.0,0.8
746320,0.6,1.0
746564,0.6,0.2
746646,1.0,1.8
746724,0.8,0.6
746887,1.2,0.4
744949,0.8,1.0
745025,1.4,0.6
745269,1.0,0.6
745347,1.0,0.8
745424,0.6,0.6
745835,1.0,0.6
746000,0.8,1.0
746078,0.6,0.6
746243,1.2,2.0
746482,1.2,0.6
746808,0.8,0.8
746972,1.0,1.0
747050,1.2,1.4
747129,0.8,1.0
744946,0.6,1.6
745020,1.8,0.6
745266,1.6,0.8
745350,0.8,0.8
745425,0.6,1.4
745833,1.0,1.0
745998,1.2,1.6
746075,0.4,0.4
746245,1.0,2.0
746484,1.2,0.6
746560,1.0,0.4
746803,1.0,0.8
746971,1.0,1.0
747052,1.4,1.4
747131,0.8,1.0
744947,0.4,1.2
745022,1.6,1.0
745265,1.6,0.8
745349,0.8,1.0
745428,0.8,1.4
745834,1.2,1.0
746001,1.2,2.4
746077,0.4,0.8
746237,1.2,2.4
746483,1.2,0.2
746561,1.2,1.0
746805,1.4,1.2
746967,1.4,1.0
747045,1.6,1.2
747125,0.6,0.8
744945,0.6,0.2
745263,1.4,0.4
745427,1.2,0.6
745672,1.4,0.8
745832,1.4,0.6
745999,1.2,1.2
746074,0.6,1.2
746236,1.4,2.0
746804,1.2,2.0
747046,1.8,2.8
747211,1.0,1.2
744942,1.0,0.6
745018,2.0,1.2
745260,1.6,0.2
745426,1.4,0.6
745673,1.4,0.6
745831,1.6,0.6
745997,1.2,1.0
746073,0.8,1.2
746239,1.4,2.0
746398,1.6,0.6
746477,1.2,0.6
746481,0.8,0.4
746806,0.8,2.0
746968,1.2,1.0
747047,1.8,2.2
747210,0.4,1.2
744939,1.0,0.6
745023,2.0,1.2
745261,1.4,0.2
745423,1.0,1.0
745670,1.4,0.6
745829,1.2,0.4
745996,1.0,0.8
746072,0.6,1.2
746238,1.2,2.4
746399,2.0,1.2
746478,1.4,0.8
746800,1.2,1.0
746966,0.6,1.0
747048,1.6,2.4
747207,0.8,1.0
745021,1.6,1.2
745830,1.0,0.4
746070,0.6,0.8
746403,2.0,1.0
746969,0.6,1.0
747044,1.4,2.0
744868,0.6,1.0
745101,0.8,0.8
745187,0.6,1.2
745510,0.6,0.6
745589,1.4,1.0
745665,1.6,0.6
745756,1.4,1.6
745914,1.0,0.4
746152,0.8,0.0
746318,0.8,1.2
746402,2.2,0.8
746645,0.8,1.4
746721,1.2,1.4
746890,0.6,1.0
747208,0.6,1.0
744862,0.4,1.0
745100,0.6,0.8
745183,0.6,0.8
745511,0.4,0.6
745583,1.2,0.8
745666,1.8,0.4
745750,0.8,1.4
745911,0.4,0.0
746155,1.0,0.4
746311,1.2,0.8
746394,1.6,1.0
746644,0.8,1.6
746720,0.8,1.0
746884,0.6,0.8
747209,0.6,1.4
744861,0.2,1.0
745103,0.4,0.6
745185,0.8,0.8
745504,0.4,0.6
745587,0.8,0.6
745667,2.4,0.6
745751,1.0,1.2
745913,0.6,0.0
746153,1.8,0.4
746314,1.2,0.4
746395,1.0,1.2
746643,1.4,1.2
746719,0.8,1.2
746883,1.0,0.8
747206,0.4,1.4
745098,0.6,1.0
745182,1.0,0.6
745509,0.6,1.0
745585,1.0,1.0
745669,2.2,0.2
745912,0.6,1.4
746149,2.2,0.8
746313,0.8,0.8
746639,1.2,1.0
746886,1.2,1.4
744859,0.8,1.8
745095,0.6,0.8
745186,0.6,0.8
745508,0.6,0.8
745586,0.8,0.6
745668,1.8,0.4
745752,0.8,0.8
745915,0.6,1.2
746147,3.0,1.0
746315,0.8,0.8
746559,0.8,0.8
746638,1.2,0.6
746718,0.6,0.8
746885,1.6,1.4
747126,0.6,0.4
744858,0.8,1.8
745097,1.0,0.6
745507,0.6,1.0
745584,1.2,0.6
745659,1.8,0.6
745664,2.0,0.6
745749,1.2,0.8
745906,0.6,1.6
