game_pk,date,home_starter_id,away_starter_id,home_starter_name,away_starter_name,home_starter_team,away_starter_team,home_starter_ip,away_starter_ip,home_starter_hits,away_starter_hits,home_starter_runs,away_starter_runs,home_starter_earned_runs,away_starter_earned_runs,home_starter_walks,away_starter_walks,home_starter_strikeouts,away_starter_strikeouts,home_starter_homeruns,away_starter_homeruns,home_starter_era,away_starter_era,home_starter_whip,away_starter_whip,home_starter_pitches,away_starter_pitches,home_starter_strikes,away_starter_strikes,home_starter_hit_batters,away_starter_hit_batters,home_starter_wild_pitches,away_starter_wild_pitches,home_starter_balks,away_starter_balks,home_starter_batters_faced,away_starter_batters_faced,home_starter_ground_outs,away_starter_ground_outs,home_starter_air_outs,away_starter_air_outs,home_starter_wins,away_starter_wins,home_starter_losses,away_starter_losses,home_starter_saves,away_starter_saves,home_starter_blown_saves,away_starter_blown_saves,home_starter_holds,away_starter_holds
263971,2010-04-17,452733,400061,Tom Gorzelanny,Roy Oswalt,Chicago Cubs,Houston Astros,3.0,7.0,3,5,2,0,2,0,1,0,0,6,0,0,0.0,0.0,0.0,0.0,40,101,23,67,0,0,0,0,0,0,13,27,5,7,4,9,0,1,1,0,0,0,0,0,0,0
263975,2010-04-17,150359,444857,A.J. Burnett,Scott Feldman,New York Yankees,Texas Rangers,7.0,2.1,6,7,0,4,0,4,2,2,7,2,0,0,0.0,0.0,0.0,0.0,111,73,68,44,0,0,1,0,0,0,28,16,7,3,6,2,1,0,0,1,0,0,0,0,0,0
263972,2010-04-17,115817,150116,Livan Hernandez,Randy Wolf,Washington Nationals,Milwaukee Brewers,9.0,5.0,4,4,0,4,0,4,2,3,3,4,0,1,0.0,0.0,0.0,0.0,112,100,66,60,0,0,0,0,0,0,33,22,14,5,10,6,1,0,0,1,0,0,0,0,0,0
263976,2010-04-17,425226,434578,Brian Tallet,Joe Saunders,Toronto Blue Jays,Los Angeles Angels,5.0,8.0,5,5,4,2,4,0,1,1,3,2,2,0,0.0,0.0,0.0,0.0,88,107,55,73,0,0,0,0,0,0,21,30,5,13,7,9,0,1,1,0,0,0,0,0,0,0
263977,2010-04-17,448147,219194,Nick Blackburn,Gil Meche,Minnesota Twins,Kansas City Royals,5.0,6.0,7,7,5,5,5,5,1,4,3,1,2,1,0.0,0.0,0.0,0.0,73,109,45,67,0,0,0,0,0,0,21,28,5,11,5,5,0,0,0,0,0,0,0,0,0,0
263965,2010-04-17,407113,425386,Justin Duchscherer,Jeremy Guthrie,Oakland Athletics,Baltimore Orioles,5.2,6.2,7,6,2,2,0,1,2,1,5,3,0,0,0.0,0.0,0.0,0.0,94,99,58,63,0,0,0,0,0,1,26,28,3,7,9,11,0,0,0,0,0,0,0,0,0,0
263973,2010-04-17,446624,453311,Charlie Haeger,Tim Lincecum,Los Angeles Dodgers,San Francisco Giants,3.0,6.0,7,4,7,0,5,0,5,2,3,7,0,0,0.0,0.0,0.0,0.0,96,106,49,67,1,0,0,0,0,0,22,24,2,5,4,6,0,1,1,0,0,0,0,0,0,0
263978,2010-04-17,448802,276371,Jaime García,Johan Santana,St. Louis Cardinals,New York Mets,7.0,7.0,1,4,0,0,0,0,2,1,5,9,0,0,0.0,0.0,0.0,0.0,97,113,59,81,0,0,0,0,0,0,24,26,12,5,4,7,0,0,0,0,0,0,0,0,0,0
263966,2010-04-17,150414,408241,Jake Westbrook,Jake Peavy,Cleveland Indians,Chicago White Sox,7.0,7.1,5,4,2,2,2,2,3,3,2,3,0,1,0.0,0.0,0.0,0.0,94,109,51,68,0,0,0,0,0,0,26,28,11,8,5,10,0,0,0,0,0,0,0,0,0,0
263967,2010-04-17,445216,456501,Daniel McCutchen,Johnny Cueto,Pittsburgh Pirates,Cincinnati Reds,4.0,5.0,4,5,3,3,3,3,3,4,1,4,0,1,0.0,0.0,0.0,0.0,75,103,40,56,0,0,0,0,0,0,19,23,7,6,4,4,0,0,0,0,0,0,0,0,0,0
263970,2010-04-17,119469,445060,Jamie Moyer,Ricky Nolasco,Philadelphia Phillies,Florida Marlins,6.0,9.0,6,5,5,1,5,1,1,3,7,4,1,1,0.0,0.0,0.0,0.0,89,109,58,71,0,0,0,0,0,0,25,33,7,7,4,14,0,1,1,0,0,0,0,0,0,0
263968,2010-04-17,499877,434622,Kenshin Kawakami,Ubaldo Jiménez,Atlanta Braves,Colorado Rockies,5.0,9.0,8,0,4,0,4,0,2,6,2,7,0,0,0.0,0.0,0.0,0.0,103,128,64,72,0,0,0,0,0,1,24,31,5,7,7,11,0,1,1,0,0,0,0,0,0,0
263964,2010-04-17,429781,150249,Kevin Correia,Kris Benson,San Diego Padres,Arizona Diamondbacks,5.2,6.0,3,6,0,2,0,2,2,4,8,1,0,1,0.0,0.0,0.0,0.0,105,100,64,61,0,1,0,0,0,0,22,28,4,7,5,9,1,0,0,1,0,0,0,0,0,0
263969,2010-04-17,434884,434378,Ryan Rowland-Smith,Justin Verlander,Seattle Mariners,Detroit Tigers,6.0,7.0,4,7,2,3,2,3,3,1,3,6,1,0,0.0,0.0,0.0,0.0,93,103,59,72,0,0,0,0,0,0,25,27,4,6,11,7,0,0,0,1,0,0,0,0,0,0
