game_pk,date,home_starter_id,away_starter_id,home_starter_name,away_starter_name,home_starter_team,away_starter_team,home_starter_ip,away_starter_ip,home_starter_hits,away_starter_hits,home_starter_runs,away_starter_runs,home_starter_earned_runs,away_starter_earned_runs,home_starter_walks,away_starter_walks,home_starter_strikeouts,away_starter_strikeouts,home_starter_homeruns,away_starter_homeruns,home_starter_era,away_starter_era,home_starter_whip,away_starter_whip,home_starter_pitches,away_starter_pitches,home_starter_strikes,away_starter_strikes,home_starter_hit_batters,away_starter_hit_batters,home_starter_wild_pitches,away_starter_wild_pitches,home_starter_balks,away_starter_balks,home_starter_batters_faced,away_starter_batters_faced,home_starter_ground_outs,away_starter_ground_outs,home_starter_air_outs,away_starter_air_outs,home_starter_wins,away_starter_wins,home_starter_losses,away_starter_losses,home_starter_saves,away_starter_saves,home_starter_blown_saves,away_starter_blown_saves,home_starter_holds,away_starter_holds
263849,2010-04-08,430904,451532,Paul Maholm,Chad Billingsley,Pittsburgh Pirates,Los Angeles Dodgers,6.0,5.1,6,5,4,1,4,1,2,4,3,7,1,0,0.0,0.0,0.0,0.0,90,107,61,66,0,0,0,0,0,0,27,24,11,5,5,3,0,1,1,0,0,0,0,0,0,0
263854,2010-04-08,276520,207267,Bronson Arroyo,Brad Penny,Cincinnati Reds,St. Louis Cardinals,8.0,7.0,4,6,1,1,1,1,3,2,6,4,1,0,0.0,0.0,0.0,0.0,109,100,75,70,0,0,0,0,0,0,31,27,8,11,10,4,0,0,0,0,0,0,0,0,0,0
263855,2010-04-08,450351,460069,C.J. Wilson,Ricky Romero,Texas Rangers,Toronto Blue Jays,7.0,7.0,5,5,0,1,0,1,2,2,9,4,0,0,0.0,0.0,0.0,0.0,98,103,63,66,0,0,0,2,0,0,27,27,5,10,6,6,0,0,0,0,0,0,0,0,0,0
263847,2010-04-08,446454,425883,Brian Bannister,Dontrelle Willis,Kansas City Royals,Detroit Tigers,6.0,6.0,6,7,1,2,1,2,0,2,3,4,1,0,0.0,0.0,0.0,0.0,97,88,61,54,0,0,2,1,0,0,23,24,1,4,13,7,0,0,0,0,0,0,0,0,0,0
263853,2010-04-08,474463,450729,Brett Anderson,Doug Fister,Oakland Athletics,Seattle Mariners,6.0,4.0,3,6,0,2,0,2,1,3,4,2,0,0,0.0,0.0,0.0,0.0,97,96,60,56,0,0,0,2,0,1,21,21,7,5,6,5,1,0,0,1,0,0,0,0,0,0
263852,2010-04-08,489334,452718,Craig Stammen,Kyle Kendrick,Washington Nationals,Philadelphia Phillies,5.0,4.0,9,6,4,5,4,5,0,0,1,2,0,1,0.0,0.0,0.0,0.0,75,55,45,36,0,0,0,0,0,0,23,18,11,6,2,4,0,0,0,0,0,0,0,0,0,0
263844,2010-04-08,435298,451085,Jeff Niemann,Brian Matusz,Tampa Bay Rays,Baltimore Orioles,1.1,5.0,0,2,0,2,0,2,0,5,0,7,0,0,0.0,0.0,0.0,0.0,12,97,10,55,0,0,0,0,0,0,4,20,2,0,2,6,0,1,0,0,0,0,0,0,0,0
263845,2010-04-08,462102,448694,Tommy Hanson,Randy Wells,Atlanta Braves,Chicago Cubs,5.1,6.0,4,6,2,0,2,0,3,2,7,1,2,0,0.0,0.0,0.0,0.0,100,97,60,58,0,0,0,0,0,0,23,24,2,11,7,4,0,1,1,0,0,0,0,0,0,0
263848,2010-04-08,477003,425146,Jonathon Niese,Nate Robertson,New York Mets,Florida Marlins,6.0,5.0,8,6,3,1,3,1,2,0,3,4,0,0,0.0,0.0,0.0,0.0,92,94,63,54,0,1,0,0,0,0,28,22,8,4,7,7,0,1,1,0,0,0,0,0,0,0
263846,2010-04-08,425856,475416,Gavin Floyd,Justin Masterson,Chicago White Sox,Cleveland Indians,6.0,5.0,5,4,2,1,2,1,3,2,7,5,0,0,0.0,0.0,0.0,0.0,105,92,62,58,0,1,0,0,0,0,25,22,6,7,4,3,0,0,0,0,0,0,0,0,0,0
263850,2010-04-08,334492,458713,Joel Pineiro,Kevin Slowey,Los Angeles Angels,Minnesota Twins,6.0,5.1,5,7,3,1,3,1,3,2,2,3,1,0,0.0,0.0,0.0,0.0,103,92,66,60,0,0,0,0,0,0,26,25,15,4,1,9,0,1,1,0,0,0,0,0,0,0
