game_pk,date,home_starter_id,away_starter_id,home_starter_name,away_starter_name,home_starter_team,away_starter_team,home_starter_ip,away_starter_ip,home_starter_hits,away_starter_hits,home_starter_runs,away_starter_runs,home_starter_earned_runs,away_starter_earned_runs,home_starter_walks,away_starter_walks,home_starter_strikeouts,away_starter_strikeouts,home_starter_homeruns,away_starter_homeruns,home_starter_era,away_starter_era,home_starter_whip,away_starter_whip,home_starter_pitches,away_starter_pitches,home_starter_strikes,away_starter_strikes,home_starter_hit_batters,away_starter_hit_batters,home_starter_wild_pitches,away_starter_wild_pitches,home_starter_balks,away_starter_balks,home_starter_batters_faced,away_starter_batters_faced,home_starter_ground_outs,away_starter_ground_outs,home_starter_air_outs,away_starter_air_outs,home_starter_wins,away_starter_wins,home_starter_losses,away_starter_losses,home_starter_saves,away_starter_saves,home_starter_blown_saves,away_starter_blown_saves,home_starter_holds,away_starter_holds
265006,2010-07-02,150359,446399,A.J. Burnett,Brett Cecil,New York Yankees,Toronto Blue Jays,6.2,6.0,4,4,0,1,0,1,3,6,6,5,0,0,0.0,0.0,0.0,0.0,106,96,68,54,1,0,2,1,0,0,27,27,3,6,10,6,0,0,0,0,0,0,0,0,0,0
264996,2010-07-02,133225,276520,Ryan Dempster,Bronson Arroyo,Chicago Cubs,Cincinnati Reds,6.1,6.0,2,2,5,0,2,0,5,2,9,3,1,0,0.0,0.0,0.0,0.0,116,89,64,54,0,0,0,0,0,0,27,22,6,11,5,4,0,1,1,0,0,0,0,0,0,0
265001,2010-07-02,457447,477003,Luis Atilano,Jonathon Niese,Washington Nationals,New York Mets,3.2,7.0,4,6,5,1,5,1,2,0,4,8,0,1,0.0,0.0,0.0,0.0,74,117,48,77,1,0,0,0,0,0,18,26,3,4,4,8,0,1,1,0,0,0,0,0,0,0
265002,2010-07-02,452676,461829,Mitch Talbot,Gio Gonzalez,Cleveland Indians,Oakland Athletics,5.1,6.2,5,5,3,0,2,0,4,4,5,5,0,0,0.0,0.0,0.0,0.0,100,107,59,66,0,0,0,0,0,0,25,29,9,6,2,9,0,1,1,0,0,0,0,0,0,0
265004,2010-07-02,453286,450729,Max Scherzer,Doug Fister,Detroit Tigers,Seattle Mariners,8.0,4.2,3,6,1,5,1,5,2,3,7,5,1,0,0.0,0.0,0.0,0.0,110,99,67,61,0,0,0,0,0,0,27,23,10,4,5,5,1,0,0,1,0,0,0,0,0,0
265003,2010-07-02,456027,119469,Ross Ohlendorf,Jamie Moyer,Pittsburgh Pirates,Philadelphia Phillies,7.0,6.0,5,5,0,2,0,1,1,2,8,8,0,0,0.0,0.0,0.0,0.0,95,95,64,57,1,0,1,0,0,0,27,25,6,6,6,4,1,0,0,1,0,0,0,0,0,0
264994,2010-07-02,123801,448269,Tim Wakefield,Brad Bergesen,Boston Red Sox,Baltimore Orioles,8.0,7.2,7,5,2,3,2,3,1,0,4,7,1,2,0.0,0.0,0.0,0.0,96,100,66,69,0,0,0,0,0,0,31,28,5,9,14,7,1,0,0,1,0,0,0,0,0,0
264997,2010-07-02,450665,435178,Kris Medlen,Josh Johnson,Atlanta Braves,Florida Marlins,6.1,6.0,6,6,1,1,1,1,1,0,5,8,1,0,0.0,0.0,0.0,0.0,81,108,51,71,0,1,0,0,0,0,23,24,6,6,5,3,0,0,0,0,0,0,0,0,0,0
265005,2010-07-02,468504,453311,Jhoulys Chacín,Tim Lincecum,Colorado Rockies,San Francisco Giants,6.0,6.0,5,9,3,4,3,4,2,4,5,4,2,1,0.0,0.0,0.0,0.0,101,102,61,61,0,0,0,0,0,0,24,30,4,5,8,8,1,0,0,1,0,0,0,0,0,0
265007,2010-07-02,435044,456034,Scott Baker,David Price,Minnesota Twins,Tampa Bay Rays,7.0,8.0,6,4,1,2,1,2,0,4,8,6,0,0,0.0,0.0,0.0,0.0,101,122,71,73,1,0,1,0,0,0,28,31,6,11,7,6,1,0,0,1,0,0,0,0,0,0
265008,2010-07-02,448802,429780,Jaime García,Chris Narveson,St. Louis Cardinals,Milwaukee Brewers,7.0,5.0,3,7,0,4,0,4,2,0,7,4,0,1,0.0,0.0,0.0,0.0,94,73,58,49,0,0,0,0,0,0,24,20,9,6,3,3,1,0,0,1,0,0,0,0,0,0
264998,2010-07-02,502009,400061,Mat Latos,Roy Oswalt,San Diego Padres,Houston Astros,8.0,7.0,4,3,0,0,0,0,0,2,7,7,0,0,0.0,0.0,0.0,0.0,105,98,67,69,0,0,0,0,0,0,27,25,11,9,5,4,1,0,0,0,0,0,0,0,0,0
