game_pk,date,home_starter_id,away_starter_id,home_starter_name,away_starter_name,home_starter_team,away_starter_team,home_starter_ip,away_starter_ip,home_starter_hits,away_starter_hits,home_starter_runs,away_starter_runs,home_starter_earned_runs,away_starter_earned_runs,home_starter_walks,away_starter_walks,home_starter_strikeouts,away_starter_strikeouts,home_starter_homeruns,away_starter_homeruns,home_starter_era,away_starter_era,home_starter_whip,away_starter_whip,home_starter_pitches,away_starter_pitches,home_starter_strikes,away_starter_strikes,home_starter_hit_batters,away_starter_hit_batters,home_starter_wild_pitches,away_starter_wild_pitches,home_starter_balks,away_starter_balks,home_starter_batters_faced,away_starter_batters_faced,home_starter_ground_outs,away_starter_ground_outs,home_starter_air_outs,away_starter_air_outs,home_starter_wins,away_starter_wins,home_starter_losses,away_starter_losses,home_starter_saves,away_starter_saves,home_starter_blown_saves,away_starter_blown_saves,home_starter_holds,away_starter_holds
265514,2010-08-11,276520,425794,Bronson Arroyo,Adam Wainwright,Cincinnati Reds,St. Louis Cardinals,5.0,7.0,6,2,4,0,4,0,3,0,2,4,1,0,0.0,0.0,0.0,0.0,88,97,54,68,0,0,0,0,1,0,24,25,7,16,6,3,0,1,1,0,0,0,0,0,0,0
265515,2010-08-11,434378,490063,Justin Verlander,Matt Garza,Detroit Tigers,Tampa Bay Rays,6.0,5.2,6,7,1,3,1,3,3,3,7,4,0,1,0.0,0.0,0.0,0.0,119,106,71,66,0,1,0,0,0,0,26,28,4,4,6,9,1,0,0,1,0,0,0,0,0,0
265516,2010-08-11,434643,462102,Wandy Rodriguez,Tommy Hanson,Houston Astros,Atlanta Braves,7.0,7.0,5,2,2,1,1,0,1,2,9,4,0,0,0.0,0.0,0.0,0.0,111,94,67,62,0,0,0,0,0,0,27,25,7,9,5,8,0,0,0,0,0,0,0,0,0,0
265508,2010-08-11,450308,425844,Jered Weaver,Zack Greinke,Los Angeles Angels,Kansas City Royals,8.0,8.0,6,6,1,1,1,1,2,1,11,6,1,0,0.0,0.0,0.0,0.0,121,111,84,71,0,1,0,0,0,0,33,30,6,9,8,7,0,0,0,0,0,0,0,0,0,0
265512,2010-08-11,448287,460284,Luke French,Dallas Braden,Seattle Mariners,Oakland Athletics,6.0,9.0,7,4,4,1,4,1,3,2,2,6,0,0,0.0,0.0,0.0,0.0,91,104,56,69,0,0,0,0,0,0,27,30,4,8,11,10,0,1,1,0,0,0,0,0,0,0
265505,2010-08-11,458708,448269,Josh Tomlin,Brad Bergesen,Cleveland Indians,Baltimore Orioles,5.0,9.0,10,2,3,1,2,1,1,2,1,4,1,0,0.0,0.0,0.0,0.0,81,102,56,63,1,1,0,0,0,0,23,30,7,11,3,10,0,1,1,0,0,0,0,0,0,0
265509,2010-08-11,400061,451532,Roy Oswalt,Chad Billingsley,Philadelphia Phillies,Los Angeles Dodgers,7.0,6.0,5,5,0,2,0,2,2,3,5,3,0,0,0.0,0.0,0.0,0.0,109,106,73,65,0,0,0,0,0,0,27,26,9,8,6,7,1,0,0,1,0,0,0,0,0,0
265507,2010-08-11,435179,458690,Scott Olsen,Chris Volstad,Washington Nationals,Florida Marlins,1.2,5.0,8,9,7,4,7,4,2,1,1,2,1,2,0.0,0.0,0.0,0.0,56,99,33,68,0,0,0,0,0,0,15,25,1,7,3,6,0,1,1,0,0,0,0,0,0,0
265517,2010-08-11,451788,453329,Shaun Marcum,Clay Buchholz,Toronto Blue Jays,Boston Red Sox,4.0,8.0,7,5,8,1,8,0,3,2,3,4,4,0,0.0,0.0,0.0,0.0,92,109,52,64,1,0,0,0,0,0,23,30,3,11,6,8,0,1,1,0,0,0,0,0,0,0
265506,2010-08-11,477003,433585,Jonathon Niese,Jeff Francis,New York Mets,Colorado Rockies,7.0,6.0,5,3,1,2,1,2,0,1,7,5,0,1,0.0,0.0,0.0,0.0,106,84,71,51,0,0,0,0,0,0,26,22,6,7,8,6,0,0,0,0,0,0,0,0,0,0
265511,2010-08-11,424324,134320,Cliff Lee,Javier Vazquez,Texas Rangers,New York Yankees,6.1,4.1,8,8,4,6,4,6,0,2,11,1,0,1,0.0,0.0,0.0,0.0,106,82,76,49,0,0,1,0,0,0,27,24,5,7,3,6,0,0,0,0,0,0,0,0,0,0
265510,2010-08-11,433579,450282,John Danks,Glen Perkins,Chicago White Sox,Minnesota Twins,8.0,4.2,6,5,1,6,1,4,2,2,7,2,0,1,0.0,0.0,0.0,0.0,116,73,72,46,0,2,0,0,1,0,31,23,6,9,10,3,1,0,0,1,0,0,0,0,0,0
265504,2010-08-11,433657,543339,Dave Bush,Daniel Hudson,Milwaukee Brewers,Arizona Diamondbacks,5.1,7.0,8,7,7,2,7,2,2,1,4,9,4,2,0.0,0.0,0.0,0.0,99,100,63,66,1,0,0,0,0,0,26,27,5,4,6,6,0,1,1,0,0,0,0,0,0,0
265513,2010-08-11,429781,457428,Kevin Correia,James McDonald,San Diego Padres,Pittsburgh Pirates,6.1,4.2,4,7,4,4,4,4,1,1,7,6,0,0,0.0,0.0,0.0,0.0,96,107,57,69,1,0,0,1,0,0,23,22,5,6,5,2,1,0,0,1,0,0,0,0,0,0
265518,2010-08-11,217096,452733,Barry Zito,Tom Gorzelanny,San Francisco Giants,Chicago Cubs,6.1,6.0,10,8,4,4,4,4,1,1,4,5,2,1,0.0,0.0,0.0,0.0,90,95,60,64,0,0,0,0,0,0,28,27,6,7,7,6,0,0,0,0,0,0,0,0,0,0
