game_pk,date,home_starter_id,away_starter_id,home_starter_name,away_starter_name,home_starter_team,away_starter_team,home_starter_ip,away_starter_ip,home_starter_hits,away_starter_hits,home_starter_runs,away_starter_runs,home_starter_earned_runs,away_starter_earned_runs,home_starter_walks,away_starter_walks,home_starter_strikeouts,away_starter_strikeouts,home_starter_homeruns,away_starter_homeruns,home_starter_era,away_starter_era,home_starter_whip,away_starter_whip,home_starter_pitches,away_starter_pitches,home_starter_strikes,away_starter_strikes,home_starter_hit_batters,away_starter_hit_batters,home_starter_wild_pitches,away_starter_wild_pitches,home_starter_balks,away_starter_balks,home_starter_batters_faced,away_starter_batters_faced,home_starter_ground_outs,away_starter_ground_outs,home_starter_air_outs,away_starter_air_outs,home_starter_wins,away_starter_wins,home_starter_losses,away_starter_losses,home_starter_saves,away_starter_saves,home_starter_blown_saves,away_starter_blown_saves,home_starter_holds,away_starter_holds
264807,2010-06-18,400067,431148,Carlos Silva,Scott Kazmir,Chicago Cubs,Los Angeles Angels,6.0,6.0,6,5,3,2,3,2,0,3,4,3,1,1,0.0,0.0,0.0,0.0,70,105,50,63,0,1,0,0,0,0,24,27,11,6,3,9,0,1,1,0,0,0,0,0,0,0
264808,2010-06-18,451482,425883,Armando Galarraga,Dontrelle Willis,Detroit Tigers,Arizona Diamondbacks,4.1,5.0,7,5,4,5,4,5,2,4,2,4,1,1,0.0,0.0,0.0,0.0,88,93,52,55,0,0,0,1,0,0,23,24,6,7,6,4,0,0,0,0,0,0,0,0,0,0
264812,2010-06-18,430904,433584,Paul Maholm,Roberto Hernandez,Pittsburgh Pirates,Cleveland Indians,6.2,6.0,7,5,4,3,4,3,2,1,5,7,0,0,0.0,0.0,0.0,0.0,104,85,69,57,1,0,0,0,0,0,29,23,6,8,8,2,0,1,1,0,0,0,0,0,0,0
264816,2010-06-18,430599,448147,Joe Blanton,Nick Blackburn,Philadelphia Phillies,Minnesota Twins,6.0,1.2,7,6,3,8,3,8,3,3,1,2,1,2,0.0,0.0,0.0,0.0,104,50,64,25,0,0,0,0,0,0,26,14,12,1,3,2,1,0,0,1,0,0,0,0,0,0
264810,2010-06-18,544931,425856,Stephen Strasburg,Gavin Floyd,Washington Nationals,Chicago White Sox,7.0,8.0,4,4,1,1,1,1,0,1,10,5,0,0,0.0,0.0,0.0,0.0,85,106,59,70,0,0,0,0,0,0,25,26,7,10,4,6,0,0,0,0,0,0,0,0,0,0
264817,2010-06-18,134320,538227,Javier Vazquez,Hisanori Takahashi,New York Yankees,New York Mets,7.0,6.0,3,4,1,0,1,0,3,2,4,3,0,0,0.0,0.0,0.0,0.0,109,103,67,61,0,0,1,0,0,0,26,24,5,9,11,6,0,1,1,0,0,0,0,0,0,0
264819,2010-06-18,453344,217096,Brandon Morrow,Barry Zito,Toronto Blue Jays,San Francisco Giants,6.0,8.0,5,4,2,3,2,3,3,1,4,5,0,1,0.0,0.0,0.0,0.0,100,109,58,72,1,1,0,0,0,0,25,30,7,8,5,11,0,0,0,1,0,0,0,0,0,0
264814,2010-06-18,467094,467856,Felix Doubront,Carlos Monasterios,Boston Red Sox,Los Angeles Dodgers,5.0,4.0,6,8,5,6,3,6,2,2,2,2,0,2,0.0,0.0,0.0,0.0,83,72,55,45,0,0,0,0,0,0,25,22,6,3,9,7,1,0,0,1,0,0,0,0,0,0
264818,2010-06-18,425146,490063,Nate Robertson,Matt Garza,Florida Marlins,Tampa Bay Rays,6.0,1.1,5,7,3,7,2,7,1,3,6,2,0,1,0.0,0.0,0.0,0.0,88,71,61,44,1,0,0,0,0,0,26,14,10,0,3,2,1,0,0,1,0,0,0,0,0,0
264813,2010-06-18,117955,446454,Derek Lowe,Brian Bannister,Atlanta Braves,Kansas City Royals,6.1,4.0,6,7,3,5,3,5,2,3,3,2,1,0,0.0,0.0,0.0,0.0,86,83,52,46,1,0,0,2,0,0,27,22,8,4,7,6,1,0,0,1,0,0,0,0,0,0
