game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,date_dt
382939,2014-09-27,136,108,SEA,LAA,Mariners,Angels,Seattle Mariners,Los Angeles Angels,0,0,regular,regular,2014,2014,163,163,37,40,2,1,8,7,2,3,0,0,0,0,2,1,10,10,6,5,7,10,1,0,0.243,0.26,0.3,0.323,0.376,0.407,0.676,0.73,1,0,0,1,3.19,3.58,11.0,10.6667,7,8,1,2,0,0,5,6,10,7,0.0,0.0,1.18,1.22,0,0,2014-09-27
382940,2014-09-27,143,144,PHI,ATL,Phillies,Braves,Philadelphia Phillies,Atlanta Braves,0,0,regular,regular,2014,2014,164,162,32,32,2,4,9,6,2,1,0,0,1,2,2,3,14,13,3,3,6,10,0,1,0.242,0.241,0.302,0.305,0.364,0.361,0.666,0.666,0,1,1,0,3.81,3.4,9.0,9.0,6,9,4,2,2,1,3,3,10,6,0.0,0.0,1.31,1.27,1,1,2014-09-27
382941,2014-09-27,141,110,TOR,BAL,Blue Jays,Orioles,Toronto Blue Jays,Baltimore Orioles,0,0,regular,regular,2014,2014,162,167,29,29,4,2,6,4,2,1,0,1,0,1,3,2,8,10,2,4,3,5,1,0,0.259,0.257,0.323,0.312,0.414,0.423,0.737,0.735,1,0,0,1,4.02,3.45,9.0,8.0,4,6,2,2,1,0,4,2,5,3,0.0,0.0,1.31,1.24,0,3,2014-09-27
382942,2014-09-27,158,112,MIL,CHC,Brewers,Cubs,Milwaukee Brewers,Chicago Cubs,0,0,regular,regular,2014,2014,162,166,32,31,2,1,10,5,3,1,0,1,1,0,2,1,16,8,3,2,7,16,1,0,0.251,0.239,0.311,0.3,0.398,0.385,0.709,0.685,1,0,0,1,3.67,3.92,9.0,8.0,5,10,1,2,0,1,2,3,16,7,0.0,0.0,1.25,1.3,0,0,2014-09-27
382943,2014-09-27,119,115,LAD,COL,Dodgers,Rockies,Los Angeles Dodgers,Colorado Rockies,0,0,regular,regular,2014,2014,163,163,44,47,6,5,11,12,3,3,0,0,1,2,5,5,17,21,4,2,6,12,3,0,0.265,0.276,0.332,0.327,0.404,0.445,0.736,0.772,1,0,0,1,3.39,4.81,12.0,11.3333,12,11,5,6,2,1,2,4,12,6,0.0,0.0,1.21,1.43,0,1,2014-09-27
382944,2014-09-27,121,117,NYM,HOU,Mets,Astros,New York Mets,Houston Astros,0,0,regular,regular,2014,2014,164,161,30,33,2,1,5,7,1,3,1,0,1,0,2,1,11,10,1,2,5,9,0,1,0.238,0.242,0.308,0.31,0.363,0.383,0.671,0.693,1,0,0,1,3.5,4.08,9.0,8.6667,7,5,1,2,0,1,2,1,9,5,0.0,0.0,1.28,1.33,0,0,2014-09-27
382945,2014-09-27,145,118,CWS,KC,White Sox,Royals,Chicago White Sox,Kansas City Royals,0,0,regular,regular,2014,2014,164,164,29,33,5,4,7,8,1,0,0,0,3,1,5,4,17,11,3,4,7,3,1,0,0.252,0.262,0.309,0.313,0.398,0.376,0.707,0.689,1,0,0,1,4.28,3.5,9.0,8.0,8,7,4,5,1,3,4,3,3,7,0.0,0.0,1.4,1.26,0,0,2014-09-27
382946,2014-09-27,120,146,WSH,MIA,Nationals,Marlins,Washington Nationals,Miami Marlins,0,0,regular,regular,2014,2014,164,162,32,32,5,1,11,4,1,1,0,0,0,0,5,0,12,5,5,2,7,9,0,0,0.253,0.254,0.321,0.318,0.392,0.379,0.713,0.697,1,0,0,1,3.05,3.8,9.0,8.0,4,11,0,5,0,0,2,5,9,7,0.0,0.0,1.16,1.33,2,0,2014-09-27
382947,2014-09-27,116,142,DET,MIN,Tigers,Twins,Detroit Tigers,Minnesota Twins,0,0,regular,regular,2014,2014,165,166,35,41,3,12,9,16,1,0,0,0,1,2,3,12,13,22,2,7,9,7,0,1,0.277,0.254,0.331,0.324,0.427,0.39,0.758,0.714,0,1,1,0,4.04,4.57,9.0,9.0,16,9,12,3,2,1,7,2,7,9,0.0,0.0,1.34,1.39,0,0,2014-09-27
382948,2014-09-27,111,147,BOS,NYY,Red Sox,Yankees,Boston Red Sox,New York Yankees,0,0,regular,regular,2014,2014,163,166,37,37,10,4,16,12,5,3,0,1,0,0,8,4,21,17,3,2,9,7,1,0,0.245,0.245,0.316,0.307,0.369,0.38,0.685,0.687,1,0,0,1,3.98,3.74,9.0,8.0,12,16,4,6,0,0,2,3,7,9,0.0,0.0,1.32,1.23,0,3,2014-09-27
