game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
718703,2023-04-04,3.0,2,2,2,1,0,6.0,1.33,3.0,0.5,0.0,6.0,2.6667,2,1,3,5,0,3.37,1.87,16.87,1.67,0.0,10.12
718705,2023-04-04,2.0,4,3,0,2,1,13.5,2.0,9.0,0.0,4.5,0.0,3.3333,4,1,1,2,0,2.7,1.5,5.4,2.0,0.0,2.7
718706,2023-04-04,3.3333,5,2,1,2,0,5.4,1.8,5.4,2.0,0.0,2.7,3.6667,5,4,0,5,2,9.82,1.36,12.27,0.0,4.91,0.0
718707,2023-04-04,4.3333,0,0,2,5,0,0.0,0.46,10.38,2.5,0.0,4.15,2.6667,3,1,3,3,0,3.37,2.25,10.12,1.0,0.0,10.12
718708,2023-04-04,4.0,4,2,1,3,1,4.5,1.25,6.75,3.0,2.25,2.25,4.0,1,0,0,5,0,0.0,0.25,11.25,0.0,0.0,0.0
718709,2023-04-04,6.3333,1,0,1,4,0,0.0,0.32,5.68,4.0,0.0,1.42,2.0,1,0,1,3,0,0.0,1.0,13.5,3.0,0.0,4.5
718710,2023-04-04,4.3333,6,0,1,4,0,0.0,1.62,8.31,4.0,0.0,2.08,5.0,3,1,1,6,1,1.8,0.8,10.8,6.0,1.8,1.8
718711,2023-04-04,3.6667,2,0,0,5,0,0.0,0.55,12.27,0.0,0.0,0.0,4.0,4,0,1,3,0,0.0,1.25,6.75,3.0,0.0,2.25
718712,2023-04-04,3.0,3,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,2.6667,5,4,0,1,2,13.5,1.87,3.37,0.0,6.75,0.0
718713,2023-04-04,4.0,2,1,1,3,0,2.25,0.75,6.75,3.0,0.0,2.25,3.3333,1,0,0,3,0,0.0,0.3,8.1,0.0,0.0,0.0
718714,2023-04-04,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,1,3,0,0.0,0.33,9.0,3.0,0.0,3.0
718715,2023-04-04,4.0,6,6,3,3,3,13.5,2.25,6.75,1.0,6.75,6.75,6.0,6,1,1,4,0,1.5,1.17,6.0,4.0,0.0,1.5
718716,2023-04-04,3.6667,12,8,3,5,0,19.64,4.09,12.27,1.67,0.0,7.36,4.3333,3,2,0,6,1,4.15,0.69,12.46,0.0,2.08,0.0
718717,2023-04-04,4.0,6,7,3,2,0,15.75,2.25,4.5,0.67,0.0,6.75,3.0,3,1,1,3,1,3.0,1.33,9.0,3.0,3.0,3.0
