game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
716804,2023-08-28,3.0,1,0,1,2,0,0.0,0.67,6.0,2.0,0.0,3.0,4.0,5,1,1,1,0,2.25,1.5,2.25,1.0,0.0,2.25
716805,2023-08-28,3.0,1,0,0,2,0,0.0,0.33,6.0,0.0,0.0,0.0,2.6667,2,1,2,1,0,3.37,1.5,3.37,0.5,0.0,6.75
716808,2023-08-28,4.6667,4,3,2,6,2,5.79,1.29,11.57,3.0,3.86,3.86,2.0,2,1,0,2,1,4.5,1.0,9.0,0.0,4.5,0.0
716809,2023-08-28,3.0,4,3,2,0,0,9.0,2.0,0.0,0.0,0.0,6.0,2.0,2,1,0,3,1,4.5,1.0,13.5,0.0,4.5,0.0
716810,2023-08-28,3.0,2,1,0,3,0,3.0,0.67,9.0,0.0,0.0,0.0,3.0,1,0,1,3,0,0.0,0.67,9.0,3.0,0.0,3.0
716811,2023-08-28,4.3333,6,3,2,3,0,6.23,1.85,6.23,1.5,0.0,4.15,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
716812,2023-08-28,6.3333,14,11,3,4,1,15.63,2.68,5.68,1.33,1.42,4.26,3.0,1,0,0,7,0,0.0,0.33,21.0,0.0,0.0,0.0
716813,2023-08-28,5.0,0,0,0,4,0,0.0,0.0,7.2,0.0,0.0,0.0,6.0,6,4,4,9,2,6.0,1.67,13.5,2.25,3.0,6.0
716814,2023-08-28,4.3333,11,10,5,1,2,20.77,3.69,2.08,0.2,4.15,10.38,5.0,4,1,3,2,0,1.8,1.4,3.6,0.67,0.0,5.4
716815,2023-08-28,3.0,1,0,1,2,0,0.0,0.67,6.0,2.0,0.0,3.0,4.0,4,5,1,2,1,11.25,1.25,4.5,2.0,2.25,2.25
716816,2023-08-28,4.0,0,0,1,1,0,0.0,0.25,2.25,1.0,0.0,2.25,6.0,5,2,2,4,1,3.0,1.17,6.0,2.0,1.5,3.0
716817,2023-08-28,3.3333,3,1,0,2,0,2.7,0.9,5.4,0.0,0.0,0.0,2.3333,3,1,2,0,0,3.86,2.14,0.0,0.0,0.0,7.71
716818,2023-08-28,3.0,5,3,3,4,0,9.0,2.67,12.0,1.33,0.0,9.0,3.0,0,0,1,4,0,0.0,0.33,12.0,4.0,0.0,3.0
716823,2023-08-28,2.6667,3,1,0,3,0,3.37,1.12,10.12,0.0,0.0,0.0,4.6667,3,1,1,6,0,1.93,0.86,11.57,6.0,0.0,1.93
