game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
716526,2023-09-18,4.0,8,6,3,7,1,13.5,2.75,15.75,2.33,2.25,6.75,4.3333,6,3,2,3,0,6.23,1.85,6.23,1.5,0.0,4.15
716527,2023-09-18,3.3333,3,1,1,0,0,2.7,1.2,0.0,0.0,0.0,2.7,4.0,2,0,2,2,0,0.0,1.0,4.5,1.0,0.0,4.5
716528,2023-09-18,4.0,0,0,0,7,0,0.0,0.0,15.75,0.0,0.0,0.0,5.0,4,3,2,6,1,5.4,1.2,10.8,3.0,1.8,3.6
716529,2023-09-18,3.0,1,0,2,3,0,0.0,1.0,9.0,1.5,0.0,6.0,2.3333,1,3,3,2,0,11.57,1.71,7.71,0.67,0.0,11.57
716530,2023-09-18,3.0,8,5,1,7,1,15.0,3.0,21.0,7.0,3.0,3.0,4.0,6,6,2,2,2,13.5,2.0,4.5,1.0,4.5,4.5
716531,2023-09-18,2.0,2,0,0,2,0,0.0,1.0,9.0,0.0,0.0,0.0,2.0,1,0,0,2,0,0.0,0.5,9.0,0.0,0.0,0.0
716532,2023-09-18,5.0,2,3,1,6,2,5.4,0.6,10.8,6.0,3.6,1.8,3.0,1,0,0,4,0,0.0,0.33,12.0,0.0,0.0,0.0
716533,2023-09-18,2.0,3,3,3,2,0,13.5,3.0,9.0,0.67,0.0,13.5,3.0,1,0,2,5,0,0.0,1.0,15.0,2.5,0.0,6.0
716534,2023-09-18,2.0,2,1,0,2,0,4.5,1.0,9.0,0.0,0.0,0.0,3.0,4,3,2,2,0,9.0,2.0,6.0,1.0,0.0,6.0
716535,2023-09-18,3.6667,4,1,1,6,1,2.45,1.36,14.73,6.0,2.45,2.45,3.0,1,0,0,3,0,0.0,0.33,9.0,0.0,0.0,0.0
716539,2023-09-18,4.0,6,1,2,3,0,2.25,2.0,6.75,1.5,0.0,4.5,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
