game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
716978,2023-08-15,4.0,8.0,8,10,5,5,1,2,0,7,0,1,11.25,5.62,2.25,1.5,0.0,7.88,0.0,3.5,0.0,1.12,2.25,2.25
716979,2023-08-15,3.0,2.9,1,5,1,0,0,0,2,2,1,0,3.0,0.0,0.33,1.72,6.0,6.21,0.0,0.0,3.0,0.0,0.0,0.0
716980,2023-08-15,4.0,5.0,8,9,3,3,0,1,2,4,1,0,6.75,5.4,2.0,2.0,4.5,7.2,0.0,4.0,2.25,0.0,0.0,1.8
716981,2023-08-15,5.0,5.0,5,6,2,0,3,2,6,3,0,0,3.6,0.0,1.6,1.6,10.8,5.4,2.0,1.5,0.0,0.0,5.4,3.6
716983,2023-08-15,4.0,3.0,3,6,1,5,0,3,4,3,1,1,2.25,15.0,0.75,3.0,9.0,9.0,0.0,1.0,2.25,3.0,0.0,9.0
716984,2023-08-15,2.8,3.9,1,7,0,1,0,2,2,3,0,1,0.0,2.31,0.36,2.31,6.43,6.92,0.0,1.5,0.0,2.31,0.0,4.62
716985,2023-08-15,3.0,2.0,2,4,2,3,0,2,3,3,1,1,6.0,13.5,0.67,3.0,9.0,13.5,0.0,1.5,3.0,4.5,0.0,9.0
716986,2023-08-15,3.0,5.0,3,2,2,0,0,0,4,5,1,0,6.0,0.0,1.0,0.4,12.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0
716987,2023-08-15,2.0,4.0,0,1,0,0,2,3,1,4,0,0,0.0,0.0,1.0,1.0,4.5,9.0,0.5,1.33,0.0,0.0,9.0,6.75
716988,2023-08-15,5.8,3.9,6,3,6,3,4,2,8,6,0,2,9.31,6.92,1.72,1.28,12.41,13.85,2.0,3.0,0.0,4.62,6.21,4.62
716989,2023-08-15,5.0,2.8,1,6,0,3,2,1,8,1,0,1,0.0,9.64,0.6,2.5,14.4,3.21,4.0,1.0,0.0,3.21,3.6,3.21
716990,2023-08-15,3.0,1.0,0,1,0,1,1,2,6,1,0,0,0.0,9.0,0.33,3.0,18.0,9.0,6.0,0.5,0.0,0.0,3.0,18.0
716991,2023-08-15,3.9,4.8,1,2,1,0,1,1,3,5,1,0,2.31,0.0,0.51,0.62,6.92,9.38,3.0,5.0,2.31,0.0,2.31,1.88
716992,2023-08-15,2.0,3.0,0,2,0,0,0,0,3,4,0,0,0.0,0.0,0.0,0.67,13.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0
716993,2023-08-15,6.0,4.9,2,1,0,0,0,0,4,4,0,0,0.0,0.0,0.33,0.2,6.0,7.35,0.0,0.0,0.0,0.0,0.0,0.0
