balldontlie_game_id,id,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games
14829,777958,2025-05-11,136,141,SEA,TOR,Seattle Mariners,Toronto Blue Jays,Mariners,Blue Jays,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,38,40,22,19,16,21,0.579,0.475,191,148,166,182,25,-34,5.03,3.7,4.37,4.55,0.66,-0.85,0.0,0.0,0.0,0.0,0.579,0.475,0.0,0.0,12,11,8,8,10,8,8,13,L2,W3,0,0,0.0,0.0,0.0,0.0,22-16,19-21,12-8,11-8,10-8,8-13,0-0,0-0,22-16,19-21,6-4,6-4
14818,777971,2025-05-11,114,143,CLE,PHI,Cleveland Guardians,Philadelphia Phillies,Guardians,Phillies,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,41,39,25,23,16,16,0.61,0.59,178,188,183,168,-5,20,4.34,4.82,4.46,4.31,-0.12,0.51,0.0,0.0,0.0,0.0,0.61,0.59,0.0,0.0,13,13,6,6,12,10,10,10,L1,W1,0,0,0.0,0.0,0.0,0.0,25-16,23-16,13-6,13-6,12-10,10-10,0-0,0-0,25-16,23-16,7-3,7-3
14827,777954,2025-05-11,109,119,AZ,LAD,Arizona Diamondbacks,Los Angeles Dodgers,D-backs,Dodgers,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,40,40,21,26,19,14,0.525,0.65,205,220,200,169,5,51,5.12,5.5,5.0,4.22,0.12,1.28,0.0,0.0,0.0,0.0,0.525,0.65,0.0,0.0,11,15,11,3,10,11,8,11,W1,L1,0,0,0.0,0.0,0.0,0.0,21-19,26-14,11-11,15-3,10-8,11-11,0-0,0-0,21-19,26-14,5-5,6-4
14826,777961,2025-05-11,108,110,LAA,BAL,Los Angeles Angels,Baltimore Orioles,Angels,Orioles,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,38,39,16,14,22,25,0.421,0.359,141,142,202,215,-61,-73,3.71,3.64,5.32,5.51,-1.61,-1.87,0.0,0.0,0.0,0.0,0.421,0.359,0.0,0.0,9,8,9,9,7,6,13,16,W1,L1,0,0,0.0,0.0,0.0,0.0,16-22,14-25,9-9,8-9,7-13,6-16,0-0,0-0,16-22,14-25,4-6,3-7
64403,777957,2025-05-11,133,147,ATH,NYY,Athletics,New York Yankees,Athletics,Yankees,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,40,40,21,23,19,17,0.525,0.575,178,228,206,159,-28,69,4.45,5.7,5.15,3.98,-0.7,1.73,0.0,0.0,0.0,0.0,0.525,0.575,0.0,0.0,8,14,12,8,13,9,7,9,W1,L1,0,0,0.0,0.0,0.0,0.0,21-19,23-17,8-12,14-8,13-7,9-9,0-0,0-0,21-19,23-17,6-4,5-5
14821,777965,2025-05-11,118,111,KC,BOS,Kansas City Royals,Boston Red Sox,Royals,Red Sox,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,42,43,25,22,17,21,0.595,0.512,148,211,136,184,12,27,3.52,4.91,3.24,4.28,0.29,0.63,0.0,0.0,0.0,0.0,0.595,0.512,0.0,0.0,17,12,6,9,8,10,11,12,L1,W1,0,0,0.0,0.0,0.0,0.0,25-17,22-21,17-6,12-9,8-11,10-12,0-0,0-0,25-17,22-21,8-2,4-6
14816,777968,2025-05-11,121,112,NYM,CHC,New York Mets,Chicago Cubs,Mets,Cubs,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,41,40,25,23,16,17,0.61,0.575,197,231,135,177,62,54,4.8,5.78,3.29,4.42,1.51,1.35,0.0,0.0,0.0,0.0,0.61,0.575,0.0,0.0,14,10,4,9,11,13,12,8,L1,W1,0,0,0.0,0.0,0.0,0.0,25-16,23-17,14-4,10-9,11-12,13-8,0-0,0-0,25-16,23-17,4-6,5-5
14824,777956,2025-05-11,142,137,MIN,SF,Minnesota Twins,San Francisco Giants,Twins,Giants,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,40,40,20,24,20,16,0.5,0.6,157,185,139,149,18,36,3.92,4.62,3.48,3.73,0.45,0.9,0.0,0.0,0.0,0.0,0.5,0.6,0.0,0.0,14,12,6,5,6,12,14,11,W7,L2,0,0,0.0,0.0,0.0,0.0,20-20,24-16,14-6,12-5,6-14,12-11,0-0,0-0,20-20,24-16,7-3,5-5
14823,777966,2025-05-11,145,146,CWS,MIA,Chicago White Sox,Miami Marlins,White Sox,Marlins,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,40,38,11,15,29,23,0.275,0.395,135,162,172,229,-37,-67,3.38,4.26,4.3,6.03,-0.92,-1.76,0.0,0.0,0.0,0.0,0.275,0.395,0.0,0.0,8,10,12,12,3,5,17,11,L1,W1,0,0,0.0,0.0,0.0,0.0,11-29,15-23,8-12,10-12,3-17,5-11,0-0,0-0,11-29,15-23,4-6,3-7
14822,777963,2025-05-11,117,113,HOU,CIN,Houston Astros,Cincinnati Reds,Astros,Reds,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,38,42,19,20,19,22,0.5,0.476,157,198,142,174,15,24,4.13,4.71,3.74,4.14,0.39,0.57,0.0,0.0,0.0,0.0,0.5,0.476,0.0,0.0,12,9,8,11,7,11,11,11,L1,W1,0,0,0.0,0.0,0.0,0.0,19-19,20-22,12-8,9-11,7-11,11-11,0-0,0-0,19-19,20-22,4-6,4-6
