balldontlie_game_id,id,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games
54663,776190,2025-09-25,113,134,CIN,PIT,Cincinnati Reds,Pittsburgh Pirates,Reds,Pirates,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,162,159,81,70,81,89,0.5,0.44,711,577,689,639,22,-62,4.39,3.63,4.25,4.02,0.14,-0.39,0.0,0.0,0.0,0.0,0.5,0.44,0.0,0.0,45,44,38,37,36,26,43,52,L2,W4,0,0,0.0,0.0,0.0,0.0,81-81,70-89,45-38,44-37,36-43,26-52,0-0,0-0,81-81,70-89,6-4,5-5
54664,776191,2025-09-25,110,139,BAL,TB,Baltimore Orioles,Tampa Bay Rays,Orioles,Rays,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,164,158,76,77,88,81,0.463,0.487,705,702,812,655,-107,47,4.3,4.44,4.95,4.15,-0.65,0.3,0.0,0.0,0.0,0.0,0.463,0.487,0.0,0.0,40,41,43,40,36,36,45,41,L1,W1,0,0,0.0,0.0,0.0,0.0,76-88,77-81,40-43,41-40,36-45,36-41,0-0,0-0,76-88,77-81,5-5,4-6
54665,776183,2025-09-25,140,142,TEX,MIN,Texas Rangers,Minnesota Twins,Rangers,Twins,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,158,161,80,70,78,91,0.506,0.435,667,681,586,785,81,-104,4.22,4.23,3.71,4.88,0.51,-0.65,0.0,0.0,0.0,0.0,0.506,0.435,0.0,0.0,48,39,32,44,32,31,46,47,W1,L1,0,0,0.0,0.0,0.0,0.0,80-78,70-91,48-32,39-44,32-46,31-47,0-0,0-0,80-78,70-91,2-8,3-7
68852,776182,2025-09-25,133,117,ATH,HOU,Athletics,Houston Astros,Athletics,Astros,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,158,158,75,84,83,74,0.475,0.532,720,660,790,653,-70,7,4.56,4.18,5.0,4.13,-0.44,0.04,0.0,0.0,0.0,0.0,0.475,0.532,0.0,0.0,35,46,42,35,40,38,41,39,W2,L5,0,0,0.0,0.0,0.0,0.0,75-83,84-74,35-42,46-35,40-41,38-39,0-0,0-0,75-83,84-74,7-3,4-6
54670,776185,2025-09-25,109,119,AZ,LAD,Arizona Diamondbacks,Los Angeles Dodgers,D-backs,Dodgers,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,159,158,80,89,79,69,0.503,0.563,785,803,757,677,28,126,4.94,5.08,4.76,4.28,0.18,0.8,0.0,0.0,0.0,0.0,0.503,0.563,0.0,0.0,43,52,37,29,37,37,42,40,L1,W1,0,0,0.0,0.0,0.0,0.0,80-79,89-69,43-37,52-29,37-42,37-40,0-0,0-0,80-79,89-69,7-3,6-4
54662,776188,2025-09-25,143,146,PHI,MIA,Philadelphia Phillies,Miami Marlins,Phillies,Marlins,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,161,159,95,77,66,82,0.59,0.484,789,700,660,797,129,-97,4.9,4.4,4.1,5.01,0.8,-0.61,0.0,0.0,0.0,0.0,0.59,0.484,0.0,0.0,54,36,26,42,41,41,40,40,W1,L1,0,0,0.0,0.0,0.0,0.0,95-66,77-82,54-26,36-42,41-40,41-40,0-0,0-0,95-66,77-82,5-5,8-2
54661,776189,2025-09-25,114,116,CLE,DET,Cleveland Guardians,Detroit Tigers,Guardians,Tigers,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,164,162,90,88,74,74,0.549,0.543,658,778,646,693,12,85,4.01,4.8,3.94,4.28,0.07,0.52,0.0,0.0,0.0,0.0,0.549,0.543,0.0,0.0,44,47,34,36,46,41,40,38,W2,L8,0,0,0.0,0.0,0.0,0.0,90-74,88-74,44-34,47-36,46-40,41-38,0-0,0-0,90-74,88-74,9-1,1-9
54660,776184,2025-09-25,147,145,NYY,CWS,New York Yankees,Chicago White Sox,Yankees,White Sox,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,159,160,91,58,68,102,0.572,0.362,832,629,676,734,156,-105,5.23,3.93,4.25,4.59,0.98,-0.66,0.0,0.0,0.0,0.0,0.572,0.362,0.0,0.0,47,33,31,50,44,25,37,52,W4,L4,0,0,0.0,0.0,0.0,0.0,91-68,58-102,47-31,33-50,44-37,25-52,0-0,0-0,91-68,58-102,7-3,1-9
54659,776186,2025-09-25,141,111,TOR,BOS,Toronto Blue Jays,Boston Red Sox,Blue Jays,Red Sox,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,160,163,90,91,70,72,0.562,0.558,775,815,734,684,41,131,4.84,5.0,4.59,4.2,0.26,0.8,0.0,0.0,0.0,0.0,0.562,0.558,0.0,0.0,50,50,27,32,40,41,43,40,L2,W2,0,0,0.0,0.0,0.0,0.0,90-70,91-72,50-27,50-32,40-43,41-40,0-0,0-0,90-70,91-72,4-6,6-4
54666,776187,2025-09-25,112,121,CHC,NYM,Chicago Cubs,New York Mets,Cubs,Mets,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,160,161,90,81,70,80,0.562,0.503,773,760,648,719,125,41,4.83,4.72,4.05,4.47,0.78,0.25,0.0,0.0,0.0,0.0,0.562,0.503,0.0,0.0,48,49,31,33,42,32,39,47,W1,L1,0,0,0.0,0.0,0.0,0.0,90-70,81-80,48-31,49-33,42-39,32-47,0-0,0-0,90-70,81-80,5-5,5-5
54669,776178,2025-09-25,108,118,LAA,KC,Los Angeles Angels,Kansas City Royals,Angels,Royals,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,158,161,71,81,87,80,0.449,0.503,662,642,813,636,-151,6,4.19,3.99,5.15,3.95,-0.96,0.04,0.0,0.0,0.0,0.0,0.449,0.503,0.0,0.0,38,45,39,38,33,36,48,42,W1,L1,0,0,0.0,0.0,0.0,0.0,71-87,81-80,38-39,45-38,33-48,36-42,0-0,0-0,71-87,81-80,2-8,5-5
54667,776179,2025-09-25,136,115,SEA,COL,Seattle Mariners,Colorado Rockies,Mariners,Rockies,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,158,161,89,44,69,117,0.563,0.273,754,595,678,1019,76,-424,4.77,3.7,4.29,6.33,0.48,-2.63,0.0,0.0,0.0,0.0,0.563,0.273,0.0,0.0,50,26,27,57,39,18,42,60,W6,L2,0,0,0.0,0.0,0.0,0.0,89-69,44-117,50-27,26-57,39-42,18-60,0-0,0-0,89-69,44-117,9-1,2-8
