balldontlie_game_id,id,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games
10780,778193,2025-04-24,120,110,WSH,BAL,Washington Nationals,Baltimore Orioles,Nationals,Orioles,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,25,23,11,9,14,14,0.44,0.391,105,101,119,129,-14,-28,4.2,4.39,4.76,5.61,-0.56,-1.22,0.0,0.0,0.0,0.0,0.44,0.391,0.0,0.0,7,5,4,6,4,4,10,8,W2,L3,0,0,0.0,0.0,0.0,0.0,11-14,9-14,7-4,5-6,4-10,4-8,0-0,0-0,11-14,9-14,5-5,4-6
10784,778194,2025-04-24,137,158,SF,MIL,San Francisco Giants,Milwaukee Brewers,Giants,Brewers,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,25,25,16,13,9,12,0.64,0.52,123,127,96,113,27,14,4.92,5.08,3.84,4.52,1.08,0.56,0.0,0.0,0.0,0.0,0.64,0.52,0.0,0.0,6,9,3,4,10,4,6,8,W1,L1,0,0,0.0,0.0,0.0,0.0,16-9,13-12,6-3,9-4,10-6,4-8,0-0,0-0,16-9,13-12,5-5,5-5
10785,778191,2025-04-24,108,134,LAA,PIT,Los Angeles Angels,Pittsburgh Pirates,Angels,Pirates,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,23,25,11,10,12,15,0.478,0.4,91,90,109,106,-18,-16,3.96,3.6,4.74,4.24,-0.78,-0.64,0.0,0.0,0.0,0.0,0.478,0.4,0.0,0.0,4,6,4,7,7,4,8,8,L2,W2,0,0,0.0,0.0,0.0,0.0,11-12,10-15,4-4,6-7,7-8,4-8,0-0,0-0,11-12,10-15,3-7,5-5
10786,778188,2025-04-24,109,139,AZ,TB,Arizona Diamondbacks,Tampa Bay Rays,D-backs,Rays,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,24,24,14,10,10,14,0.583,0.417,131,102,111,97,20,5,5.46,4.25,4.62,4.04,0.83,0.21,0.0,0.0,0.0,0.0,0.583,0.417,0.0,0.0,7,9,5,10,7,1,5,4,L1,W1,0,0,0.0,0.0,0.0,0.0,14-10,10-14,7-5,9-10,7-5,1-4,0-0,0-0,14-10,10-14,7-3,4-6
997869,778195,2025-04-24,118,115,KC,COL,Kansas City Royals,Colorado Rockies,Royals,Rockies,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,24,23,10,5,14,18,0.417,0.217,71,74,94,124,-23,-50,2.96,3.22,3.92,5.39,-0.96,-2.17,0.0,0.0,0.0,0.0,0.417,0.217,0.0,0.0,7,4,4,6,3,1,10,12,W2,L1,0,0,0.0,0.0,0.0,0.0,10-14,5-18,7-4,4-6,3-10,1-12,0-0,0-0,10-14,5-18,3-7,2-8
997869,778195,2025-04-24,118,115,KC,COL,Kansas City Royals,Colorado Rockies,Royals,Rockies,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,25,24,11,5,14,19,0.44,0.208,77,76,96,130,-19,-54,3.08,3.17,3.84,5.42,-0.76,-2.25,0.0,0.0,0.0,0.0,0.44,0.208,0.0,0.0,8,4,4,6,3,1,10,13,W3,L2,0,0,0.0,0.0,0.0,0.0,11-14,5-19,8-4,4-6,3-10,1-13,0-0,0-0,11-14,5-19,4-6,2-8
10783,778190,2025-04-24,118,115,KC,COL,Kansas City Royals,Colorado Rockies,Royals,Rockies,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,26,25,12,5,14,20,0.462,0.2,83,78,98,136,-15,-58,3.19,3.12,3.77,5.44,-0.58,-2.32,0.0,0.0,0.0,0.0,0.462,0.2,0.0,0.0,9,4,4,6,3,1,10,14,W4,L3,0,0,0.0,0.0,0.0,0.0,12-14,5-20,9-4,4-6,3-10,1-14,0-0,0-0,12-14,5-20,4-6,2-8
10781,778196,2025-04-24,111,136,BOS,SEA,Boston Red Sox,Seattle Mariners,Red Sox,Mariners,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,27,24,15,13,12,11,0.556,0.542,126,109,128,106,-2,3,4.67,4.54,4.74,4.42,-0.07,0.12,0.0,0.0,0.0,0.0,0.556,0.542,0.0,0.0,9,8,5,5,6,5,7,6,L1,W1,0,0,0.0,0.0,0.0,0.0,15-12,13-11,9-5,8-5,6-7,5-6,0-0,0-0,15-12,13-11,7-3,7-3
64174,778192,2025-04-24,133,140,ATH,TEX,Athletics,Texas Rangers,Athletics,Rangers,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,24,24,11,14,13,10,0.458,0.583,105,77,123,91,-18,-14,4.38,3.21,5.12,3.79,-0.75,-0.58,0.0,0.0,0.0,0.0,0.458,0.583,0.0,0.0,3,10,8,3,8,4,5,7,W1,L1,0,0,0.0,0.0,0.0,0.0,11-13,14-10,3-8,10-3,8-5,4-7,0-0,0-0,11-13,14-10,6-4,5-5
10782,778189,2025-04-24,142,145,MIN,CWS,Minnesota Twins,Chicago White Sox,Twins,White Sox,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,24,24,9,5,15,19,0.375,0.208,85,75,100,108,-15,-33,3.54,3.12,4.17,4.5,-0.63,-1.38,0.0,0.0,0.0,0.0,0.375,0.208,0.0,0.0,6,4,5,8,3,1,10,11,W2,L3,0,0,0.0,0.0,0.0,0.0,9-15,5-19,6-5,4-8,3-10,1-11,0-0,0-0,9-15,5-19,5-5,1-9
