balldontlie_game_id,id,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games
14683,777980,2025-05-10,120,138,WSH,STL,Washington Nationals,St. Louis Cardinals,Nationals,Cardinals,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,41,42,17,22,24,20,0.415,0.524,170,199,227,176,-57,23,4.15,4.74,5.54,4.19,-1.39,0.55,0.0,0.0,0.0,0.0,0.415,0.524,0.0,0.0,10,16,11,6,7,6,13,14,L2,W7,0,0,0.0,0.0,0.0,0.0,17-24,22-20,10-11,16-6,7-13,6-14,0-0,0-0,17-24,22-20,4-6,8-2
14532,777970,2025-05-10,136,141,SEA,TOR,Seattle Mariners,Toronto Blue Jays,Mariners,Blue Jays,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,37,39,22,18,15,21,0.595,0.462,188,142,160,179,28,-37,5.08,3.64,4.32,4.59,0.76,-0.95,0.0,0.0,0.0,0.0,0.595,0.462,0.0,0.0,12,11,7,8,10,7,8,13,L1,W2,0,0,0.0,0.0,0.0,0.0,22-15,18-21,12-7,11-8,10-8,7-13,0-0,0-0,22-15,18-21,7-3,5-5
14686,777979,2025-05-10,117,113,HOU,CIN,Houston Astros,Cincinnati Reds,Astros,Reds,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,37,41,19,19,18,22,0.514,0.463,148,185,129,165,19,20,4.0,4.51,3.49,4.02,0.51,0.49,0.0,0.0,0.0,0.0,0.514,0.463,0.0,0.0,12,9,7,11,7,10,11,11,W2,L2,0,0,0.0,0.0,0.0,0.0,19-18,19-22,12-7,9-11,7-11,10-11,0-0,0-0,19-18,19-22,5-5,3-7
14689,777976,2025-05-10,115,135,COL,SD,Colorado Rockies,San Diego Padres,Rockies,Padres,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,41,37,7,24,34,13,0.171,0.649,130,156,255,123,-125,33,3.17,4.22,6.22,3.32,-3.05,0.89,0.0,0.0,0.0,0.0,0.171,0.649,0.0,0.0,5,14,16,4,2,10,18,9,L8,W1,0,0,0.0,0.0,0.0,0.0,7-34,24-13,5-16,14-4,2-18,10-9,0-0,0-0,7-34,24-13,2-8,7-3
14691,777975,2025-05-10,109,119,AZ,LAD,Arizona Diamondbacks,Los Angeles Dodgers,D-backs,Dodgers,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,39,39,20,26,19,13,0.513,0.667,202,220,200,166,2,54,5.18,5.64,5.13,4.26,0.05,1.38,0.0,0.0,0.0,0.0,0.513,0.667,0.0,0.0,10,15,11,3,10,11,8,10,L1,W1,0,0,0.0,0.0,0.0,0.0,20-19,26-13,10-11,15-3,10-8,11-10,0-0,0-0,20-19,26-13,5-5,7-3
14688,777974,2025-05-10,142,137,MIN,SF,Minnesota Twins,San Francisco Giants,Twins,Giants,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,39,39,19,24,20,15,0.487,0.615,155,184,138,147,17,37,3.97,4.72,3.54,3.77,0.44,0.95,0.0,0.0,0.0,0.0,0.487,0.615,0.0,0.0,13,12,6,5,6,12,14,10,W6,L1,0,0,0.0,0.0,0.0,0.0,19-20,24-15,13-6,12-5,6-14,12-10,0-0,0-0,19-20,24-15,6-4,5-5
14680,777982,2025-05-10,121,112,NYM,CHC,New York Mets,Chicago Cubs,Mets,Cubs,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,40,39,25,22,15,17,0.625,0.564,192,225,129,172,63,53,4.8,5.77,3.23,4.41,1.57,1.36,0.0,0.0,0.0,0.0,0.625,0.564,0.0,0.0,14,10,3,9,11,12,12,8,W2,L3,0,0,0.0,0.0,0.0,0.0,25-15,22-17,14-3,10-9,11-12,12-8,0-0,0-0,25-15,22-17,4-6,5-5
14685,777977,2025-05-10,118,111,KC,BOS,Kansas City Royals,Boston Red Sox,Royals,Red Sox,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,41,42,25,21,16,21,0.61,0.5,147,201,126,183,21,18,3.59,4.79,3.07,4.36,0.51,0.43,0.0,0.0,0.0,0.0,0.61,0.5,0.0,0.0,17,12,5,9,8,9,11,12,W7,L1,0,0,0.0,0.0,0.0,0.0,25-16,21-21,17-5,12-9,8-11,9-12,0-0,0-0,25-16,21-21,9-1,4-6
14679,777985,2025-05-10,134,144,PIT,ATL,Pittsburgh Pirates,Atlanta Braves,Pirates,Braves,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,39,38,13,18,26,20,0.333,0.474,121,151,177,153,-56,-2,3.1,3.97,4.54,4.03,-1.44,-0.05,0.0,0.0,0.0,0.0,0.333,0.474,0.0,0.0,8,12,12,6,5,6,14,14,W1,L1,0,0,0.0,0.0,0.0,0.0,13-26,18-20,8-12,12-6,5-14,6-14,0-0,0-0,13-26,18-20,2-8,5-5
14687,777978,2025-05-10,145,146,CWS,MIA,Chicago White Sox,Miami Marlins,White Sox,Marlins,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,39,37,11,14,28,23,0.282,0.378,134,159,169,228,-35,-69,3.44,4.3,4.33,6.16,-0.9,-1.86,0.0,0.0,0.0,0.0,0.282,0.378,0.0,0.0,8,10,11,12,3,4,17,11,W1,L2,0,0,0.0,0.0,0.0,0.0,11-28,14-23,8-11,10-12,3-17,4-11,0-0,0-0,11-28,14-23,4-6,2-8
