balldontlie_game_id,id,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games
39610,776926,2025-08-01,121,137,NYM,SF,New York Mets,San Francisco Giants,Mets,Giants,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,112,109,62,54,50,55,0.554,0.495,482,443,449,438,33,5,4.3,4.06,4.01,4.02,0.29,0.05,0.0,0.0,0.0,0.0,0.554,0.495,0.0,0.0,37,28,17,26,25,26,33,29,L3,L6,0,0,0.0,0.0,0.0,0.0,62-50,54-55,37-17,28-26,25-33,26-29,0-0,0-0,62-50,54-55,7-3,2-8
39602,776921,2025-08-01,113,144,CIN,ATL,Cincinnati Reds,Atlanta Braves,Reds,Braves,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,113,109,58,46,55,63,0.513,0.422,514,459,478,483,36,-24,4.55,4.21,4.23,4.43,0.32,-0.22,0.0,0.0,0.0,0.0,0.513,0.422,0.0,0.0,33,26,26,26,25,20,29,37,L1,W1,0,0,0.0,0.0,0.0,0.0,58-55,46-63,33-26,26-26,25-29,20-37,0-0,0-0,58-55,46-63,5-5,3-7
39611,776915,2025-08-01,112,110,CHC,BAL,Chicago Cubs,Baltimore Orioles,Cubs,Orioles,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,108,115,63,52,45,63,0.583,0.452,570,523,457,595,113,-72,5.28,4.55,4.23,5.17,1.05,-0.63,0.0,0.0,0.0,0.0,0.583,0.452,0.0,0.0,33,29,19,28,30,23,26,35,W1,L1,0,0,0.0,0.0,0.0,0.0,63-45,52-63,33-19,29-28,30-26,23-35,0-0,0-0,63-45,52-63,4-6,7-3
39603,776913,2025-08-01,143,116,PHI,DET,Philadelphia Phillies,Detroit Tigers,Phillies,Tigers,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,111,114,63,67,48,47,0.568,0.588,521,564,456,464,65,100,4.69,4.95,4.11,4.07,0.59,0.88,0.0,0.0,0.0,0.0,0.568,0.588,0.0,0.0,35,37,20,22,28,30,28,25,L1,W4,0,0,0.0,0.0,0.0,0.0,63-48,67-47,35-20,37-22,28-28,30-25,0-0,0-0,63-48,67-47,5-5,4-6
39607,776917,2025-08-01,120,158,WSH,MIL,Washington Nationals,Milwaukee Brewers,Nationals,Brewers,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,111,109,44,65,67,44,0.396,0.596,467,524,596,424,-129,100,4.21,4.81,5.37,3.89,-1.16,0.92,0.0,0.0,0.0,0.0,0.396,0.596,0.0,0.0,21,36,33,20,23,29,34,24,L2,L1,0,0,0.0,0.0,0.0,0.0,44-67,65-44,21-33,36-20,23-34,29-24,0-0,0-0,44-67,65-44,5-5,6-4
39605,776920,2025-08-01,141,118,TOR,KC,Toronto Blue Jays,Kansas City Royals,Blue Jays,Royals,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,112,112,64,56,48,56,0.571,0.5,525,409,518,422,7,-13,4.69,3.65,4.62,3.77,0.06,-0.12,0.0,0.0,0.0,0.0,0.571,0.5,0.0,0.0,37,30,17,28,27,26,31,28,W1,W2,0,0,0.0,0.0,0.0,0.0,64-48,56-56,37-17,30-28,27-31,26-28,0-0,0-0,64-48,56-56,5-5,7-3
39604,776922,2025-08-01,111,117,BOS,HOU,Boston Red Sox,Houston Astros,Red Sox,Astros,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,115,109,63,62,52,47,0.548,0.569,584,473,499,424,85,49,5.08,4.34,4.34,3.89,0.74,0.45,0.0,0.0,0.0,0.0,0.548,0.569,0.0,0.0,38,35,21,24,25,27,31,23,W2,W2,0,0,0.0,0.0,0.0,0.0,63-52,62-47,38-21,35-24,25-31,27-23,0-0,0-0,63-52,62-47,6-4,5-5
39608,776924,2025-08-01,114,142,CLE,MIN,Cleveland Guardians,Minnesota Twins,Guardians,Twins,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,113,110,57,53,56,57,0.504,0.482,450,465,471,495,-21,-30,3.98,4.23,4.17,4.5,-0.19,-0.27,0.0,0.0,0.0,0.0,0.504,0.482,0.0,0.0,28,31,26,24,29,22,30,33,W2,L2,0,0,0.0,0.0,0.0,0.0,57-56,53-57,28-26,31-24,29-30,22-33,0-0,0-0,57-56,53-57,5-5,4-6
39606,776918,2025-08-01,139,119,TB,LAD,Tampa Bay Rays,Los Angeles Dodgers,Rays,Dodgers,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,110,109,54,63,56,46,0.491,0.578,505,568,455,501,50,67,4.59,5.21,4.14,4.6,0.45,0.61,0.0,0.0,0.0,0.0,0.491,0.578,0.0,0.0,31,35,28,21,23,28,28,25,L3,L1,0,0,0.0,0.0,0.0,0.0,54-56,63-46,31-28,35-21,23-28,28-25,0-0,0-0,54-56,63-46,2-8,5-5
39612,776919,2025-08-01,115,134,COL,PIT,Colorado Rockies,Pittsburgh Pirates,Rockies,Pirates,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,111,110,29,48,82,62,0.261,0.436,394,377,683,424,-289,-47,3.55,3.43,6.15,3.85,-2.6,-0.43,0.0,0.0,0.0,0.0,0.261,0.436,0.0,0.0,15,31,39,25,14,17,43,37,L2,W5,0,0,0.0,0.0,0.0,0.0,29-82,48-62,15-39,31-25,14-43,17-37,0-0,0-0,29-82,48-62,4-6,8-2
39614,776916,2025-08-01,108,145,LAA,CWS,Los Angeles Angels,Chicago White Sox,Angels,White Sox,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,109,111,53,40,56,71,0.486,0.36,475,424,541,492,-66,-68,4.36,3.82,4.96,4.43,-0.61,-0.61,0.0,0.0,0.0,0.0,0.486,0.36,0.0,0.0,28,24,26,34,25,16,30,37,L1,W1,0,0,0.0,0.0,0.0,0.0,53-56,40-71,28-26,24-34,25-30,16-37,0-0,0-0,53-56,40-71,4-6,6-4
39615,776906,2025-08-01,135,138,SD,STL,San Diego Padres,St. Louis Cardinals,Padres,Cardinals,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,110,116,60,60,50,56,0.545,0.517,446,526,418,519,28,7,4.05,4.53,3.8,4.47,0.25,0.06,0.0,0.0,0.0,0.0,0.545,0.517,0.0,0.0,34,34,18,24,26,26,32,32,W5,L2,0,0,0.0,0.0,0.0,0.0,60-50,60-56,34-18,34-24,26-32,26-32,0-0,0-0,60-50,60-56,6-4,4-6
68125,776914,2025-08-01,133,109,ATH,AZ,Athletics,Arizona Diamondbacks,Athletics,D-backs,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,111,110,48,51,63,59,0.432,0.464,482,531,599,544,-117,-13,4.34,4.83,5.4,4.95,-1.05,-0.12,0.0,0.0,0.0,0.0,0.432,0.464,0.0,0.0,22,26,32,28,26,25,31,31,W2,L5,0,0,0.0,0.0,0.0,0.0,48-63,51-59,22-32,26-28,26-31,25-31,0-0,0-0,48-63,51-59,6-4,2-8
39616,776908,2025-08-01,136,140,SEA,TEX,Seattle Mariners,Texas Rangers,Mariners,Rangers,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,110,110,58,57,52,53,0.527,0.518,498,452,476,386,22,66,4.53,4.11,4.33,3.51,0.2,0.6,0.0,0.0,0.0,0.0,0.527,0.518,0.0,0.0,29,34,24,20,29,23,28,33,W1,L1,0,0,0.0,0.0,0.0,0.0,58-52,57-53,29-24,34-20,29-28,23-33,0-0,0-0,58-52,57-53,5-5,7-3
39609,776925,2025-08-01,146,147,MIA,NYY,Miami Marlins,New York Yankees,Marlins,Yankees,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,107,110,52,61,55,49,0.486,0.555,453,569,500,466,-47,103,4.23,5.17,4.67,4.24,-0.44,0.94,0.0,0.0,0.0,0.0,0.486,0.555,0.0,0.0,24,35,29,22,28,26,26,27,W2,W3,0,0,0.0,0.0,0.0,0.0,52-55,61-49,24-29,35-22,28-26,26-27,0-0,0-0,52-55,61-49,6-4,5-5
