balldontlie_game_id,id,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games
49469,776455,2025-09-05,112,120,CHC,WSH,Chicago Cubs,Washington Nationals,Cubs,Nationals,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,142,142,81,56,61,86,0.57,0.394,694,592,584,781,110,-189,4.89,4.17,4.11,5.5,0.77,-1.33,0.0,0.0,0.0,0.0,0.57,0.394,0.0,0.0,44,29,27,44,37,27,34,42,L1,W3,0,0,0.0,0.0,0.0,0.0,81-61,56-86,44-27,29-44,37-34,27-42,0-0,0-0,81-61,56-86,5-5,3-7
49466,776449,2025-09-05,140,117,TEX,HOU,Texas Rangers,Houston Astros,Rangers,Astros,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,141,141,72,77,69,64,0.511,0.546,606,593,516,582,90,11,4.3,4.21,3.66,4.13,0.64,0.08,0.0,0.0,0.0,0.0,0.511,0.546,0.0,0.0,42,43,27,32,30,34,42,32,L2,L1,0,0,0.0,0.0,0.0,0.0,72-69,77-64,42-27,43-32,30-42,34-32,0-0,0-0,72-69,77-64,7-3,5-5
49468,776445,2025-09-05,138,137,STL,SF,St. Louis Cardinals,San Francisco Giants,Cardinals,Giants,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,147,140,75,71,72,69,0.51,0.507,656,605,676,583,-20,22,4.46,4.32,4.6,4.16,-0.14,0.16,0.0,0.0,0.0,0.0,0.51,0.507,0.0,0.0,41,35,33,34,34,36,39,35,W2,W4,0,0,0.0,0.0,0.0,0.0,75-72,71-69,41-33,35-34,34-39,36-35,0-0,0-0,75-72,71-69,6-4,9-1
49470,776442,2025-09-05,115,135,COL,SD,Colorado Rockies,San Diego Padres,Rockies,Padres,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,143,141,40,76,103,65,0.28,0.539,536,593,912,549,-376,44,3.75,4.21,6.38,3.89,-2.63,0.31,0.0,0.0,0.0,0.0,0.28,0.539,0.0,0.0,23,43,51,25,17,33,52,40,L3,L4,0,0,0.0,0.0,0.0,0.0,40-103,76-65,23-51,43-25,17-52,33-40,0-0,0-0,40-103,76-65,2-8,2-8
49467,776446,2025-09-05,118,142,KC,MIN,Kansas City Royals,Minnesota Twins,Royals,Twins,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,143,142,73,64,70,78,0.51,0.451,553,606,555,680,-2,-74,3.87,4.27,3.88,4.79,-0.01,-0.52,0.0,0.0,0.0,0.0,0.51,0.451,0.0,0.0,40,36,34,36,33,28,36,42,W1,L4,0,0,0.0,0.0,0.0,0.0,73-70,64-78,40-34,36-36,33-36,28-42,0-0,0-0,73-70,64-78,5-5,3-7
49465,776457,2025-09-05,147,141,NYY,TOR,New York Yankees,Toronto Blue Jays,Yankees,Blue Jays,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,141,142,79,81,62,61,0.56,0.57,746,709,599,663,147,46,5.29,4.99,4.25,4.67,1.04,0.32,0.0,0.0,0.0,0.0,0.56,0.57,0.0,0.0,42,45,28,24,37,36,34,37,W1,W2,0,0,0.0,0.0,0.0,0.0,79-62,81-61,42-28,45-24,37-34,36-37,0-0,0-0,79-62,81-61,8-2,5-5
49461,776453,2025-09-05,134,158,PIT,MIL,Pittsburgh Pirates,Milwaukee Brewers,Pirates,Brewers,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,142,144,65,88,77,56,0.458,0.611,525,735,576,563,-51,172,3.7,5.1,4.06,3.91,-0.36,1.19,0.0,0.0,0.0,0.0,0.458,0.611,0.0,0.0,42,46,30,26,23,42,47,30,W3,L1,0,0,0.0,0.0,0.0,0.0,65-77,88-56,42-30,46-26,23-47,42-30,0-0,0-0,65-77,88-56,7-3,5-5
49459,776451,2025-09-05,139,114,TB,CLE,Tampa Bay Rays,Cleveland Guardians,Rays,Guardians,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,140,144,71,72,69,72,0.507,0.5,640,566,577,614,63,-48,4.57,3.93,4.12,4.26,0.45,-0.33,0.0,0.0,0.0,0.0,0.507,0.5,0.0,0.0,38,36,33,33,33,36,36,39,W7,L1,0,0,0.0,0.0,0.0,0.0,71-69,72-72,38-33,36-33,33-36,36-39,0-0,0-0,71-69,72-72,8-2,5-5
49464,776460,2025-09-05,144,136,ATL,SEA,Atlanta Braves,Seattle Mariners,Braves,Mariners,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,143,140,65,73,78,67,0.455,0.521,633,638,641,627,-8,11,4.43,4.56,4.48,4.48,-0.06,0.08,0.0,0.0,0.0,0.0,0.455,0.521,0.0,0.0,34,41,33,27,31,32,45,40,W1,L3,0,0,0.0,0.0,0.0,0.0,65-78,73-67,34-33,41-27,31-45,32-40,0-0,0-0,65-78,73-67,4-6,4-6
49472,776444,2025-09-05,108,133,LAA,ATH,Los Angeles Angels,Athletics,Angels,Athletics,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,140,141,66,64,74,77,0.471,0.454,596,638,698,726,-102,-88,4.26,4.52,4.99,5.15,-0.73,-0.62,0.0,0.0,0.0,0.0,0.471,0.454,0.0,0.0,34,29,35,40,32,35,39,37,L1,L2,0,0,0.0,0.0,0.0,0.0,66-74,64-77,34-35,29-40,32-39,35-37,0-0,0-0,66-74,64-77,5-5,4-6
