balldontlie_game_id,id,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games
15008,777959,2025-05-12,144,120,ATL,WSH,Atlanta Braves,Washington Nationals,Braves,Nationals,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,40,43,19,17,21,26,0.475,0.395,157,173,159,237,-2,-64,3.92,4.02,3.98,5.51,-0.05,-1.49,0.0,0.0,0.0,0.0,0.475,0.395,0.0,0.0,12,10,6,13,7,7,15,13,L1,L4,0,0,0.0,0.0,0.0,0.0,19-21,17-26,12-6,10-13,7-15,7-13,0-0,0-0,19-21,17-26,5-5,3-7
15006,777950,2025-05-12,121,134,NYM,PIT,New York Mets,Pittsburgh Pirates,Mets,Pirates,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,42,41,26,14,16,27,0.619,0.341,203,127,137,183,66,-56,4.83,3.1,3.26,4.46,1.57,-1.37,0.0,0.0,0.0,0.0,0.619,0.341,0.0,0.0,15,9,4,13,11,5,12,14,W1,W1,0,0,0.0,0.0,0.0,0.0,26-16,14-27,15-4,9-13,11-12,5-14,0-0,0-0,26-16,14-27,5-5,2-8
15007,777953,2025-05-12,143,138,PHI,STL,Philadelphia Phillies,St. Louis Cardinals,Phillies,Cardinals,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,40,44,24,24,16,20,0.6,0.545,191,209,168,179,23,30,4.78,4.75,4.2,4.07,0.58,0.68,0.0,0.0,0.0,0.0,0.6,0.545,0.0,0.0,13,16,6,6,11,8,10,14,W2,W9,0,0,0.0,0.0,0.0,0.0,24-16,24-20,13-6,16-6,11-10,8-14,0-0,0-0,24-16,24-20,7-3,9-1
15013,777939,2025-05-12,137,109,SF,AZ,San Francisco Giants,Arizona Diamondbacks,Giants,D-backs,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,41,41,24,21,17,20,0.585,0.512,191,206,156,208,35,-2,4.66,5.02,3.8,5.07,0.85,-0.05,0.0,0.0,0.0,0.0,0.585,0.512,0.0,0.0,12,11,5,12,12,10,12,8,L3,L1,0,0,0.0,0.0,0.0,0.0,24-17,21-20,12-5,11-12,12-12,10-8,0-0,0-0,24-17,21-20,5-5,4-6
15004,777951,2025-05-12,116,111,DET,BOS,Detroit Tigers,Boston Red Sox,Tigers,Red Sox,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,43,44,28,23,15,21,0.651,0.523,231,214,145,185,86,29,5.37,4.86,3.37,4.2,2.0,0.66,0.0,0.0,0.0,0.0,0.651,0.523,0.0,0.0,15,12,5,9,13,11,10,12,L2,W2,0,0,0.0,0.0,0.0,0.0,28-15,23-21,15-5,12-9,13-10,11-12,0-0,0-0,28-15,23-21,7-3,5-5
15005,777960,2025-05-12,114,158,CLE,MIL,Cleveland Guardians,Milwaukee Brewers,Guardians,Brewers,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,42,41,25,20,17,21,0.595,0.488,178,184,186,181,-8,3,4.24,4.49,4.43,4.41,-0.19,0.07,0.0,0.0,0.0,0.0,0.595,0.488,0.0,0.0,13,12,7,7,12,8,10,14,L2,W1,0,0,0.0,0.0,0.0,0.0,25-17,20-21,13-7,12-7,12-10,8-14,0-0,0-0,25-17,20-21,6-4,4-6
15009,777949,2025-05-12,140,115,TEX,COL,Texas Rangers,Colorado Rockies,Rangers,Rockies,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,41,43,20,8,21,35,0.488,0.186,140,139,149,279,-9,-140,3.41,3.23,3.63,6.49,-0.22,-3.26,0.0,0.0,0.0,0.0,0.488,0.186,0.0,0.0,12,6,8,17,8,2,13,18,W2,W1,0,0,0.0,0.0,0.0,0.0,20-21,8-35,12-8,6-17,8-13,2-18,0-0,0-0,20-21,8-35,4-6,1-9
15014,777941,2025-05-12,136,147,SEA,NYY,Seattle Mariners,New York Yankees,Mariners,Yankees,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,39,41,22,24,17,17,0.564,0.585,192,240,175,161,17,79,4.92,5.85,4.49,3.93,0.44,1.93,0.0,0.0,0.0,0.0,0.564,0.585,0.0,0.0,12,14,9,8,10,10,8,9,L3,W1,0,0,0.0,0.0,0.0,0.0,22-17,24-17,12-9,14-8,10-8,10-9,0-0,0-0,22-17,24-17,5-5,5-5
15012,777947,2025-05-12,135,108,SD,LAA,San Diego Padres,Los Angeles Angels,Padres,Angels,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,39,39,25,16,14,23,0.641,0.41,180,144,132,209,48,-65,4.62,3.69,3.38,5.36,1.23,-1.67,0.0,0.0,0.0,0.0,0.641,0.41,0.0,0.0,14,9,4,10,11,7,10,13,L1,L1,0,0,0.0,0.0,0.0,0.0,25-14,16-23,14-4,9-10,11-10,7-13,0-0,0-0,25-14,16-23,7-3,4-6
15010,777948,2025-05-12,117,118,HOU,KC,Houston Astros,Kansas City Royals,Astros,Royals,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,39,43,20,25,19,18,0.513,0.581,163,149,142,139,21,10,4.18,3.47,3.64,3.23,0.54,0.23,0.0,0.0,0.0,0.0,0.513,0.581,0.0,0.0,13,17,8,7,7,8,11,11,W1,L2,0,0,0.0,0.0,0.0,0.0,20-19,25-18,13-8,17-7,7-11,8-11,0-0,0-0,20-19,25-18,4-6,7-3
