balldontlie_game_id,id,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games
48326,776498,2025-09-01,120,146,WSH,MIA,Washington Nationals,Miami Marlins,Nationals,Marlins,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,139,138,53,65,86,73,0.381,0.471,575,600,774,689,-199,-89,4.14,4.35,5.57,4.99,-1.43,-0.64,0.0,0.0,0.0,0.0,0.381,0.471,0.0,0.0,26,31,44,37,27,34,42,36,L8,W2,0,0,0.0,0.0,0.0,0.0,53-86,65-73,26-44,31-37,27-42,34-36,0-0,0-0,53-86,65-73,2-8,5-5
48337,776495,2025-09-01,109,140,AZ,TEX,Arizona Diamondbacks,Texas Rangers,D-backs,Rangers,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,139,138,68,71,71,67,0.489,0.514,683,596,667,504,16,92,4.91,4.32,4.8,3.65,0.12,0.67,0.0,0.0,0.0,0.0,0.489,0.514,0.0,0.0,34,42,32,27,34,29,39,40,L1,W5,0,0,0.0,0.0,0.0,0.0,68-71,71-67,34-32,42-27,34-39,29-40,0-0,0-0,68-71,71-67,6-4,8-2
48329,776503,2025-09-01,113,141,CIN,TOR,Cincinnati Reds,Toronto Blue Jays,Reds,Blue Jays,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,141,139,70,79,71,60,0.496,0.568,620,680,596,640,24,40,4.4,4.89,4.23,4.6,0.17,0.29,0.0,0.0,0.0,0.0,0.496,0.568,0.0,0.0,38,45,33,24,32,34,38,36,W1,W1,0,0,0.0,0.0,0.0,0.0,70-71,79-60,38-33,45-24,32-38,34-36,0-0,0-0,70-71,79-60,2-8,5-5
48325,776505,2025-09-01,111,114,BOS,CLE,Boston Red Sox,Cleveland Guardians,Red Sox,Guardians,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,143,140,80,71,63,69,0.559,0.507,717,545,598,592,119,-47,5.01,3.89,4.18,4.23,0.83,-0.34,0.0,0.0,0.0,0.0,0.559,0.507,0.0,0.0,46,36,27,33,34,35,36,36,W1,L1,0,0,0.0,0.0,0.0,0.0,80-63,71-69,46-27,36-33,34-36,35-36,0-0,0-0,80-63,71-69,7-3,4-6
48330,776499,2025-09-01,117,108,HOU,LAA,Houston Astros,Los Angeles Angels,Astros,Angels,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,137,136,75,64,62,72,0.547,0.471,572,581,557,682,15,-101,4.18,4.27,4.07,5.01,0.11,-0.74,0.0,0.0,0.0,0.0,0.547,0.471,0.0,0.0,41,34,30,35,34,30,32,37,L2,W2,0,0,0.0,0.0,0.0,0.0,75-62,64-72,41-30,34-35,34-32,30-37,0-0,0-0,75-62,64-72,6-4,4-6
48332,776502,2025-09-01,142,145,MIN,CWS,Minnesota Twins,Chicago White Sox,Twins,White Sox,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,138,139,64,49,74,90,0.464,0.353,587,544,647,640,-60,-96,4.25,3.91,4.69,4.6,-0.43,-0.69,0.0,0.0,0.0,0.0,0.464,0.353,0.0,0.0,36,30,32,44,28,19,42,46,W1,W1,0,0,0.0,0.0,0.0,0.0,64-74,49-90,36-32,30-44,28-42,19-46,0-0,0-0,64-74,49-90,4-6,4-6
48333,776497,2025-09-01,138,133,STL,ATH,St. Louis Cardinals,Athletics,Cardinals,Athletics,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,144,138,73,63,71,75,0.507,0.457,646,625,663,716,-17,-91,4.49,4.53,4.6,5.19,-0.12,-0.66,0.0,0.0,0.0,0.0,0.507,0.457,0.0,0.0,39,29,32,40,34,34,39,35,L1,L3,0,0,0.0,0.0,0.0,0.0,73-71,63-75,39-32,29-40,34-39,34-35,0-0,0-0,73-71,63-75,5-5,5-5
48331,776506,2025-09-01,112,144,CHC,ATL,Chicago Cubs,Atlanta Braves,Cubs,Braves,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,139,140,79,64,60,76,0.568,0.457,682,619,570,629,112,-10,4.91,4.42,4.1,4.49,0.81,-0.07,0.0,0.0,0.0,0.0,0.568,0.457,0.0,0.0,42,34,26,33,37,30,34,43,L1,W1,0,0,0.0,0.0,0.0,0.0,79-60,64-76,42-26,34-33,37-34,30-43,0-0,0-0,79-60,64-76,5-5,4-6
48335,776492,2025-09-01,115,137,COL,SF,Colorado Rockies,San Francisco Giants,Rockies,Giants,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,140,137,40,68,100,69,0.286,0.496,522,580,887,569,-365,11,3.73,4.23,6.34,4.15,-2.61,0.08,0.0,0.0,0.0,0.0,0.286,0.496,0.0,0.0,23,35,48,34,17,33,52,35,W1,W1,0,0,0.0,0.0,0.0,0.0,40-100,68-69,23-48,35-34,17-52,33-35,0-0,0-0,40-100,68-69,2-8,7-3
48334,776500,2025-09-01,158,143,MIL,PHI,Milwaukee Brewers,Philadelphia Phillies,Brewers,Phillies,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,141,140,87,81,54,59,0.617,0.579,721,667,548,570,173,97,5.11,4.76,3.89,4.07,1.23,0.69,0.0,0.0,0.0,0.0,0.617,0.579,0.0,0.0,45,47,24,24,42,34,30,35,L1,L1,0,0,0.0,0.0,0.0,0.0,87-54,81-59,45-24,47-24,42-30,34-35,0-0,0-0,87-54,81-59,5-5,5-5
48336,776494,2025-09-01,135,110,SD,BAL,San Diego Padres,Baltimore Orioles,Padres,Orioles,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,138,143,76,63,62,80,0.551,0.441,583,636,532,729,51,-93,4.22,4.45,3.86,5.1,0.37,-0.65,0.0,0.0,0.0,0.0,0.551,0.441,0.0,0.0,43,33,22,38,33,30,40,42,L1,L1,0,0,0.0,0.0,0.0,0.0,76-62,63-80,43-22,33-38,33-40,30-42,0-0,0-0,76-62,63-80,5-5,2-8
