balldontlie_game_id,id,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games
35833,777074,2025-07-20,134,145,PIT,CWS,Pittsburgh Pirates,Chicago White Sox,Pirates,White Sox,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,100,101,40,34,60,67,0.4,0.337,339,360,403,447,-64,-87,3.39,3.56,4.03,4.43,-0.64,-0.86,0.0,0.0,0.0,0.0,0.4,0.337,0.0,0.0,26,21,23,31,14,13,37,36,L2,W2,0,0,0.0,0.0,0.0,0.0,40-60,34-67,26-23,21-31,14-37,13-36,0-0,0-0,40-60,34-67,1-9,4-6
35832,777076,2025-07-20,139,110,TB,BAL,Tampa Bay Rays,Baltimore Orioles,Rays,Orioles,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,99,102,52,44,47,58,0.525,0.431,464,422,392,540,72,-118,4.69,4.14,3.96,5.29,0.73,-1.16,0.0,0.0,0.0,0.0,0.525,0.431,0.0,0.0,30,23,25,26,22,21,22,32,W2,L4,0,0,0.0,0.0,0.0,0.0,52-47,44-58,30-25,23-26,22-22,21-32,0-0,0-0,52-47,44-58,4-6,5-5
35838,777077,2025-07-20,120,135,WSH,SD,Washington Nationals,San Diego Padres,Nationals,Padres,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,101,99,39,53,62,46,0.386,0.535,427,393,551,387,-124,6,4.23,3.97,5.46,3.91,-1.23,0.06,0.0,0.0,0.0,0.0,0.386,0.535,0.0,0.0,19,31,31,18,20,22,31,28,W1,L1,0,0,0.0,0.0,0.0,0.0,39-62,53-46,19-31,31-18,20-31,22-28,0-0,0-0,39-62,53-46,2-8,6-4
35831,777078,2025-07-20,143,108,PHI,LAA,Philadelphia Phillies,Los Angeles Angels,Phillies,Angels,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,101,98,58,48,43,50,0.574,0.49,469,429,405,494,64,-65,4.64,4.38,4.01,5.04,0.63,-0.66,0.0,0.0,0.0,0.0,0.574,0.49,0.0,0.0,33,24,18,23,25,24,25,27,W1,L1,0,0,0.0,0.0,0.0,0.0,58-43,48-50,33-18,24-23,25-25,24-27,0-0,0-0,58-43,48-50,5-5,5-5
35836,777083,2025-07-20,144,147,ATL,NYY,Atlanta Braves,New York Yankees,Braves,Yankees,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,98,99,43,55,55,44,0.439,0.556,408,521,406,407,2,114,4.16,5.26,4.14,4.11,0.02,1.15,0.0,0.0,0.0,0.0,0.439,0.556,0.0,0.0,25,31,23,19,18,24,32,25,L1,W1,0,0,0.0,0.0,0.0,0.0,43-55,55-44,25-23,31-19,18-32,24-25,0-0,0-0,43-55,55-44,4-6,6-4
35839,777079,2025-07-20,141,137,TOR,SF,Toronto Blue Jays,San Francisco Giants,Blue Jays,Giants,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,99,99,57,52,42,47,0.576,0.525,451,402,431,392,20,10,4.56,4.06,4.35,3.96,0.2,0.1,0.0,0.0,0.0,0.0,0.576,0.525,0.0,0.0,34,28,16,20,23,24,26,27,W2,L4,0,0,0.0,0.0,0.0,0.0,57-42,52-47,34-16,28-20,23-26,24-27,0-0,0-0,57-42,52-47,7-3,5-5
35837,777084,2025-07-20,114,133,CLE,ATH,Cleveland Guardians,Athletics,Guardians,Athletics,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,101,100,50,42,51,58,0.495,0.42,386,431,425,561,-39,-130,3.82,4.31,4.21,5.61,-0.39,-1.3,0.0,0.0,0.0,0.0,0.495,0.42,0.0,0.0,22,20,24,31,28,22,27,27,L1,W1,0,0,0.0,0.0,0.0,0.0,50-51,42-58,22-24,20-31,28-27,22-27,0-0,0-0,50-51,42-58,8-2,5-5
35841,777073,2025-07-20,140,116,TEX,DET,Texas Rangers,Detroit Tigers,Rangers,Tigers,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,99,103,50,62,49,41,0.505,0.602,399,515,347,414,52,101,4.03,5.0,3.51,4.02,0.53,0.98,0.0,0.0,0.0,0.0,0.505,0.602,0.0,0.0,28,33,19,19,22,29,30,22,W3,L6,0,0,0.0,0.0,0.0,0.0,50-49,62-41,28-19,33-19,22-30,29-22,0-0,0-0,50-49,62-41,6-4,4-6
35843,777067,2025-07-20,136,117,SEA,HOU,Seattle Mariners,Houston Astros,Mariners,Astros,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,98,98,53,56,45,42,0.541,0.571,464,425,426,375,38,50,4.73,4.34,4.35,3.83,0.39,0.51,0.0,0.0,0.0,0.0,0.541,0.571,0.0,0.0,27,33,21,19,26,23,24,23,W5,L3,0,0,0.0,0.0,0.0,0.0,53-45,56-42,27-21,33-19,26-24,23-23,0-0,0-0,53-45,56-42,7-3,3-7
35834,777087,2025-07-20,121,113,NYM,CIN,New York Mets,Cincinnati Reds,Mets,Reds,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,102,102,55,53,47,49,0.539,0.52,441,461,413,430,28,31,4.32,4.52,4.05,4.22,0.27,0.3,0.0,0.0,0.0,0.0,0.539,0.52,0.0,0.0,33,29,17,23,22,24,30,26,L3,W4,0,0,0.0,0.0,0.0,0.0,55-47,53-49,33-17,29-23,22-30,24-26,0-0,0-0,55-47,53-49,3-7,6-4
35844,777070,2025-07-20,119,158,LAD,MIL,Los Angeles Dodgers,Milwaukee Brewers,Dodgers,Brewers,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,99,99,58,59,41,40,0.586,0.596,525,474,459,385,66,89,5.3,4.79,4.64,3.89,0.67,0.9,0.0,0.0,0.0,0.0,0.586,0.596,0.0,0.0,33,33,19,17,25,26,22,23,L2,W9,0,0,0.0,0.0,0.0,0.0,58-41,59-40,33-19,33-17,25-22,26-23,0-0,0-0,58-41,59-40,2-8,9-1
35845,777071,2025-07-20,109,138,AZ,STL,Arizona Diamondbacks,St. Louis Cardinals,D-backs,Cardinals,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,100,105,49,56,51,49,0.49,0.533,513,491,496,471,17,20,5.13,4.68,4.96,4.49,0.17,0.19,0.0,0.0,0.0,0.0,0.49,0.533,0.0,0.0,25,31,25,20,24,25,26,29,W3,L2,0,0,0.0,0.0,0.0,0.0,49-51,56-49,25-25,31-20,24-26,25-29,0-0,0-0,49-51,56-49,5-5,4-6
35842,777072,2025-07-20,115,142,COL,MIN,Colorado Rockies,Minnesota Twins,Rockies,Twins,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,101,100,25,49,76,51,0.248,0.49,358,426,617,437,-259,-11,3.54,4.26,6.11,4.37,-2.56,-0.11,0.0,0.0,0.0,0.0,0.248,0.49,0.0,0.0,13,29,37,20,12,20,39,31,W2,L3,0,0,0.0,0.0,0.0,0.0,25-76,49-51,13-37,29-20,12-39,20-31,0-0,0-0,25-76,49-51,4-6,5-5
35840,777075,2025-07-20,112,111,CHC,BOS,Chicago Cubs,Boston Red Sox,Cubs,Red Sox,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,98,105,59,57,39,48,0.602,0.543,522,531,394,462,128,69,5.33,5.06,4.02,4.4,1.31,0.66,0.0,0.0,0.0,0.0,0.602,0.543,0.0,0.0,32,36,16,20,27,21,23,28,W4,L2,0,0,0.0,0.0,0.0,0.0,59-39,57-48,32-16,36-20,27-23,21-28,0-0,0-0,59-39,57-48,6-4,8-2
35835,777082,2025-07-20,146,118,MIA,KC,Miami Marlins,Kansas City Royals,Marlins,Royals,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,97,101,46,48,51,53,0.474,0.475,419,347,471,375,-52,-28,4.32,3.44,4.86,3.71,-0.54,-0.28,0.0,0.0,0.0,0.0,0.474,0.475,0.0,0.0,22,25,27,26,24,23,24,27,W4,L2,0,0,0.0,0.0,0.0,0.0,46-51,48-53,22-27,25-26,24-24,23-27,0-0,0-0,46-51,48-53,6-4,5-5
