balldontlie_game_id,id,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games
16540,777882,2025-05-17,140,117,TEX,HOU,Texas Rangers,Houston Astros,Rangers,Astros,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,46,44,24,23,22,21,0.522,0.523,158,180,160,157,-2,23,3.43,4.09,3.48,3.57,-0.04,0.52,0.0,0.0,0.0,0.0,0.522,0.523,0.0,0.0,16,15,9,9,8,8,13,12,L1,W1,0,0,0.0,0.0,0.0,0.0,24-22,23-21,16-9,15-9,8-13,8-12,0-0,0-0,24-22,23-21,6-4,6-4
16543,777884,2025-05-17,119,108,LAD,LAA,Los Angeles Dodgers,Los Angeles Angels,Dodgers,Angels,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,45,43,29,18,16,25,0.644,0.419,259,164,192,227,67,-63,5.76,3.81,4.27,5.28,1.49,-1.47,0.0,0.0,0.0,0.0,0.644,0.419,0.0,0.0,17,9,5,10,12,9,11,15,L1,W1,0,0,0.0,0.0,0.0,0.0,29-16,18-25,17-5,9-10,12-11,9-15,0-0,0-0,29-16,18-25,5-5,5-5
16542,777885,2025-05-17,118,138,KC,STL,Kansas City Royals,St. Louis Cardinals,Royals,Cardinals,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,47,49,26,28,21,21,0.553,0.571,163,251,160,200,3,51,3.47,5.12,3.4,4.08,0.06,1.04,0.0,0.0,0.0,0.0,0.553,0.571,0.0,0.0,17,16,8,6,9,12,13,15,L3,W3,0,0,0.0,0.0,0.0,0.0,26-21,28-21,17-8,16-6,9-13,12-15,0-0,0-0,26-21,28-21,5-5,9-1
16533,777892,2025-05-17,113,114,CIN,CLE,Cincinnati Reds,Cleveland Guardians,Reds,Guardians,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,47,46,22,27,25,19,0.468,0.587,213,194,194,200,19,-6,4.53,4.22,4.13,4.35,0.4,-0.13,0.0,0.0,0.0,0.0,0.468,0.587,0.0,0.0,11,15,13,8,11,12,12,11,W2,L2,0,0,0.0,0.0,0.0,0.0,22-25,27-19,11-13,15-8,11-12,12-11,0-0,0-0,22-25,27-19,4-6,5-5
16532,777893,2025-05-17,111,144,BOS,ATL,Boston Red Sox,Atlanta Braves,Red Sox,Braves,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,48,45,23,23,25,22,0.479,0.511,232,179,219,173,13,6,4.83,3.98,4.56,3.84,0.27,0.13,0.0,0.0,0.0,0.0,0.479,0.511,0.0,0.0,12,15,10,7,11,8,15,15,L4,W2,0,0,0.0,0.0,0.0,0.0,23-25,23-22,12-10,15-7,11-15,8-15,0-0,0-0,23-25,23-22,4-6,6-4
16544,777887,2025-05-17,109,115,AZ,COL,Arizona Diamondbacks,Colorado Rockies,D-backs,Rockies,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,45,47,24,8,21,39,0.533,0.17,230,144,226,301,4,-157,5.11,3.06,5.02,6.4,0.09,-3.34,0.0,0.0,0.0,0.0,0.533,0.17,0.0,0.0,12,6,12,17,12,2,9,22,W2,L4,0,0,0.0,0.0,0.0,0.0,24-21,8-39,12-12,6-17,12-9,2-22,0-0,0-0,24-21,8-39,6-4,1-9
16541,777883,2025-05-17,158,142,MIL,MIN,Milwaukee Brewers,Minnesota Twins,Brewers,Twins,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,45,46,21,26,24,20,0.467,0.565,193,193,196,160,-3,33,4.29,4.2,4.36,3.48,-0.07,0.72,0.0,0.0,0.0,0.0,0.467,0.565,0.0,0.0,12,15,8,6,9,11,16,14,L1,W13,0,0,0.0,0.0,0.0,0.0,21-24,26-20,12-8,15-6,9-16,11-14,0-0,0-0,21-24,26-20,4-6,10-0
16546,777875,2025-05-17,135,136,SD,SEA,San Diego Padres,Seattle Mariners,Padres,Mariners,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,43,43,27,24,16,19,0.628,0.558,197,206,151,191,46,15,4.58,4.79,3.51,4.44,1.07,0.35,0.0,0.0,0.0,0.0,0.628,0.558,0.0,0.0,16,13,6,11,11,11,10,8,L1,W1,0,0,0.0,0.0,0.0,0.0,27-16,24-19,16-6,13-11,11-10,11-8,0-0,0-0,27-16,24-19,5-5,4-6
16537,777889,2025-05-17,146,139,MIA,TB,Miami Marlins,Tampa Bay Rays,Marlins,Rays,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,43,44,17,20,26,24,0.395,0.455,182,174,248,183,-66,-9,4.23,3.95,5.77,4.16,-1.53,-0.2,0.0,0.0,0.0,0.0,0.395,0.455,0.0,0.0,11,11,12,17,6,9,14,7,W2,L1,0,0,0.0,0.0,0.0,0.0,17-26,20-24,11-12,11-17,6-14,9-7,0-0,0-0,17-26,20-24,4-6,4-6
16538,777890,2025-05-17,110,120,BAL,WSH,Baltimore Orioles,Washington Nationals,Orioles,Nationals,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,45,48,15,19,30,29,0.333,0.396,167,189,248,258,-81,-69,3.71,3.94,5.51,5.38,-1.8,-1.44,0.0,0.0,0.0,0.0,0.333,0.396,0.0,0.0,8,10,14,13,7,9,16,16,L5,W1,0,0,0.0,0.0,0.0,0.0,15-30,19-29,8-14,10-13,7-16,9-16,0-0,0-0,15-30,19-29,2-8,3-7
