balldontlie_game_id,id,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games
25347,777524,2025-06-13,140,145,TEX,CWS,Texas Rangers,Chicago White Sox,Rangers,White Sox,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,69,69,33,23,36,46,0.478,0.333,255,242,232,300,23,-58,3.7,3.51,3.36,4.35,0.33,-0.84,0.0,0.0,0.0,0.0,0.478,0.333,0.0,0.0,20,16,13,18,13,7,23,28,W1,L2,0,0,0.0,0.0,0.0,0.0,33-36,23-46,20-13,16-18,13-23,7-28,0-0,0-0,33-36,23-46,5-5,5-5
25348,777527,2025-06-13,117,142,HOU,MIN,Houston Astros,Minnesota Twins,Astros,Twins,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,68,70,38,38,30,32,0.559,0.543,277,303,247,284,30,19,4.07,4.33,3.63,4.06,0.44,0.27,0.0,0.0,0.0,0.0,0.559,0.543,0.0,0.0,24,21,13,12,14,17,17,20,W2,L1,0,0,0.0,0.0,0.0,0.0,38-30,38-32,24-13,21-12,14-17,17-20,0-0,0-0,38-30,38-32,7-3,5-5
25342,777535,2025-06-13,144,115,ATL,COL,Atlanta Braves,Colorado Rockies,Braves,Rockies,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,68,71,29,14,39,57,0.426,0.197,277,230,268,443,9,-213,4.07,3.24,3.94,6.24,0.13,-3.0,0.0,0.0,0.0,0.0,0.426,0.197,0.0,0.0,17,8,14,28,12,6,25,29,W1,W1,0,0,0.0,0.0,0.0,0.0,29-39,14-57,17-14,8-28,12-25,6-29,0-0,0-0,29-39,14-57,2-8,4-6
25344,777537,2025-06-13,111,147,BOS,NYY,Boston Red Sox,New York Yankees,Red Sox,Yankees,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,74,68,37,43,37,25,0.5,0.632,379,371,346,260,33,111,5.12,5.46,4.68,3.82,0.45,1.63,0.0,0.0,0.0,0.0,0.5,0.632,0.0,0.0,22,22,17,12,15,21,20,13,W2,W3,0,0,0.0,0.0,0.0,0.0,37-37,43-25,22-17,22-12,15-20,21-13,0-0,0-0,37-37,43-25,6-4,7-3
25349,777529,2025-06-13,118,133,KC,ATH,Kansas City Royals,Athletics,Royals,Athletics,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,71,70,35,26,36,44,0.493,0.371,242,299,260,419,-18,-120,3.41,4.27,3.66,5.99,-0.25,-1.71,0.0,0.0,0.0,0.0,0.493,0.371,0.0,0.0,20,12,16,23,15,14,20,21,L3,L3,0,0,0.0,0.0,0.0,0.0,35-36,26-44,20-16,12-23,15-20,14-21,0-0,0-0,35-36,26-44,3-7,3-7
25351,777525,2025-06-13,158,138,MIL,STL,Milwaukee Brewers,St. Louis Cardinals,Brewers,Cardinals,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,70,74,37,40,33,34,0.529,0.541,305,351,283,320,22,31,4.36,4.74,4.04,4.32,0.31,0.42,0.0,0.0,0.0,0.0,0.529,0.541,0.0,0.0,21,24,14,14,16,16,19,20,W1,L5,0,0,0.0,0.0,0.0,0.0,37-33,40-34,21-14,24-14,16-19,16-20,0-0,0-0,37-33,40-34,5-5,4-6
25354,777522,2025-06-13,119,137,LAD,SF,Los Angeles Dodgers,San Francisco Giants,Dodgers,Giants,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,69,69,41,40,28,29,0.594,0.58,381,294,313,246,68,48,5.52,4.26,4.54,3.57,0.99,0.7,0.0,0.0,0.0,0.0,0.594,0.58,0.0,0.0,23,22,11,11,18,18,17,18,W1,L1,0,0,0.0,0.0,0.0,0.0,41-28,40-29,23-11,22-11,18-17,18-18,0-0,0-0,41-28,40-29,5-5,7-3
25352,777520,2025-06-13,136,114,SEA,CLE,Seattle Mariners,Cleveland Guardians,Mariners,Guardians,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,67,70,33,37,34,33,0.493,0.529,291,284,305,290,-14,-6,4.34,4.06,4.55,4.14,-0.21,-0.09,0.0,0.0,0.0,0.0,0.493,0.529,0.0,0.0,16,20,17,15,17,17,17,18,L3,W1,0,0,0.0,0.0,0.0,0.0,33-34,37-33,16-17,20-15,17-17,17-18,0-0,0-0,33-34,37-33,2-8,4-6
25340,777539,2025-06-13,110,108,BAL,LAA,Baltimore Orioles,Los Angeles Angels,Orioles,Angels,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,71,67,27,33,44,34,0.38,0.493,278,285,384,335,-106,-50,3.92,4.25,5.41,5.0,-1.49,-0.75,0.0,0.0,0.0,0.0,0.38,0.493,0.0,0.0,13,15,20,16,14,18,24,18,L1,W3,0,0,0.0,0.0,0.0,0.0,27-44,33-34,13-20,15-16,14-24,18-18,0-0,0-0,27-44,33-34,6-4,7-3
25345,777528,2025-06-13,121,139,NYM,TB,New York Mets,Tampa Bay Rays,Mets,Rays,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,70,68,45,36,25,32,0.643,0.529,323,301,229,254,94,47,4.61,4.43,3.27,3.74,1.34,0.69,0.0,0.0,0.0,0.0,0.643,0.529,0.0,0.0,27,23,7,20,18,13,18,12,W6,L2,0,0,0.0,0.0,0.0,0.0,45-25,36-32,27-7,23-20,18-18,13-12,0-0,0-0,45-25,36-32,8-2,6-4
25343,777530,2025-06-13,120,146,WSH,MIA,Washington Nationals,Miami Marlins,Nationals,Marlins,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,70,66,30,25,40,41,0.429,0.379,284,264,352,357,-68,-93,4.06,4.0,5.03,5.41,-0.97,-1.41,0.0,0.0,0.0,0.0,0.429,0.379,0.0,0.0,15,14,19,20,15,11,21,21,L5,L1,0,0,0.0,0.0,0.0,0.0,30-40,25-41,15-19,14-20,15-21,11-21,0-0,0-0,30-40,25-41,2-8,2-8
25346,777531,2025-06-13,143,141,PHI,TOR,Philadelphia Phillies,Toronto Blue Jays,Phillies,Blue Jays,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,70,69,40,38,30,31,0.571,0.551,324,297,313,297,11,0,4.63,4.3,4.47,4.3,0.16,0.0,0.0,0.0,0.0,0.0,0.571,0.551,0.0,0.0,22,22,14,13,18,16,16,18,W1,W3,0,0,0.0,0.0,0.0,0.0,40-30,38-31,22-14,22-13,18-16,16-18,0-0,0-0,40-30,38-31,3-7,8-2
25350,777526,2025-06-13,112,134,CHC,PIT,Chicago Cubs,Pittsburgh Pirates,Cubs,Pirates,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,69,70,42,28,27,42,0.609,0.4,379,227,275,280,104,-53,5.49,3.24,3.99,4.0,1.51,-0.76,0.0,0.0,0.0,0.0,0.609,0.4,0.0,0.0,21,19,11,19,21,9,16,23,W1,L1,0,0,0.0,0.0,0.0,0.0,42-27,28-42,21-11,19-19,21-16,9-23,0-0,0-0,42-27,28-42,5-5,6-4
25353,777521,2025-06-13,109,135,AZ,SD,Arizona Diamondbacks,San Diego Padres,D-backs,Padres,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,69,67,34,38,35,29,0.493,0.567,349,279,354,255,-5,24,5.06,4.16,5.13,3.81,-0.07,0.36,0.0,0.0,0.0,0.0,0.493,0.567,0.0,0.0,18,21,17,12,16,17,18,17,W3,L1,0,0,0.0,0.0,0.0,0.0,34-35,38-29,18-17,21-12,16-18,17-17,0-0,0-0,34-35,38-29,6-4,5-5
