balldontlie_game_id,id,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games
8122,778302,2025-04-15,119,115,LAD,COL,Los Angeles Dodgers,Colorado Rockies,Dodgers,Rockies,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,18,16,12,3,6,13,0.667,0.188,79,43,77,89,2,-46,4.39,2.69,4.28,5.56,0.11,-2.88,0.0,0.0,0.0,0.0,0.667,0.188,0.0,0.0,8,2,2,4,4,1,4,9,W1,L4,0,0,0.0,0.0,0.0,0.0,12-6,3-13,8-2,2-4,4-4,1-9,0-0,0-0,12-6,3-13,4-6,2-8
8113,778316,2025-04-15,113,136,CIN,SEA,Cincinnati Reds,Seattle Mariners,Reds,Mariners,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,16,16,8,8,8,8,0.5,0.5,62,61,51,65,11,-4,3.88,3.81,3.19,4.06,0.69,-0.25,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,5,8,4,5,3,0,4,3,W3,W4,0,0,0.0,0.0,0.0,0.0,8-8,8-8,5-4,8-5,3-4,0-3,0-0,0-0,8-8,8-8,6-4,6-4
8108,778318,2025-04-15,146,109,MIA,AZ,Miami Marlins,Arizona Diamondbacks,Marlins,D-backs,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,15,16,8,9,7,7,0.533,0.562,65,82,71,72,-6,10,4.33,5.12,4.73,4.5,-0.4,0.62,0.0,0.0,0.0,0.0,0.533,0.562,0.0,0.0,6,6,4,4,2,3,3,3,W2,W2,0,0,0.0,0.0,0.0,0.0,8-7,9-7,6-4,6-4,2-3,3-3,0-0,0-0,8-7,9-7,5-5,5-5
8114,778313,2025-04-15,143,137,PHI,SF,Philadelphia Phillies,San Francisco Giants,Phillies,Giants,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,16,16,9,12,7,4,0.562,0.75,64,85,63,56,1,29,4.0,5.31,3.94,3.5,0.06,1.81,0.0,0.0,0.0,0.0,0.562,0.75,0.0,0.0,5,4,2,2,4,8,5,2,L2,W2,0,0,0.0,0.0,0.0,0.0,9-7,12-4,5-2,4-2,4-5,8-2,0-0,0-0,9-7,12-4,4-6,7-3
8111,778317,2025-04-15,110,114,BAL,CLE,Baltimore Orioles,Cleveland Guardians,Orioles,Guardians,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,15,15,6,8,9,7,0.4,0.533,66,59,72,61,-6,-2,4.4,3.93,4.8,4.07,-0.4,-0.13,0.0,0.0,0.0,0.0,0.4,0.533,0.0,0.0,2,5,3,1,4,3,6,6,L1,L1,0,0,0.0,0.0,0.0,0.0,6-9,8-7,2-3,5-1,4-6,3-6,0-0,0-0,6-9,8-7,3-7,6-4
8110,778319,2025-04-15,139,111,TB,BOS,Tampa Bay Rays,Boston Red Sox,Rays,Red Sox,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,16,19,8,9,8,10,0.5,0.474,77,83,59,97,18,-14,4.81,4.37,3.69,5.11,1.12,-0.74,0.0,0.0,0.0,0.0,0.5,0.474,0.0,0.0,8,5,5,3,0,4,3,7,W2,L1,0,0,0.0,0.0,0.0,0.0,8-8,9-10,8-5,5-3,0-3,4-7,0-0,0-0,8-8,9-10,4-6,4-6
8112,778312,2025-04-15,147,118,NYY,KC,New York Yankees,Kansas City Royals,Yankees,Royals,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,16,17,9,8,7,9,0.562,0.471,99,53,78,64,21,-11,6.19,3.12,4.88,3.76,1.31,-0.65,0.0,0.0,0.0,0.0,0.562,0.471,0.0,0.0,6,6,4,4,3,2,3,5,W1,L1,0,0,0.0,0.0,0.0,0.0,9-7,8-9,6-4,6-4,3-3,2-5,0-0,0-0,9-7,8-9,5-5,5-5
8109,778311,2025-04-15,141,144,TOR,ATL,Toronto Blue Jays,Atlanta Braves,Blue Jays,Braves,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,17,16,9,5,8,11,0.529,0.312,67,57,68,69,-1,-12,3.94,3.56,4.0,4.31,-0.06,-0.75,0.0,0.0,0.0,0.0,0.529,0.312,0.0,0.0,5,3,3,2,4,2,5,9,L1,W1,0,0,0.0,0.0,0.0,0.0,9-8,5-11,5-3,3-2,4-5,2-9,0-0,0-0,9-8,5-11,4-6,5-5
8119,778307,2025-04-15,142,121,MIN,NYM,Minnesota Twins,New York Mets,Twins,Mets,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,17,16,5,11,12,5,0.294,0.688,56,66,73,42,-17,24,3.29,4.12,4.29,2.62,-1.0,1.5,0.0,0.0,0.0,0.0,0.294,0.688,0.0,0.0,2,5,5,1,3,6,7,4,L1,W2,0,0,0.0,0.0,0.0,0.0,5-12,11-5,2-5,5-1,3-7,6-4,0-0,0-0,5-12,11-5,3-7,8-2
8120,778309,2025-04-15,145,133,CWS,ATH,Chicago White Sox,Athletics,White Sox,Athletics,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,15,16,4,6,11,10,0.267,0.375,50,65,53,89,-3,-24,3.33,4.06,3.53,5.56,-0.2,-1.5,0.0,0.0,0.0,0.0,0.267,0.375,0.0,0.0,4,2,5,7,0,4,6,3,L1,L1,0,0,0.0,0.0,0.0,0.0,4-11,6-10,4-5,2-7,0-6,4-3,0-0,0-0,4-11,6-10,2-8,4-6
8118,778308,2025-04-15,138,117,STL,HOU,St. Louis Cardinals,Houston Astros,Cardinals,Astros,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,17,16,8,7,9,9,0.471,0.438,94,63,86,66,8,-3,5.53,3.94,5.06,4.12,0.47,-0.19,0.0,0.0,0.0,0.0,0.471,0.438,0.0,0.0,7,4,3,5,1,3,6,4,W2,L1,0,0,0.0,0.0,0.0,0.0,8-9,7-9,7-3,4-5,1-6,3-4,0-0,0-0,8-9,7-9,4-6,5-5
8116,778306,2025-04-15,140,108,TEX,LAA,Texas Rangers,Los Angeles Angels,Rangers,Angels,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,16,15,9,9,7,6,0.562,0.6,51,75,70,78,-19,-3,3.19,5.0,4.38,5.2,-1.19,-0.2,0.0,0.0,0.0,0.0,0.562,0.6,0.0,0.0,6,2,1,1,3,7,6,5,L3,L1,0,0,0.0,0.0,0.0,0.0,9-7,9-6,6-1,2-1,3-6,7-5,0-0,0-0,9-7,9-6,5-5,5-5
