balldontlie_game_id,id,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games
51529,776342,2025-09-13,143,118,PHI,KC,Philadelphia Phillies,Kansas City Royals,Phillies,Royals,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,151,151,90,76,61,75,0.596,0.503,734,577,606,589,128,-12,4.86,3.82,4.01,3.9,0.85,-0.08,0.0,0.0,0.0,0.0,0.596,0.503,0.0,0.0,52,42,24,35,38,34,37,40,W5,L2,0,0,0.0,0.0,0.0,0.0,90-61,76-75,52-24,42-35,38-37,34-40,0-0,0-0,90-61,76-75,8-2,4-6
51528,776346,2025-09-13,144,117,ATL,HOU,Atlanta Braves,Houston Astros,Braves,Astros,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,150,148,67,80,83,68,0.447,0.541,651,626,691,605,-40,21,4.34,4.23,4.61,4.09,-0.27,0.14,0.0,0.0,0.0,0.0,0.447,0.541,0.0,0.0,36,43,38,32,31,37,45,36,L3,W1,0,0,0.0,0.0,0.0,0.0,67-83,80-68,36-38,43-32,31-45,37-36,0-0,0-0,67-83,80-68,3-7,4-6
51535,776338,2025-09-13,112,139,CHC,TB,Chicago Cubs,Tampa Bay Rays,Cubs,Rays,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,149,147,85,72,64,75,0.57,0.49,725,659,608,610,117,49,4.87,4.48,4.08,4.15,0.79,0.33,0.0,0.0,0.0,0.0,0.57,0.49,0.0,0.0,46,38,29,36,39,34,35,39,W3,L3,0,0,0.0,0.0,0.0,0.0,85-64,72-75,46-29,38-36,39-35,34-39,0-0,0-0,85-64,72-75,6-4,4-6
51525,776343,2025-09-13,141,110,TOR,BAL,Toronto Blue Jays,Baltimore Orioles,Blue Jays,Orioles,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,149,153,85,71,64,82,0.57,0.464,738,670,678,759,60,-89,4.95,4.38,4.55,4.96,0.4,-0.58,0.0,0.0,0.0,0.0,0.57,0.464,0.0,0.0,48,38,25,39,37,33,39,43,W2,L1,0,0,0.0,0.0,0.0,0.0,85-64,71-82,48-25,38-39,37-39,33-43,0-0,0-0,85-64,71-82,6-4,8-2
51531,776336,2025-09-13,120,134,WSH,PIT,Washington Nationals,Pittsburgh Pirates,Nationals,Pirates,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,150,149,61,65,89,84,0.407,0.436,636,540,826,609,-190,-69,4.24,3.62,5.51,4.09,-1.27,-0.46,0.0,0.0,0.0,0.0,0.407,0.436,0.0,0.0,30,42,44,33,31,23,45,51,W1,L7,0,0,0.0,0.0,0.0,0.0,61-89,65-84,30-44,42-33,31-45,23-51,0-0,0-0,61-89,65-84,7-3,3-7
51532,776349,2025-09-13,121,140,NYM,TEX,New York Mets,Texas Rangers,Mets,Rangers,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,151,148,76,78,75,70,0.503,0.527,706,638,672,542,34,96,4.68,4.31,4.45,3.66,0.23,0.65,0.0,0.0,0.0,0.0,0.503,0.527,0.0,0.0,45,47,29,28,31,31,46,42,L7,W5,0,0,0.0,0.0,0.0,0.0,76-75,78-70,45-29,47-28,31-46,31-42,0-0,0-0,76-75,78-70,2-8,7-3
51530,776344,2025-09-13,111,147,BOS,NYY,Boston Red Sox,New York Yankees,Red Sox,Yankees,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,153,148,85,83,68,65,0.556,0.561,766,770,645,637,121,133,5.01,5.2,4.22,4.3,0.79,0.9,0.0,0.0,0.0,0.0,0.556,0.561,0.0,0.0,48,45,29,31,37,38,39,34,L2,W2,0,0,0.0,0.0,0.0,0.0,85-68,83-65,48-29,45-31,37-39,38-34,0-0,0-0,85-68,83-65,5-5,6-4
51527,776347,2025-09-13,146,116,MIA,DET,Miami Marlins,Detroit Tigers,Marlins,Tigers,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,149,152,69,87,80,65,0.463,0.572,650,755,750,641,-100,114,4.36,4.97,5.03,4.22,-0.67,0.75,0.0,0.0,0.0,0.0,0.463,0.572,0.0,0.0,35,47,41,30,34,40,39,35,W3,L2,0,0,0.0,0.0,0.0,0.0,69-80,87-65,35-41,47-30,34-39,40-35,0-0,0-0,69-80,87-65,4-6,4-6
68705,776340,2025-09-13,133,113,ATH,CIN,Athletics,Cincinnati Reds,Athletics,Reds,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,148,151,68,75,80,76,0.459,0.497,676,665,755,645,-79,20,4.57,4.4,5.1,4.27,-0.53,0.13,0.0,0.0,0.0,0.0,0.459,0.497,0.0,0.0,31,41,42,36,37,34,38,40,W2,L1,0,0,0.0,0.0,0.0,0.0,68-80,75-76,31-42,41-36,37-38,34-40,0-0,0-0,68-80,75-76,5-5,5-5
51536,776333,2025-09-13,136,108,SEA,LAA,Seattle Mariners,Los Angeles Angels,Mariners,Angels,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,148,148,80,69,68,79,0.541,0.466,689,634,649,754,40,-120,4.66,4.28,4.39,5.09,0.27,-0.81,0.0,0.0,0.0,0.0,0.541,0.466,0.0,0.0,46,37,27,38,34,32,41,41,W7,L2,0,0,0.0,0.0,0.0,0.0,80-68,69-79,46-27,37-38,34-41,32-41,0-0,0-0,80-68,69-79,7-3,4-6
