balldontlie_game_id,id,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games
54794,776176,2025-09-26,143,142,PHI,MIN,Philadelphia Phillies,Minnesota Twins,Phillies,Twins,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,162,162,96,71,66,91,0.593,0.438,790,685,660,785,130,-100,4.88,4.23,4.07,4.85,0.8,-0.62,0.0,0.0,0.0,0.0,0.593,0.438,0.0,0.0,55,39,26,44,41,32,40,47,W2,W1,0,0,0.0,0.0,0.0,0.0,96-66,71-91,55-26,39-44,41-40,32-47,0-0,0-0,96-66,71-91,5-5,3-7
54792,776165,2025-09-26,120,145,WSH,CWS,Washington Nationals,Chicago White Sox,Nationals,White Sox,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,163,161,65,58,98,103,0.399,0.36,679,632,905,739,-226,-107,4.17,3.93,5.55,4.59,-1.39,-0.66,0.0,0.0,0.0,0.0,0.399,0.36,0.0,0.0,31,33,50,50,34,25,48,53,W1,L5,0,0,0.0,0.0,0.0,0.0,65-98,58-103,31-50,33-50,34-48,25-53,0-0,0-0,65-98,58-103,3-7,1-9
54791,776174,2025-09-26,147,110,NYY,BAL,New York Yankees,Baltimore Orioles,Yankees,Orioles,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,160,165,92,77,68,88,0.575,0.467,837,711,679,817,158,-106,5.23,4.31,4.24,4.95,0.99,-0.64,0.0,0.0,0.0,0.0,0.575,0.467,0.0,0.0,48,41,31,43,44,36,37,45,W5,W1,0,0,0.0,0.0,0.0,0.0,92-68,77-88,48-31,41-43,44-37,36-45,0-0,0-0,92-68,77-88,8-2,6-4
54797,776177,2025-09-26,141,139,TOR,TB,Toronto Blue Jays,Tampa Bay Rays,Blue Jays,Rays,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,161,159,91,77,70,82,0.565,0.484,781,707,735,661,46,46,4.85,4.45,4.57,4.16,0.29,0.29,0.0,0.0,0.0,0.0,0.565,0.484,0.0,0.0,51,41,27,40,40,36,43,42,W1,L1,0,0,0.0,0.0,0.0,0.0,91-70,77-82,51-27,41-40,40-43,36-42,0-0,0-0,91-70,77-82,4-6,4-6
54793,776181,2025-09-26,111,116,BOS,DET,Boston Red Sox,Detroit Tigers,Red Sox,Tigers,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,164,163,91,89,73,74,0.555,0.546,816,782,690,695,126,87,4.98,4.8,4.21,4.26,0.77,0.53,0.0,0.0,0.0,0.0,0.555,0.546,0.0,0.0,50,47,32,36,41,42,41,38,L1,W1,0,0,0.0,0.0,0.0,0.0,91-73,89-74,50-32,47-36,41-41,42-38,0-0,0-0,91-73,89-74,6-4,2-8
54798,776175,2025-09-26,114,140,CLE,TEX,Cleveland Guardians,Texas Rangers,Guardians,Rangers,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,165,159,90,80,75,79,0.545,0.503,660,667,650,590,10,77,4.0,4.19,3.94,3.71,0.06,0.48,0.0,0.0,0.0,0.0,0.545,0.503,0.0,0.0,44,48,35,33,46,32,40,46,L1,L1,0,0,0.0,0.0,0.0,0.0,90-75,80-79,44-35,48-33,46-40,32-46,0-0,0-0,90-75,80-79,8-2,1-9
54795,776173,2025-09-26,146,121,MIA,NYM,Miami Marlins,New York Mets,Marlins,Mets,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,160,162,77,82,83,80,0.481,0.506,700,768,798,724,-98,44,4.38,4.74,4.99,4.47,-0.61,0.27,0.0,0.0,0.0,0.0,0.481,0.506,0.0,0.0,36,49,42,33,41,33,41,47,L2,W1,0,0,0.0,0.0,0.0,0.0,77-83,82-80,36-42,49-33,41-41,33-47,0-0,0-0,77-83,82-80,7-3,6-4
54796,776180,2025-09-26,144,134,ATL,PIT,Atlanta Braves,Pittsburgh Pirates,Braves,Pirates,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,163,160,78,70,85,90,0.479,0.438,737,578,732,641,5,-63,4.52,3.61,4.49,4.01,0.03,-0.39,0.0,0.0,0.0,0.0,0.479,0.438,0.0,0.0,39,44,40,37,39,26,45,53,L1,L1,0,0,0.0,0.0,0.0,0.0,78-85,70-90,39-40,44-37,39-45,26-53,0-0,0-0,78-85,70-90,9-1,4-6
54799,776171,2025-09-26,158,113,MIL,CIN,Milwaukee Brewers,Cincinnati Reds,Brewers,Reds,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,162,163,98,82,64,81,0.605,0.503,815,713,630,690,185,23,5.03,4.37,3.89,4.23,1.14,0.14,0.0,0.0,0.0,0.0,0.605,0.503,0.0,0.0,51,46,27,38,47,36,37,43,W1,W1,0,0,0.0,0.0,0.0,0.0,98-64,82-81,51-27,46-38,47-37,36-43,0-0,0-0,98-64,82-81,5-5,7-3
54800,776167,2025-09-26,112,138,CHC,STL,Chicago Cubs,St. Louis Cardinals,Cubs,Cardinals,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,161,165,90,83,71,82,0.559,0.503,778,728,656,760,122,-32,4.83,4.41,4.07,4.61,0.76,-0.19,0.0,0.0,0.0,0.0,0.559,0.503,0.0,0.0,48,46,32,37,42,37,39,45,L1,L1,0,0,0.0,0.0,0.0,0.0,90-71,83-82,48-32,46-37,42-39,37-45,0-0,0-0,90-71,83-82,4-6,6-4
