balldontlie_game_id,id,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games
43972,776719,2025-08-16,112,134,CHC,PIT,Chicago Cubs,Pittsburgh Pirates,Cubs,Pirates,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,121,124,68,53,53,71,0.562,0.427,607,443,493,523,114,-80,5.02,3.57,4.07,4.22,0.94,-0.65,0.0,0.0,0.0,0.0,0.562,0.427,0.0,0.0,36,34,23,29,32,19,30,42,L2,W1,0,0,0.0,0.0,0.0,0.0,68-53,53-71,36-23,34-29,32-30,19-42,0-0,0-0,68-53,53-71,3-7,3-7
43967,776723,2025-08-16,141,140,TOR,TEX,Toronto Blue Jays,Texas Rangers,Blue Jays,Rangers,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,125,123,72,61,53,62,0.576,0.496,602,500,571,444,31,56,4.82,4.07,4.57,3.61,0.25,0.46,0.0,0.0,0.0,0.0,0.576,0.496,0.0,0.0,41,37,20,26,31,24,33,36,W2,L3,0,0,0.0,0.0,0.0,0.0,72-53,61-62,41-20,37-26,31-33,24-36,0-0,0-0,72-53,61-62,7-3,3-7
43965,776725,2025-08-16,120,143,WSH,PHI,Washington Nationals,Philadelphia Phillies,Nationals,Phillies,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,125,125,49,72,76,53,0.392,0.576,524,581,694,500,-170,81,4.19,4.65,5.55,4.0,-1.36,0.65,0.0,0.0,0.0,0.0,0.392,0.576,0.0,0.0,23,39,39,22,26,33,37,31,L1,W1,0,0,0.0,0.0,0.0,0.0,49-76,72-53,23-39,39-22,26-37,33-31,0-0,0-0,49-76,72-53,5-5,6-4
43966,776726,2025-08-16,121,136,NYM,SEA,New York Mets,Seattle Mariners,Mets,Mariners,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,125,123,64,68,61,55,0.512,0.553,553,565,533,528,20,37,4.42,4.59,4.26,4.29,0.16,0.3,0.0,0.0,0.0,0.0,0.512,0.553,0.0,0.0,39,37,25,25,25,31,36,30,L3,W1,0,0,0.0,0.0,0.0,0.0,64-61,68-55,39-25,37-25,25-36,31-30,0-0,0-0,64-61,68-55,1-9,8-2
43963,776724,2025-08-16,111,146,BOS,MIA,Boston Red Sox,Miami Marlins,Red Sox,Marlins,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,128,123,71,58,57,65,0.555,0.472,655,527,544,591,111,-64,5.12,4.28,4.25,4.8,0.87,-0.52,0.0,0.0,0.0,0.0,0.555,0.472,0.0,0.0,44,28,22,31,27,30,35,34,W1,L2,0,0,0.0,0.0,0.0,0.0,71-57,58-65,44-22,28-31,27-35,30-34,0-0,0-0,71-57,58-65,5-5,2-8
43968,776722,2025-08-16,117,110,HOU,BAL,Houston Astros,Baltimore Orioles,Astros,Orioles,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,122,128,68,58,54,70,0.557,0.453,525,562,487,646,38,-84,4.3,4.39,3.99,5.05,0.31,-0.66,0.0,0.0,0.0,0.0,0.557,0.453,0.0,0.0,37,32,26,31,31,26,28,39,L1,W3,0,0,0.0,0.0,0.0,0.0,68-54,58-70,37-26,32-31,31-28,26-39,0-0,0-0,68-54,58-70,6-4,5-5
43962,776720,2025-08-16,114,144,CLE,ATL,Cleveland Guardians,Atlanta Braves,Guardians,Braves,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,126,125,66,56,60,69,0.524,0.448,509,536,525,547,-16,-11,4.04,4.29,4.17,4.38,-0.13,-0.09,0.0,0.0,0.0,0.0,0.524,0.448,0.0,0.0,32,31,29,30,34,25,31,39,L1,W3,0,0,0.0,0.0,0.0,0.0,66-60,56-69,32-29,31-30,34-31,25-39,0-0,0-0,66-60,56-69,7-3,8-2
43964,776721,2025-08-16,113,158,CIN,MIL,Cincinnati Reds,Milwaukee Brewers,Reds,Brewers,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,127,122,65,78,62,44,0.512,0.639,571,637,531,471,40,166,4.5,5.22,4.18,3.86,0.31,1.36,0.0,0.0,0.0,0.0,0.512,0.639,0.0,0.0,36,42,30,20,29,36,32,24,L1,W13,0,0,0.0,0.0,0.0,0.0,65-62,78-44,36-30,42-20,29-32,36-24,0-0,0-0,65-62,78-44,5-5,10-0
43969,776712,2025-08-16,118,145,KC,CWS,Kansas City Royals,Chicago White Sox,Royals,White Sox,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,125,124,63,44,62,80,0.504,0.355,475,471,482,551,-7,-80,3.8,3.8,3.86,4.44,-0.06,-0.65,0.0,0.0,0.0,0.0,0.504,0.355,0.0,0.0,33,26,29,38,30,18,33,42,W1,L2,0,0,0.0,0.0,0.0,0.0,63-62,44-80,33-29,26-38,30-33,18-42,0-0,0-0,63-62,44-80,5-5,2-8
43971,776713,2025-08-16,138,147,STL,NYY,St. Louis Cardinals,New York Yankees,Cardinals,Yankees,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,129,123,66,66,63,57,0.512,0.537,572,621,578,526,-6,95,4.43,5.05,4.48,4.28,-0.05,0.77,0.0,0.0,0.0,0.0,0.512,0.537,0.0,0.0,37,38,28,25,29,28,35,32,L3,W1,0,0,0.0,0.0,0.0,0.0,66-63,66-57,37-28,38-25,29-35,28-32,0-0,0-0,66-63,66-57,5-5,5-5
