balldontlie_game_id,id,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games
64910,777456,2025-06-18,133,117,ATH,HOU,Athletics,Houston Astros,Athletics,Astros,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,75,73,30,42,45,31,0.4,0.575,318,306,439,259,-121,47,4.24,4.19,5.85,3.55,-1.61,0.64,0.0,0.0,0.0,0.0,0.4,0.575,0.0,0.0,13,27,24,13,17,15,21,18,L1,W1,0,0,0.0,0.0,0.0,0.0,30-45,42-31,13-24,27-13,17-21,15-18,0-0,0-0,30-45,42-31,5-5,7-3
26678,777457,2025-06-18,119,135,LAD,SD,Los Angeles Dodgers,San Diego Padres,Dodgers,Padres,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,74,72,45,39,29,33,0.608,0.542,413,304,337,284,76,20,5.58,4.22,4.55,3.94,1.03,0.28,0.0,0.0,0.0,0.0,0.608,0.542,0.0,0.0,27,21,12,12,18,18,17,21,W4,L2,0,0,0.0,0.0,0.0,0.0,45-29,39-33,27-12,21-12,18-17,18-21,0-0,0-0,45-29,39-33,7-3,3-7
26676,777454,2025-06-18,137,114,SF,CLE,San Francisco Giants,Cleveland Guardians,Giants,Guardians,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,73,74,41,38,32,36,0.562,0.514,311,292,267,309,44,-17,4.26,3.95,3.66,4.18,0.6,-0.23,0.0,0.0,0.0,0.0,0.562,0.514,0.0,0.0,22,20,12,15,19,18,20,21,L3,W1,0,0,0.0,0.0,0.0,0.0,41-32,38-36,22-12,20-15,19-20,18-21,0-0,0-0,41-32,38-36,6-4,3-7
26672,777460,2025-06-18,140,118,TEX,KC,Texas Rangers,Kansas City Royals,Rangers,Royals,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,73,75,36,36,37,39,0.493,0.48,266,254,244,274,22,-20,3.64,3.39,3.34,3.65,0.3,-0.27,0.0,0.0,0.0,0.0,0.493,0.48,0.0,0.0,23,20,14,19,13,16,23,20,L1,W1,0,0,0.0,0.0,0.0,0.0,36-37,36-39,23-14,20-19,13-23,16-20,0-0,0-0,36-37,36-39,7-3,2-8
26666,777463,2025-06-18,139,110,TB,BAL,Tampa Bay Rays,Baltimore Orioles,Rays,Orioles,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,73,76,40,31,33,45,0.548,0.408,333,303,269,399,64,-96,4.56,3.99,3.68,5.25,0.88,-1.26,0.0,0.0,0.0,0.0,0.548,0.408,0.0,0.0,24,16,21,20,16,15,12,25,L1,W1,0,0,0.0,0.0,0.0,0.0,40-33,31-45,24-21,16-20,16-12,15-25,0-0,0-0,40-33,31-45,6-4,6-4
26669,777470,2025-06-18,144,121,ATL,NYM,Atlanta Braves,New York Mets,Braves,Mets,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,72,74,32,45,40,29,0.444,0.608,299,336,287,258,12,78,4.15,4.54,3.99,3.49,0.17,1.05,0.0,0.0,0.0,0.0,0.444,0.608,0.0,0.0,20,27,15,10,12,18,25,19,W1,L4,0,0,0.0,0.0,0.0,0.0,32-40,45-29,20-15,27-10,12-25,18-19,0-0,0-0,32-40,45-29,5-5,6-4
26668,777474,2025-06-18,113,142,CIN,MIN,Cincinnati Reds,Minnesota Twins,Reds,Twins,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,75,74,39,38,36,36,0.52,0.514,345,314,308,305,37,9,4.6,4.24,4.11,4.12,0.49,0.12,0.0,0.0,0.0,0.0,0.52,0.514,0.0,0.0,20,21,17,12,19,17,19,24,W3,L5,0,0,0.0,0.0,0.0,0.0,39-36,38-36,20-17,21-12,19-19,17-24,0-0,0-0,39-36,38-36,8-2,2-8
26665,777462,2025-06-18,141,109,TOR,AZ,Toronto Blue Jays,Arizona Diamondbacks,Blue Jays,D-backs,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,73,73,39,36,34,37,0.534,0.493,308,368,323,375,-15,-7,4.22,5.04,4.42,5.14,-0.21,-0.1,0.0,0.0,0.0,0.0,0.534,0.493,0.0,0.0,23,20,13,18,16,16,21,19,W1,L2,0,0,0.0,0.0,0.0,0.0,39-34,36-37,23-13,20-18,16-21,16-19,0-0,0-0,39-34,36-37,6-4,5-5
26664,777466,2025-06-18,147,108,NYY,LAA,New York Yankees,Los Angeles Angels,Yankees,Angels,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,73,72,43,35,30,37,0.589,0.486,375,297,273,354,102,-57,5.14,4.12,3.74,4.92,1.4,-0.79,0.0,0.0,0.0,0.0,0.589,0.486,0.0,0.0,22,15,14,16,21,20,16,21,L5,W2,0,0,0.0,0.0,0.0,0.0,43-30,35-37,22-14,15-16,21-16,20-21,0-0,0-0,43-30,35-37,3-7,6-4
26667,777461,2025-06-18,120,115,WSH,COL,Washington Nationals,Colorado Rockies,Nationals,Rockies,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,75,76,30,17,45,59,0.4,0.224,307,261,386,470,-79,-209,4.09,3.43,5.15,6.18,-1.05,-2.75,0.0,0.0,0.0,0.0,0.4,0.224,0.0,0.0,15,8,24,28,15,9,21,31,L10,W3,0,0,0.0,0.0,0.0,0.0,30-45,17-59,15-24,8-28,15-21,9-31,0-0,0-0,30-45,17-59,0-10,4-6
26670,777465,2025-06-18,146,143,MIA,PHI,Miami Marlins,Philadelphia Phillies,Marlins,Phillies,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,71,75,29,44,42,31,0.408,0.587,292,354,378,329,-86,25,4.11,4.72,5.32,4.39,-1.21,0.33,0.0,0.0,0.0,0.0,0.408,0.587,0.0,0.0,15,25,21,14,14,19,21,17,W1,L1,0,0,0.0,0.0,0.0,0.0,29-42,44-31,15-21,25-14,14-21,19-17,0-0,0-0,29-42,44-31,6-4,6-4
26675,777453,2025-06-18,136,111,SEA,BOS,Seattle Mariners,Boston Red Sox,Mariners,Red Sox,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,72,79,37,41,35,38,0.514,0.519,316,389,312,358,4,31,4.39,4.92,4.33,4.53,0.06,0.39,0.0,0.0,0.0,0.0,0.514,0.519,0.0,0.0,20,25,18,17,17,16,17,21,W1,L1,0,0,0.0,0.0,0.0,0.0,37-35,41-38,20-18,25-17,17-17,16-21,0-0,0-0,37-35,41-38,5-5,8-2
