balldontlie_game_id,id,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games
4523,778437,2025-04-05,108,114,LAA,CLE,Los Angeles Angels,Cleveland Guardians,Angels,Guardians,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,7,7,4,3,3,4,0.571,0.429,30,28,41,35,-11,-7,4.29,4.0,5.86,5.0,-1.57,-1.0,0.0,0.0,0.0,0.0,0.571,0.429,0.0,0.0,0,0,1,0,4,3,2,4,L2,W1,0,0,0.0,0.0,0.0,0.0,4-3,3-4,0-1,0-0,4-2,3-4,0-0,0-0,4-3,3-4,4-3,3-4
4510,778452,2025-04-05,120,109,WSH,AZ,Washington Nationals,Arizona Diamondbacks,Nationals,D-backs,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,7,8,1,5,6,3,0.143,0.625,25,51,39,42,-14,9,3.57,6.38,5.57,5.25,-2.0,1.12,0.0,0.0,0.0,0.0,0.143,0.625,0.0,0.0,1,2,3,2,0,3,3,1,L4,W1,0,0,0.0,0.0,0.0,0.0,1-6,5-3,1-3,2-2,0-3,3-1,0-0,0-0,1-6,5-3,1-6,5-3
4522,778442,2025-04-05,115,133,COL,ATH,Colorado Rockies,Athletics,Rockies,Athletics,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,7,8,1,3,6,5,0.143,0.375,14,29,30,46,-16,-17,2.0,3.62,4.29,5.75,-2.29,-2.12,0.0,0.0,0.0,0.0,0.143,0.375,0.0,0.0,0,0,1,3,1,3,5,2,L5,W1,0,0,0.0,0.0,0.0,0.0,1-6,3-5,0-1,0-3,1-5,3-2,0-0,0-0,1-6,3-5,1-6,3-5
4513,778451,2025-04-05,144,146,ATL,MIA,Atlanta Braves,Miami Marlins,Braves,Marlins,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,8,8,1,4,7,4,0.125,0.5,24,29,32,42,-8,-13,3.0,3.62,4.0,5.25,-1.0,-1.62,0.0,0.0,0.0,0.0,0.125,0.5,0.0,0.0,1,4,0,3,0,0,7,1,W1,L2,0,0,0.0,0.0,0.0,0.0,1-7,4-4,1-0,4-3,0-7,0-1,0-0,0-0,1-7,4-4,1-7,4-4
4518,778439,2025-04-05,158,113,MIL,CIN,Milwaukee Brewers,Cincinnati Reds,Brewers,Reds,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,8,8,4,2,4,6,0.5,0.25,27,26,51,23,-24,3,3.38,3.25,6.38,2.88,-3.0,0.38,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,4,2,1,4,0,0,3,2,W4,L4,0,0,0.0,0.0,0.0,0.0,4-4,2-6,4-1,2-4,0-3,0-2,0-0,0-0,4-4,2-6,4-4,2-6
4516,778446,2025-04-05,121,141,NYM,TOR,New York Mets,Toronto Blue Jays,Mets,Blue Jays,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,7,8,4,5,3,3,0.571,0.625,28,32,19,36,9,-4,4.0,4.0,2.71,4.5,1.29,-0.5,0.0,0.0,0.0,0.0,0.571,0.625,0.0,0.0,1,5,0,2,3,0,3,1,W2,L1,0,0,0.0,0.0,0.0,0.0,4-3,5-3,1-0,5-2,3-3,0-1,0-0,0-0,4-3,5-3,4-3,5-3
4514,778449,2025-04-05,134,147,PIT,NYY,Pittsburgh Pirates,New York Yankees,Pirates,Yankees,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,8,7,2,5,6,2,0.25,0.714,23,62,40,36,-17,26,2.88,8.86,5.0,5.14,-2.12,3.71,0.0,0.0,0.0,0.0,0.25,0.714,0.0,0.0,0,4,1,2,2,1,5,0,L1,W2,0,0,0.0,0.0,0.0,0.0,2-6,5-2,0-1,4-2,2-5,1-0,0-0,0-0,2-6,5-2,2-6,5-2
4512,778448,2025-04-05,143,119,PHI,LAD,Philadelphia Phillies,Los Angeles Dodgers,Phillies,Dodgers,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,7,9,6,8,1,1,0.857,0.889,36,47,19,26,17,21,5.14,5.22,2.71,2.89,2.43,2.33,0.0,0.0,0.0,0.0,0.857,0.889,0.0,0.0,4,6,0,0,2,2,1,1,W4,L1,0,0,0.0,0.0,0.0,0.0,6-1,8-1,4-0,6-0,2-1,2-1,0-0,0-0,6-1,8-1,6-1,8-1
4520,778450,2025-04-05,112,135,CHC,SD,Chicago Cubs,San Diego Padres,Cubs,Padres,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,10,8,6,7,4,1,0.6,0.875,63,37,47,14,16,23,6.3,4.62,4.7,1.75,1.6,2.88,0.0,0.0,0.0,0.0,0.6,0.875,0.0,0.0,1,7,2,0,5,0,2,1,W4,L1,0,0,0.0,0.0,0.0,0.0,6-4,7-1,1-2,7-0,5-2,0-1,0-0,0-0,6-4,7-1,6-4,7-1
4519,778440,2025-04-05,142,117,MIN,HOU,Minnesota Twins,Houston Astros,Twins,Astros,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,7,7,2,3,5,4,0.286,0.429,22,17,37,23,-15,-6,3.14,2.43,5.29,3.29,-2.14,-0.86,0.0,0.0,0.0,0.0,0.286,0.429,0.0,0.0,0,2,1,4,2,1,4,0,L1,W1,0,0,0.0,0.0,0.0,0.0,2-5,3-4,0-1,2-4,2-4,1-0,0-0,0-0,2-5,3-4,2-5,3-4
