balldontlie_game_id,id,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games
40648,776875,2025-08-04,146,117,MIA,HOU,Miami Marlins,Houston Astros,Marlins,Astros,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,110,112,55,62,55,50,0.5,0.554,475,478,515,439,-40,39,4.32,4.27,4.68,3.92,-0.36,0.35,0.0,0.0,0.0,0.0,0.5,0.554,0.0,0.0,27,35,29,24,28,27,26,26,W5,L3,0,0,0.0,0.0,0.0,0.0,55-55,62-50,27-29,35-24,28-26,27-26,0-0,0-0,55-55,62-50,8-2,2-8
40647,776876,2025-08-04,121,114,NYM,CLE,New York Mets,Cleveland Guardians,Mets,Guardians,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,115,116,63,59,52,57,0.548,0.509,501,462,471,482,30,-20,4.36,3.98,4.1,4.16,0.26,-0.17,0.0,0.0,0.0,0.0,0.548,0.509,0.0,0.0,38,30,19,27,25,29,33,30,L1,L1,0,0,0.0,0.0,0.0,0.0,63-52,59-57,38-19,30-27,25-33,29-30,0-0,0-0,63-52,59-57,5-5,5-5
40649,776880,2025-08-04,111,118,BOS,KC,Boston Red Sox,Kansas City Royals,Red Sox,Royals,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,118,115,66,58,52,57,0.559,0.504,599,427,504,433,95,-6,5.08,3.71,4.27,3.77,0.81,-0.05,0.0,0.0,0.0,0.0,0.559,0.504,0.0,0.0,41,30,21,28,25,28,31,29,W5,W1,0,0,0.0,0.0,0.0,0.0,66-52,58-57,41-21,30-28,25-31,28-29,0-0,0-0,66-52,58-57,8-2,7-3
40646,776877,2025-08-04,143,110,PHI,BAL,Philadelphia Phillies,Baltimore Orioles,Phillies,Orioles,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,114,118,65,53,49,65,0.57,0.449,533,530,467,604,66,-74,4.68,4.49,4.1,5.12,0.58,-0.63,0.0,0.0,0.0,0.0,0.57,0.449,0.0,0.0,37,29,21,28,28,24,28,37,W1,L1,0,0,0.0,0.0,0.0,0.0,65-49,53-65,37-21,29-28,28-28,24-37,0-0,0-0,65-49,53-65,5-5,7-3
40651,776874,2025-08-04,116,142,DET,MIN,Detroit Tigers,Minnesota Twins,Tigers,Twins,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,117,113,68,54,49,59,0.581,0.478,575,476,476,507,99,-31,4.91,4.21,4.07,4.49,0.85,-0.27,0.0,0.0,0.0,0.0,0.581,0.478,0.0,0.0,37,31,22,24,31,23,27,35,L1,W1,0,0,0.0,0.0,0.0,0.0,68-49,54-59,37-22,31-24,31-27,23-35,0-0,0-0,68-49,54-59,5-5,3-7
40655,776872,2025-08-04,115,141,COL,TOR,Colorado Rockies,Toronto Blue Jays,Rockies,Blue Jays,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,114,115,31,65,83,50,0.272,0.565,424,536,713,536,-289,0,3.72,4.66,6.25,4.66,-2.54,0.0,0.0,0.0,0.0,0.0,0.272,0.565,0.0,0.0,17,38,40,19,14,27,43,31,L1,L1,0,0,0.0,0.0,0.0,0.0,31-83,65-50,17-40,38-19,14-43,27-31,0-0,0-0,31-83,65-50,5-5,3-7
40654,776871,2025-08-04,140,147,TEX,NYY,Texas Rangers,New York Yankees,Rangers,Yankees,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,113,113,58,61,55,52,0.513,0.54,465,584,399,488,66,96,4.12,5.17,3.53,4.32,0.58,0.85,0.0,0.0,0.0,0.0,0.513,0.54,0.0,0.0,34,35,20,22,24,26,35,30,L1,L3,0,0,0.0,0.0,0.0,0.0,58-55,61-52,34-20,35-22,24-35,26-30,0-0,0-0,58-55,61-52,5-5,4-6
40657,776870,2025-08-04,119,138,LAD,STL,Los Angeles Dodgers,St. Louis Cardinals,Dodgers,Cardinals,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,112,119,65,61,47,58,0.58,0.513,576,538,505,535,71,3,5.14,4.52,4.51,4.5,0.63,0.03,0.0,0.0,0.0,0.0,0.58,0.513,0.0,0.0,35,34,21,24,30,27,26,34,W1,L1,0,0,0.0,0.0,0.0,0.0,65-47,61-58,35-21,34-24,30-26,27-34,0-0,0-0,65-47,61-58,6-4,4-6
40656,776873,2025-08-04,109,135,AZ,SD,Arizona Diamondbacks,San Diego Padres,D-backs,Padres,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,113,113,53,62,60,51,0.469,0.549,545,462,555,430,-10,32,4.82,4.09,4.91,3.81,-0.09,0.28,0.0,0.0,0.0,0.0,0.469,0.549,0.0,0.0,26,36,28,19,27,26,32,32,W2,W1,0,0,0.0,0.0,0.0,0.0,53-60,62-51,26-28,36-19,27-32,26-32,0-0,0-0,53-60,62-51,3-7,7-3
41510,776867,2025-08-04,108,139,LAA,TB,Los Angeles Angels,Tampa Bay Rays,Angels,Rays,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,112,113,54,55,58,58,0.482,0.487,486,509,553,463,-67,46,4.34,4.5,4.94,4.1,-0.6,0.41,0.0,0.0,0.0,0.0,0.482,0.487,0.0,0.0,29,32,28,30,25,23,30,28,W1,L1,0,0,0.0,0.0,0.0,0.0,54-58,55-58,29-28,32-30,25-30,23-28,0-0,0-0,54-58,55-58,5-5,2-8
40652,776879,2025-08-04,134,137,PIT,SF,Pittsburgh Pirates,San Francisco Giants,Pirates,Giants,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,113,112,49,56,64,56,0.434,0.5,407,465,454,457,-47,8,3.6,4.15,4.02,4.08,-0.42,0.07,0.0,0.0,0.0,0.0,0.434,0.5,0.0,0.0,31,28,25,26,18,28,39,30,W1,W1,0,0,0.0,0.0,0.0,0.0,49-64,56-56,31-25,28-26,18-39,28-30,0-0,0-0,49-64,56-56,7-3,3-7
40650,776882,2025-08-04,144,158,ATL,MIL,Atlanta Braves,Milwaukee Brewers,Braves,Brewers,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,112,112,48,68,64,44,0.429,0.607,469,562,490,438,-21,124,4.19,5.02,4.38,3.91,-0.19,1.11,0.0,0.0,0.0,0.0,0.429,0.607,0.0,0.0,26,36,26,20,22,32,38,24,W2,W3,0,0,0.0,0.0,0.0,0.0,48-64,68-44,26-26,36-20,22-38,32-24,0-0,0-0,48-64,68-44,4-6,7-3
40653,776878,2025-08-04,112,113,CHC,CIN,Chicago Cubs,Cincinnati Reds,Cubs,Reds,American League,American League,AL,AL,Unknown,Unknown,Unknown,Unknown,2025,2025,111,116,65,59,46,57,0.586,0.509,579,521,464,488,115,33,5.22,4.49,4.18,4.21,1.04,0.28,0.0,0.0,0.0,0.0,0.586,0.509,0.0,0.0,35,34,20,28,30,25,26,29,W1,L2,0,0,0.0,0.0,0.0,0.0,65-46,59-57,35-20,34-28,30-26,25-29,0-0,0-0,65-46,59-57,5-5,5-5
