game_pk,date,home_starter_id,away_starter_id,home_starter_name,away_starter_name,home_starter_team,away_starter_team,home_starter_ip,away_starter_ip,home_starter_hits,away_starter_hits,home_starter_runs,away_starter_runs,home_starter_earned_runs,away_starter_earned_runs,home_starter_walks,away_starter_walks,home_starter_strikeouts,away_starter_strikeouts,home_starter_homeruns,away_starter_homeruns,home_starter_era,away_starter_era,home_starter_whip,away_starter_whip,home_starter_pitches,away_starter_pitches,home_starter_strikes,away_starter_strikes,home_starter_hit_batters,away_starter_hit_batters,home_starter_wild_pitches,away_starter_wild_pitches,home_starter_balks,away_starter_balks,home_starter_batters_faced,away_starter_batters_faced,home_starter_ground_outs,away_starter_ground_outs,home_starter_air_outs,away_starter_air_outs,home_starter_wins,away_starter_wins,home_starter_losses,away_starter_losses,home_starter_saves,away_starter_saves,home_starter_blown_saves,away_starter_blown_saves,home_starter_holds,away_starter_holds
245170,2009-06-17,133225,433579,Ryan Dempster,John Danks,Chicago Cubs,Chicago White Sox,6.0,7.0,4,5,3,1,3,1,6,0,4,9,1,0,4.5,1.2857142857142858,1.6666666666666667,0.7142857142857143,104,99,51,71,0,0,1,0,0,0,26,26,9,6,3,6,0,1,1,0,0,0,0,0,0,0
245167,2009-06-17,453311,461212,Tim Lincecum,Matt Palmer,San Francisco Giants,Los Angeles Angels,8.0,6.3333,8,6,4,3,3,3,0,2,9,5,0,1,3.375,4.426229508196721,1.0,1.3114754098360657,109,96,79,57,0,0,1,1,0,0,32,27,12,10,3,4,0,0,1,0,0,0,0,0,0,0
245175,2009-06-17,493157,400062,Koji Uehara,Tim Redding,Baltimore Orioles,New York Mets,5.0,5.3333,7,7,2,4,2,4,0,4,5,2,0,1,3.6,7.058823529411765,1.4,2.1568627450980395,89,95,63,55,0,0,0,0,0,0,22,26,2,5,8,8,0,0,0,0,0,0,0,0,0,0
245180,2009-06-17,119469,446341,Jamie Moyer,Scott Richmond,Philadelphia Phillies,Toronto Blue Jays,6.0,8.0,10,5,6,1,6,1,2,1,6,11,2,1,9.0,1.125,2.0,0.75,101,107,63,70,0,0,0,0,0,0,29,28,5,5,6,6,0,1,1,0,0,0,0,0,0,0
245181,2009-06-17,425426,458709,Chien-Ming Wang,John Lannan,New York Yankees,Washington Nationals,5.0,8.3333,6,4,3,2,3,2,2,1,4,4,1,2,5.4,2.2222222222222223,1.6,0.617283950617284,91,108,54,71,0,0,1,0,0,0,23,30,9,15,2,6,0,1,1,0,0,0,0,0,0,0
245174,2009-06-17,453307,122987,David Huff,Jeff Suppan,Cleveland Indians,Milwaukee Brewers,5.0,6.0,5,7,3,3,3,3,1,2,1,2,1,0,5.4,4.5,1.2,1.5,99,101,59,62,1,0,0,0,0,0,22,26,6,12,8,3,0,0,0,0,0,0,0,0,0,0
245169,2009-06-17,452249,134320,Micah Owings,Javier Vazquez,Cincinnati Reds,Atlanta Braves,6.0,8.0,6,4,2,4,2,4,2,2,0,7,1,2,3.0,4.5,1.3333333333333333,0.75,108,99,67,69,0,0,0,0,0,0,26,30,7,11,11,6,1,0,0,1,0,0,0,0,0,0
245172,2009-06-17,207267,453192,Brad Penny,Andrew Miller,Boston Red Sox,Florida Marlins,5.0,5.3333,3,7,1,4,0,4,4,4,3,6,0,0,0.0,7.058823529411765,1.4,2.1568627450980395,100,100,66,54,0,0,0,0,0,0,23,26,4,5,9,4,1,0,0,1,0,0,0,0,0,0
245173,2009-06-17,457448,133460,Matt Harrison,Russ Ortiz,Texas Rangers,Houston Astros,5.0,6.0,6,7,3,4,3,3,3,1,3,5,1,2,5.4,4.5,1.8,1.3333333333333333,86,81,49,55,0,0,0,0,0,0,23,25,7,6,4,6,0,0,0,0,0,0,0,0,0,0
245168,2009-06-17,425844,453286,Zack Greinke,Max Scherzer,Kansas City Royals,Arizona Diamondbacks,6.6667,6.0,8,9,6,2,4,2,2,3,9,5,1,0,5.806451612903226,3.0,1.6129032258064515,2.0,115,109,70,63,0,0,0,0,0,0,31,30,5,6,7,7,0,1,1,0,0,0,0,0,0,0
245177,2009-06-17,434538,430636,Francisco Liriano,Ian Snell,Minnesota Twins,Pittsburgh Pirates,7.0,6.0,8,5,4,2,4,2,1,3,6,2,2,0,5.142857142857143,3.0,1.2857142857142858,1.3333333333333333,106,112,71,65,0,0,1,0,0,0,29,26,6,6,8,10,0,1,1,0,0,0,0,0,0,0
245171,2009-06-17,425487,429719,Todd Wellemeyer,Edwin Jackson,St. Louis Cardinals,Detroit Tigers,5.3333,6.0,6,7,2,3,2,3,2,2,5,7,2,1,3.5294117647058827,4.5,1.5686274509803924,1.5,91,99,58,64,0,0,0,0,0,0,23,26,5,9,5,1,1,0,0,1,0,0,0,0,0,0
245179,2009-06-17,346871,456034,Aaron Cook,David Price,Colorado Rockies,Tampa Bay Rays,7.0,7.0,8,10,3,5,3,5,1,0,3,5,2,2,3.857142857142857,6.428571428571429,1.2857142857142858,1.4285714285714286,111,99,73,71,0,0,0,0,0,0,30,30,13,4,5,11,1,0,0,1,0,0,0,0,0,0
245178,2009-06-17,429985,457796,Chad Gaudin,Garrett Olson,San Diego Padres,Seattle Mariners,6.0,6.0,6,2,4,3,3,3,2,1,8,4,1,2,4.5,4.5,1.3333333333333333,0.5,103,94,70,62,0,0,0,0,0,0,25,21,6,4,3,10,0,1,1,0,0,0,0,0,0,0
