game_pk,date,home_starter_id,away_starter_id,home_starter_name,away_starter_name,home_starter_team,away_starter_team,home_starter_ip,away_starter_ip,home_starter_hits,away_starter_hits,home_starter_runs,away_starter_runs,home_starter_earned_runs,away_starter_earned_runs,home_starter_walks,away_starter_walks,home_starter_strikeouts,away_starter_strikeouts,home_starter_homeruns,away_starter_homeruns,home_starter_era,away_starter_era,home_starter_whip,away_starter_whip,home_starter_pitches,away_starter_pitches,home_starter_strikes,away_starter_strikes,home_starter_hit_batters,away_starter_hit_batters,home_starter_wild_pitches,away_starter_wild_pitches,home_starter_balks,away_starter_balks,home_starter_batters_faced,away_starter_batters_faced,home_starter_ground_outs,away_starter_ground_outs,home_starter_air_outs,away_starter_air_outs,home_starter_wins,away_starter_wins,home_starter_losses,away_starter_losses,home_starter_saves,away_starter_saves,home_starter_blown_saves,away_starter_blown_saves,home_starter_holds,away_starter_holds
246237,2009-09-06,453307,448147,David Huff,Nick Blackburn,Cleveland Indians,Minnesota Twins,7.0,6.6667,2,7,1,3,1,3,4,1,2,3,0,0,1.2857142857142858,4.354838709677419,0.8571428571428571,1.2903225806451613,107,95,57,67,0,0,0,0,0,0,27,28,9,9,10,8,1,0,0,1,0,0,0,0,0,0
246238,2009-09-06,425226,429901,Brian Tallet,Sergio Mitre,Toronto Blue Jays,New York Yankees,5.0,4.3333,8,11,5,11,5,9,3,2,5,5,1,0,9.0,19.75609756097561,2.2,3.1707317073170733,102,97,62,65,0,0,0,1,0,0,25,29,4,9,5,2,1,0,0,1,0,0,0,0,0,0
246233,2009-09-06,460059,448694,Mike Pelfrey,Randy Wells,New York Mets,Chicago Cubs,8.0,6.0,5,7,1,2,1,1,1,0,5,2,0,1,1.125,1.5,0.75,1.1666666666666667,105,94,70,59,0,0,0,1,0,0,30,26,10,11,9,6,1,0,0,1,0,0,0,0,0,0
246234,2009-09-06,218596,456501,Tim Hudson,Johnny Cueto,Atlanta Braves,Cincinnati Reds,7.0,6.0,4,3,1,1,1,1,1,2,6,9,0,0,1.2857142857142858,1.5,0.7142857142857143,0.8333333333333334,90,107,65,72,0,2,0,0,0,0,25,25,9,4,5,5,0,0,0,0,0,0,0,0,0,0
246243,2009-09-06,430904,334492,Paul Maholm,Joel Pineiro,Pittsburgh Pirates,St. Louis Cardinals,6.0,6.0,6,8,4,4,4,4,1,1,7,3,0,0,6.0,6.0,1.1666666666666667,1.5,101,96,65,64,1,0,0,0,0,0,27,27,7,9,5,6,0,0,0,0,0,0,0,0,0,0
246244,2009-09-06,425386,502706,Jeremy Guthrie,Derek Holland,Baltimore Orioles,Texas Rangers,7.0,3.3333,6,6,0,6,0,6,1,3,6,6,0,0,0.0,17.419354838709676,1.0,2.903225806451613,110,91,73,52,0,1,0,0,0,0,27,20,9,2,5,2,1,0,0,1,0,0,0,0,0,0
246236,2009-09-06,455605,434671,J.D. Martin,Aníbal Sánchez,Washington Nationals,Florida Marlins,6.6667,6.0,6,4,2,0,2,0,2,2,4,5,1,0,2.903225806451613,0.0,1.2903225806451613,1.0,96,92,63,58,0,1,0,0,0,0,27,25,8,5,7,8,0,0,0,0,0,0,0,0,0,0
246235,2009-09-06,451584,429719,Wade Davis,Edwin Jackson,Tampa Bay Rays,Detroit Tigers,7.0,8.0,3,6,1,3,1,3,1,3,9,4,1,1,1.2857142857142858,3.375,0.5714285714285714,1.125,105,126,67,81,0,0,0,1,0,0,25,32,4,8,8,11,0,1,0,0,0,0,0,0,0,0
246239,2009-09-06,502032,430935,Bud Norris,Cole Hamels,Houston Astros,Philadelphia Phillies,6.0,6.0,6,8,2,4,2,4,0,2,6,6,2,0,3.0,6.0,1.0,1.6666666666666667,80,114,57,77,0,0,0,0,0,0,24,28,4,3,8,9,1,0,0,1,0,0,0,0,0,0
246232,2009-09-06,433579,452657,John Danks,Jon Lester,Chicago White Sox,Boston Red Sox,6.0,7.0,7,4,3,0,3,0,1,2,4,8,1,0,4.5,0.0,1.3333333333333333,0.8571428571428571,107,122,71,75,1,0,0,0,0,0,27,26,8,5,6,7,0,1,1,0,0,0,0,0,0,0
246242,2009-09-06,131702,456043,Braden Looper,Jonathan Sánchez,Milwaukee Brewers,San Francisco Giants,7.0,6.0,8,3,1,1,1,1,2,3,1,9,0,0,1.2857142857142858,1.5,1.4285714285714286,1.0,103,100,62,60,0,0,0,0,0,0,29,24,10,2,8,7,0,0,0,0,0,0,0,0,0,0
246230,2009-09-06,460024,434578,Luke Hochevar,Joe Saunders,Kansas City Royals,Los Angeles Angels,3.6667,5.3333,9,10,7,2,7,2,2,1,2,2,0,1,19.6875,3.5294117647058827,3.4375,2.1568627450980395,71,103,44,69,0,0,0,0,0,0,21,25,3,7,5,5,0,1,1,0,0,0,0,0,0,0
246231,2009-09-06,407822,433589,Jorge De La Rosa,Yusmeiro Petit,Colorado Rockies,Arizona Diamondbacks,5.0,3.0,2,4,1,6,1,6,6,4,4,6,1,2,1.8,18.0,1.6,2.6666666666666665,99,74,50,40,0,0,2,0,0,0,23,17,5,1,6,2,1,0,0,1,0,0,0,0,0,0
246241,2009-09-06,461829,450729,Gio Gonzalez,Doug Fister,Oakland Athletics,Seattle Mariners,7.0,5.0,6,6,2,1,2,1,2,2,3,5,0,1,2.571428571428572,1.8,1.1428571428571428,1.6,101,94,59,56,1,0,0,0,0,0,28,23,11,2,5,8,1,0,0,0,0,0,0,0,0,0
246240,2009-09-06,493133,431162,Hiroki Kuroda,Tim Stauffer,Los Angeles Dodgers,San Diego Padres,5.0,6.6667,4,7,4,3,3,1,3,1,3,3,1,0,5.4,1.4516129032258065,1.4,1.2903225806451613,89,104,52,68,0,1,0,0,0,0,23,29,8,11,5,6,0,1,1,0,0,0,0,0,0,0
