game_pk,home_batting_bb_per_g_rolling_10,away_batting_bb_per_g_rolling_10
718767,,
718768,,
718769,,
718770,,
718772,,
718773,,
718774,,
718775,,
718776,,
718777,,
718778,,
718779,,
718780,,
718781,,
718782,,
718763,1.0,0.0
718764,2.0,1.0
718765,5.0,0.0
718766,1.0,1.0
718771,2.0,5.0
718746,2.0,4.0
718749,7.0,0.5
718750,1.5,2.0
718751,5.0,4.0
718752,6.0,2.0
718753,4.0,6.0
718754,3.0,3.0
718755,1.5,4.5
718756,6.0,9.0
718757,4.0,4.0
718758,4.0,5.0
718759,6.0,3.0
718760,4.5,1.0
718761,3.0,9.0
718762,2.0,3.0
718733,3.6666666666666665,2.3333333333333335
718734,3.5,5.0
718735,2.0,3.6666666666666665
718736,6.333333333333333,0.3333333333333333
718737,4.0,6.5
718738,2.5,4.5
718739,6.0,2.5
718740,4.0,2.0
718741,2.0,5.0
718742,5.0,2.5
718743,3.5,4.0
718744,4.5,5.5
718745,5.0,3.0
718747,2.5,3.0
718748,2.5,6.5
718718,5.75,2.0
718719,4.333333333333333,4.666666666666667
718720,2.0,4.0
718721,3.3333333333333335,4.0
718722,3.25,0.25
718723,4.5,2.0
718724,3.0,4.0
718725,3.3333333333333335,2.6666666666666665
718726,4.0,5.0
718727,3.3333333333333335,4.333333333333333
718728,4.0,3.0
718729,2.75,3.6666666666666665
718730,2.25,2.6666666666666665
718731,5.0,4.75
718732,4.0,4.0
718703,5.6,2.2
718705,4.6,2.5
718706,2.4,4.5
718707,3.25,4.0
718708,4.0,5.0
718709,3.25,4.75
718710,4.75,2.0
718711,3.25,4.5
718712,5.75,5.0
718713,4.0,3.75
718714,2.4,3.75
718715,3.25,3.25
718716,3.5,3.0
718717,3.6,0.4
718689,3.4,3.8333333333333335
718691,2.0,4.2
718692,3.4,4.4
718694,2.8,4.4
718695,2.2,4.0
718696,4.333333333333333,2.2
718697,2.8,3.8
718698,5.0,4.166666666666667
718699,4.2,1.8
718701,2.1666666666666665,3.2
718702,3.4,3.8
718704,3.0,3.4
718681,3.3333333333333335,3.3333333333333335
718682,2.1666666666666665,3.5
718683,1.5,5.5
718686,3.5,4.0
718687,2.0,5.0
718690,2.1666666666666665,3.1666666666666665
718670,4.5,3.4285714285714284
718671,1.7142857142857142,5.571428571428571
718673,2.0,3.2857142857142856
718674,5.0,3.0
718675,3.6,2.5
718676,3.857142857142857,3.857142857142857
718677,4.428571428571429,2.2857142857142856
718678,3.1666666666666665,3.6666666666666665
718679,3.8333333333333335,2.4285714285714284
718680,5.0,3.4285714285714284
718684,3.0,4.0
718685,2.0,3.2
718688,4.166666666666667,4.0
718693,4.0,2.0
718656,1.75,6.0
718657,4.571428571428571,3.125
718658,2.0,3.375
718659,4.375,4.125
718660,5.428571428571429,3.2857142857142856
718661,5.0,2.25
718662,3.7142857142857144,2.375
718663,4.25,2.5
718664,4.428571428571429,4.142857142857143
718665,3.5714285714285716,3.2857142857142856
718666,3.142857142857143,3.75
718667,2.5714285714285716,3.2857142857142856
718668,2.2857142857142856,3.5
718669,3.3333333333333335,2.5714285714285716
718672,5.0,3.125
718639,1.5555555555555556,5.888888888888889
718642,3.142857142857143,3.0
718643,4.375,2.888888888888889
718644,4.375,3.2222222222222223
718645,2.0,3.2222222222222223
718646,4.444444444444445,2.3333333333333335
718647,4.777777777777778,2.5555555555555554
718648,4.222222222222222,4.222222222222222
718649,3.375,3.4444444444444446
718650,5.125,3.375
718651,4.375,4.25
718652,2.375,3.2857142857142856
718653,3.625,2.7777777777777777
718654,2.75,3.625
718655,3.875,3.25
718627,1.8,4.777777777777778
718628,3.25,2.7
718629,2.3,3.6666666666666665
718630,2.888888888888889,2.6
718631,4.444444444444445,3.5
718632,3.6666666666666665,3.4
718633,2.4444444444444446,2.8
718634,4.5,4.1
718635,4.222222222222222,3.0
718636,4.3,4.0
718637,4.7,3.888888888888889
718638,4.222222222222222,3.7777777777777777
718640,3.3333333333333335,2.5
718641,4.0,5.8
718611,2.1,4.4
718613,2.4,3.5
718614,4.4,3.3
718615,3.1,2.3
718616,3.2,2.6
718617,3.111111111111111,2.9
718618,4.1,3.0
718619,2.4,3.0
718620,4.2,3.6666666666666665
718621,4.1,4.6
718622,3.3,2.5555555555555554
718623,3.8,4.0
718624,3.8,5.5
718625,4.0,3.6
718626,5.6,3.8
718595,3.0,2.2
718598,2.1,4.4
718599,3.8,3.0
718600,3.8,3.8
718601,4.6,3.8
718602,4.4,3.6
718603,3.2,2.9
718604,5.0,3.9
718605,2.9,2.6
718606,3.2,3.0
718607,2.3,3.5
718608,3.0,3.6
718609,2.6,3.2
718610,4.3,4.6
718612,4.1,5.1
718589,4.4,4.3
718590,3.7,2.9
718591,3.6,3.4
718593,2.4,2.7
718594,3.5,3.7
718596,3.7,3.0
718597,3.6,2.4
718574,4.4,4.2
718575,5.3,2.9
718577,3.1,2.3
718578,3.0,4.4
718579,2.1,4.3
718580,3.6,4.4
718581,3.8,2.5
718582,3.7,3.8
718583,2.5,3.7
718584,3.3,2.3
718585,3.0,4.0
718586,3.6,2.4
718587,2.4,3.4
718588,3.2,2.7
718592,3.1,5.2
718560,4.1,3.9
718561,3.4,2.6
718562,3.6,2.9
718563,2.0,4.1
718564,5.0,3.1
718565,3.1,5.7
718566,3.7,2.8
718567,2.9,2.4
718568,3.6,3.7
718569,2.5,3.4
718570,2.6,4.2
718571,3.4,4.1
718572,2.4,2.5
718573,3.3,5.3
718576,3.5,4.7
718545,3.6,2.5
718546,3.0,5.3
718547,4.8,3.3
718548,4.2,3.9
718549,4.5,4.0
718550,2.8,2.6
718551,2.1,4.4
718552,3.5,3.1
718553,2.7,4.9
718554,4.2,3.2
718555,3.1,5.4
718556,2.9,3.3
718557,2.7,2.4
718559,3.9,4.4
718532,4.7,6.0
718533,4.0,4.5
718534,4.1,3.8
718535,2.3,3.9
718536,3.2,3.2
718537,3.9,3.1
718538,4.3,1.9
718539,2.0,3.2
718540,3.8,4.4
718542,4.3,3.7
718544,2.8,3.8
718516,4.1,6.0
718517,3.9,3.5
718519,3.5,4.2
718520,4.0,3.4
718521,2.6,3.8
718522,1.9,3.5
718523,3.1,2.8
718524,3.9,2.3
718525,2.9,3.4
718526,4.2,3.3
718527,3.8,2.0
718528,2.7,3.2
718529,2.6,3.9
718530,3.2,5.2
718531,2.8,5.3
718541,3.2,4.6
718543,2.4,3.5
718501,3.9,3.5
718502,4.1,3.5
718504,2.8,3.5
718505,3.6,2.3
718506,3.3,3.1
718507,3.3,3.9
718508,3.9,4.8
718509,2.7,4.1
718510,2.5,3.3
718511,2.4,2.9
718512,4.2,1.9
718513,3.3,4.3
718514,1.9,4.0
718515,4.2,2.8
718518,2.6,5.1
718494,2.2,3.3
718496,2.8,3.7
718497,3.4,2.2
718498,3.1,3.2
718499,3.6,3.9
718500,4.2,3.8
718503,2.7,4.9
718480,3.1,5.1
718481,4.1,4.5
718482,2.1,2.5
718483,3.4,3.5
718484,1.9,3.1
718485,3.5,1.8
718486,2.6,2.1
718487,3.8,3.4
718489,3.9,4.0
718490,4.0,3.5
718491,3.6,3.9
718492,4.0,3.9
718493,3.4,3.1
718495,5.2,2.9
718464,3.9,4.3
718466,3.3,2.0
718467,1.9,2.9
718468,2.2,2.3
718469,4.2,3.9
718470,3.5,3.3
718471,3.8,4.0
718472,5.0,2.6
718473,4.2,2.3
718474,4.5,3.5
718475,3.3,3.3
718476,3.7,3.5
718477,2.8,2.9
718478,3.2,5.2
718479,3.8,3.9
718488,3.7,2.5
718450,3.9,3.9
718451,3.9,3.9
718452,2.9,2.0
718453,4.3,3.7
718454,2.5,2.2
