game_pk,home_pitching_qs_rate_rolling_10,away_pitching_qs_rate_rolling_10
718767,,
718768,,
718769,,
718770,,
718772,,
718773,,
718774,,
718775,,
718776,,
718777,,
718778,,
718779,,
718780,,
718781,,
718782,,
718763,1.0,1.0
718764,1.0,1.0
718765,1.0,0.0
718766,0.0,1.0
718771,0.0,1.0
718746,0.5,0.5
718749,1.0,0.5
718750,0.0,1.0
718751,1.0,1.0
718752,0.0,0.0
718753,0.0,1.0
718754,1.0,0.0
718755,0.5,1.0
718756,0.0,0.0
718757,1.0,1.0
718758,1.0,0.0
718759,0.0,0.0
718760,1.0,0.5
718761,0.0,0.0
718762,1.0,0.0
718733,0.0,0.6666666666666666
718734,0.5,1.0
718735,0.6666666666666666,0.6666666666666666
718736,1.0,0.3333333333333333
718737,0.5,0.5
718738,1.0,0.5
718739,0.5,0.0
718740,0.6666666666666666,0.3333333333333333
718741,0.3333333333333333,1.0
718742,1.0,0.0
718743,0.0,1.0
718744,0.5,0.0
718745,1.0,1.0
718747,0.5,0.0
718748,0.0,0.0
718718,1.0,0.75
718719,0.6666666666666666,0.3333333333333333
718720,0.5,1.0
718721,0.3333333333333333,0.5
718722,0.25,0.5
718723,0.5,0.0
718724,0.0,0.3333333333333333
718725,0.6666666666666666,0.3333333333333333
718726,0.6666666666666666,0.0
718727,0.3333333333333333,0.6666666666666666
718728,0.6666666666666666,0.6666666666666666
718729,0.25,0.6666666666666666
718730,0.5,0.0
718731,0.3333333333333333,1.0
718732,0.3333333333333333,1.0
718703,0.8,0.6
718705,0.4,0.0
718706,0.4,1.0
718707,0.25,0.4
718708,0.5,0.25
718709,0.75,0.25
718710,0.75,0.25
718711,0.25,0.5
718712,0.5,0.8
718713,0.0,0.25
718714,0.2,0.75
718715,0.25,1.0
718716,0.5,0.5
718717,0.2,0.4
718689,0.4,0.3333333333333333
718691,0.5,0.8
718692,0.4,0.4
718694,0.6,0.4
718695,0.4,0.25
718696,0.3333333333333333,0.2
718697,0.2,0.6
718698,0.6,0.6666666666666666
718699,0.6,0.4
718701,0.3333333333333333,0.8
718702,0.2,0.4
718704,0.2,0.8
718681,0.6666666666666666,0.16666666666666666
718682,0.5,0.16666666666666666
718683,0.3333333333333333,0.8333333333333334
718686,0.5,0.5
718687,0.5,0.2
718690,0.16666666666666666,0.16666666666666666
718670,0.8333333333333334,0.5714285714285714
718671,0.42857142857142855,0.8571428571428571
718673,0.5714285714285714,0.2857142857142857
718674,0.5,0.16666666666666666
718675,0.4,0.6666666666666666
718676,0.5714285714285714,0.14285714285714285
718677,0.2857142857142857,0.42857142857142855
718678,0.8333333333333334,0.3333333333333333
718679,0.5,0.42857142857142855
718680,0.16666666666666666,0.42857142857142855
718684,0.6666666666666666,0.42857142857142855
718685,0.3333333333333333,0.4
718688,0.3333333333333333,0.6666666666666666
718693,0.5714285714285714,0.42857142857142855
718656,0.5,0.75
718657,0.7142857142857143,0.625
718658,0.5,0.25
718659,0.5,0.125
718660,0.5714285714285714,0.14285714285714285
718661,0.625,0.375
718662,0.42857142857142855,0.375
718663,0.25,0.5
718664,0.2857142857142857,0.5714285714285714
718665,0.7142857142857143,0.2857142857142857
718666,0.7142857142857143,0.5
718667,0.14285714285714285,0.2857142857142857
718668,0.42857142857142855,0.3333333333333333
718669,0.5,0.7142857142857143
718672,0.2857142857142857,0.5
718639,0.4444444444444444,0.6666666666666666
718642,0.5714285714285714,0.625
718643,0.25,0.4444444444444444
718644,0.625,0.5555555555555556
718645,0.4444444444444444,0.2222222222222222
718646,0.3333333333333333,0.5555555555555556
718647,0.6666666666666666,0.3333333333333333
718648,0.5555555555555556,0.2222222222222222
718649,0.625,0.4444444444444444
718650,0.5,0.25
718651,0.25,0.625
718652,0.5,0.42857142857142855
718653,0.375,0.3333333333333333
718654,0.125,0.25
718655,0.75,0.25
718627,0.4,0.5555555555555556
718628,0.5,0.5
718629,0.4,0.2222222222222222
718630,0.6666666666666666,0.5
718631,0.5555555555555556,0.2
718632,0.4444444444444444,0.5
718633,0.4444444444444444,0.4
718634,0.6,0.3
718635,0.2222222222222222,0.2222222222222222
718636,0.5,0.375
718637,0.3,0.6666666666666666
718638,0.7777777777777778,0.3333333333333333
718640,0.5555555555555556,0.4
718641,0.3333333333333333,0.6
718611,0.5,0.6
718613,0.4,0.2
718614,0.5,0.2
718615,0.7,0.4
718616,0.5,0.4
718617,0.5555555555555556,0.5
718618,0.3,0.2
718619,0.5,0.4
718620,0.5,0.3333333333333333
718621,0.6,0.3
718622,0.5,0.1111111111111111
718623,0.4,0.5
718624,0.3,0.6
718625,0.8,0.4
718626,0.3,0.7
718595,0.7,0.3
718598,0.4,0.7
718599,0.3,0.1
718600,0.8,0.4
718601,0.4,0.3
718602,0.5,0.3
718603,0.6,0.1
718604,0.3,0.7
718605,0.5,0.5
718606,0.5,0.5
718607,0.3,0.2
718608,0.5,0.4
718609,0.5,0.3
718610,0.5,0.4
718612,0.4,0.5
718589,0.4,0.6
718590,0.8,0.5
718591,0.2,0.5
718593,0.6,0.2
718594,0.7,0.4
718596,0.3,0.1
718597,0.3,0.6
718574,0.4,0.7
718575,0.4,0.4
718577,0.5,0.3
718578,0.1,0.5
718579,0.4,0.4
718580,0.4,0.5
718581,0.5,0.6
718582,0.2,0.5
718583,0.6,0.3
718584,0.4,0.5
718585,0.3,0.4
718586,0.3,0.5
718587,0.7,0.7
718588,0.7,0.6
718592,0.3,0.3
718560,0.4,0.7
718561,0.6,0.2
718562,0.5,0.6
718563,0.4,0.5
718564,0.3,0.4
718565,0.1,0.4
718566,0.2,0.6
718567,0.5,0.4
718568,0.3,0.6
718569,0.8,0.6
718570,0.5,0.3
718571,0.3,0.4
718572,0.6,0.6
718573,0.4,0.4
718576,0.5,0.5
718545,0.7,0.2
718546,0.1,0.5
718547,0.4,0.5
718548,0.3,0.6
718549,0.5,0.6
718550,0.6,0.5
718551,0.4,0.5
718552,0.6,0.5
718553,0.5,0.2
718554,0.3,0.5
718555,0.4,0.5
718556,0.8,0.6
718557,0.7,0.5
718559,0.4,0.4
718532,0.4,0.6
718533,0.6,0.4
718534,0.7,0.7
718535,0.3,0.5
718536,0.2,0.6
718537,0.7,0.7
718538,0.4,0.6
718539,0.3,0.6
718540,0.5,0.5
718542,0.3,0.6
718544,0.6,0.3
718516,0.3,0.6
718517,0.7,0.7
718519,0.7,0.5
718520,0.7,0.6
718521,0.2,0.6
718522,0.4,0.6
718523,0.2,0.7
718524,0.4,0.6
718525,0.4,0.6
718526,0.4,0.6
718527,0.4,0.6
718528,0.6,0.3
718529,0.7,0.4
718530,0.3,0.5
718531,0.4,0.2
718541,0.3,0.5
718543,0.4,0.5
718501,0.6,0.6
718502,0.6,0.7
718504,0.7,0.5
718505,0.5,0.6
718506,0.3,0.7
718507,0.6,0.6
718508,0.4,0.5
718509,0.2,0.7
718510,0.5,0.5
718511,0.7,0.3
718512,0.3,0.5
718513,0.4,0.6
718514,0.3,0.6
718515,0.3,0.6
718518,0.4,0.3
718494,0.5,0.6
718496,0.7,0.6
718497,0.4,0.6
718498,0.6,0.2
718499,0.7,0.4
718500,0.7,0.3
718503,0.3,0.5
718480,0.3,0.5
718481,0.5,0.3
718482,0.6,0.5
718483,0.7,0.3
718484,0.5,0.6
718485,0.6,0.3
718486,0.6,0.5
718487,0.7,0.6
718489,0.6,0.7
718490,0.7,0.3
718491,0.7,0.5
718492,0.8,0.3
718493,0.5,0.3
718495,0.4,0.5
718464,0.6,0.3
718466,0.7,0.3
718467,0.5,0.5
718468,0.7,0.6
718469,0.6,0.3
718470,0.6,0.4
718471,0.6,0.6
718472,0.5,0.6
