game_pk,home_batting_k_pct_rolling_10,away_batting_k_pct_rolling_10
718767,,
718768,,
718769,,
718770,,
718772,,
718773,,
718774,,
718775,,
718776,,
718777,,
718778,,
718779,,
718780,,
718781,,
718782,,
718763,0.16666666666666666,0.2903225806451613
718764,0.43333333333333335,0.23684210526315788
718765,0.35294117647058826,0.2857142857142857
718766,0.3125,0.38636363636363635
718771,0.4,0.15625
718746,0.28125,0.18571428571428572
718749,0.3230769230769231,0.20967741935483872
718750,0.2459016393442623,0.31645569620253167
718751,0.4074074074074074,0.24324324324324326
718752,0.25,0.3333333333333333
718753,0.15151515151515152,0.175
718754,0.2413793103448276,0.1875
718755,0.27419354838709675,0.21311475409836064
718756,0.45454545454545453,0.36666666666666664
718757,0.41379310344827586,0.25806451612903225
718758,0.16666666666666666,0.41379310344827586
718759,0.1951219512195122,0.2558139534883721
718760,0.3620689655172414,0.26666666666666666
718761,0.2571428571428571,0.21052631578947367
718762,0.5,0.5333333333333333
718733,0.20430107526881722,0.2818181818181818
718734,0.288135593220339,0.22388059701492538
718735,0.25806451612903225,0.21568627450980393
718736,0.29473684210526313,0.24468085106382978
718737,0.21621621621621623,0.2638888888888889
718738,0.2459016393442623,0.4098360655737705
718739,0.2777777777777778,0.273972602739726
718740,0.30851063829787234,0.2857142857142857
718741,0.29591836734693877,0.18181818181818182
718742,0.3384615384615385,0.24242424242424243
718743,0.25396825396825395,0.2
718744,0.36507936507936506,0.359375
718745,0.2807017543859649,0.25
718747,0.36231884057971014,0.42028985507246375
718748,0.2361111111111111,0.25
718718,0.30952380952380953,0.2907801418439716
718719,0.2777777777777778,0.2336448598130841
718720,0.26515151515151514,0.20192307692307693
718721,0.28888888888888886,0.2014388489208633
718722,0.2,0.2283464566929134
718723,0.3203125,0.3157894736842105
718724,0.21818181818181817,0.30927835051546393
718725,0.3163265306122449,0.2641509433962264
718726,0.2549019607843137,0.25892857142857145
718727,0.17272727272727273,0.20388349514563106
718728,0.30526315789473685,0.24468085106382978
718729,0.3228346456692913,0.24528301886792453
718730,0.2565789473684211,0.41836734693877553
718731,0.35714285714285715,0.19230769230769232
718732,0.2222222222222222,0.26804123711340205
718703,0.30864197530864196,0.3063583815028902
718705,0.2647058823529412,0.3014705882352941
718706,0.2606060606060606,0.22695035460992907
718707,0.2631578947368421,0.1978021978021978
718708,0.2926829268292683,0.23076923076923078
718709,0.25190839694656486,0.2907801418439716
718710,0.2900763358778626,0.24475524475524477
718711,0.16778523489932887,0.21739130434782608
718712,0.3106060606060606,0.2138364779874214
718713,0.22972972972972974,0.30303030303030304
718714,0.31901840490797545,0.20422535211267606
718715,0.22950819672131148,0.2366412213740458
718716,0.2734375,0.23308270676691728
718717,0.1986754966887417,0.22981366459627328
718689,0.2727272727272727,0.21395348837209302
718691,0.25742574257425743,0.22988505747126436
718692,0.28104575163398693,0.2222222222222222
718694,0.25153374233128833,0.26704545454545453
718695,0.24043715846994534,0.36231884057971014
718696,0.25,0.30057803468208094
718697,0.16939890710382513,0.24
718698,0.2634730538922156,0.19170984455958548
718699,0.2919254658385093,0.2611111111111111
718701,0.3386243386243386,0.19883040935672514
718702,0.2154696132596685,0.296969696969697
718704,0.20987654320987653,0.2289156626506024
718681,0.23696682464454977,0.19148936170212766
718682,0.2926829268292683,0.21243523316062177
718683,0.21875,0.3105263157894737
718686,0.27624309392265195,0.21296296296296297
718687,0.2328767123287671,0.37058823529411766
718690,0.2961165048543689,0.22274881516587677
718670,0.24757281553398058,0.2283464566929134
718671,0.22321428571428573,0.30180180180180183
718673,0.28991596638655465,0.21777777777777776
718674,0.271356783919598,0.1784037558685446
718675,0.2159090909090909,0.25510204081632654
718676,0.22983870967741934,0.2171945701357466
718677,0.2134387351778656,0.26495726495726496
718678,0.21890547263681592,0.2613065326633166
718679,0.271356783919598,0.2364341085271318
718680,0.3317972350230415,0.28703703703703703
718684,0.22549019607843138,0.23109243697478993
718685,0.2822966507177033,0.2795031055900621
718688,0.3024390243902439,0.2864583333333333
718693,0.18584070796460178,0.3394495412844037
718656,0.2140077821011673,0.3055555555555556
718657,0.24050632911392406,0.22491349480968859
718658,0.28102189781021897,0.2
718659,0.23487544483985764,0.233201581027668
718660,0.2631578947368421,0.18930041152263374
718661,0.20866141732283464,0.3253012048192771
718662,0.2572614107883817,0.22972972972972974
718663,0.23508771929824562,0.26199261992619927
718664,0.301255230125523,0.2831858407079646
718665,0.2127659574468085,0.25957446808510637
718666,0.2396694214876033,0.2610294117647059
718667,0.2928870292887029,0.2066115702479339
718668,0.27983539094650206,0.2864583333333333
718669,0.23039215686274508,0.27111111111111114
718672,0.32388663967611336,0.276
718639,0.20608108108108109,0.29965156794425085
718642,0.23140495867768596,0.25868725868725867
718643,0.3204225352112676,0.27816901408450706
718644,0.24074074074074073,0.23076923076923078
718645,0.267741935483871,0.20930232558139536
718646,0.234375,0.2549019607843137
718647,0.21254355400696864,0.31316725978647686
718648,0.25878594249201275,0.24305555555555555
718649,0.23104693140794225,0.28664495114006516
718650,0.27307692307692305,0.19642857142857142
718651,0.29739776951672864,0.27626459143968873
718652,0.304029304029304,0.26666666666666666
718653,0.2463768115942029,0.2215568862275449
718654,0.29411764705882354,0.18861209964412812
718655,0.19172932330827067,0.26996197718631176
718627,0.2113095238095238,0.2755102040816326
718628,0.23809523809523808,0.26
718629,0.2536443148688047,0.2108626198083067
718630,0.25838926174496646,0.28253968253968254
718631,0.2532051282051282,0.20535714285714285
718632,0.25249169435215946,0.2777777777777778
718633,0.30363036303630364,0.2996845425867508
718634,0.22530864197530864,0.2392638036809816
718635,0.3023255813953488,0.27491408934707906
718636,0.26011560693641617,0.2801556420233463
718637,0.2369146005509642,0.2773972602739726
718638,0.19269102990033224,0.19808306709265175
718640,0.24342105263157895,0.226775956284153
718641,0.3258785942492013,0.28125
718611,0.20294117647058824,0.2981366459627329
718613,0.23053892215568864,0.20869565217391303
718614,0.25217391304347825,0.20408163265306123
718615,0.24924924924924924,0.284375
718616,0.257396449704142,0.22038567493112948
718617,0.24025974025974026,0.268361581920904
718618,0.2990936555891239,0.28173374613003094
718619,0.2824207492795389,0.2795031055900621
718620,0.28152492668621704,0.2745762711864407
718621,0.22981366459627328,0.2546583850931677
718622,0.23097826086956522,0.2922077922077922
718623,0.2530487804878049,0.2542857142857143
718624,0.33236994219653176,0.27639751552795033
718625,0.19696969696969696,0.2099125364431487
718626,0.22625698324022347,0.2755417956656347
718595,0.2403560830860534,0.29573170731707316
718598,0.21428571428571427,0.28615384615384615
718599,0.3058103975535168,0.27627627627627627
718600,0.2,0.21470588235294116
718601,0.27647058823529413,0.27575757575757576
718602,0.2529411764705882,0.19117647058823528
718603,0.22562674094707522,0.2920353982300885
718604,0.23142857142857143,0.24390243902439024
718605,0.2767857142857143,0.23055555555555557
718606,0.22413793103448276,0.25139664804469275
718607,0.23511904761904762,0.21176470588235294
718608,0.23795180722891565,0.25069637883008355
718609,0.27405247813411077,0.2878787878787879
718610,0.22981366459627328,0.26299694189602446
718612,0.3063583815028902,0.2834890965732087
718589,0.27300613496932513,0.270516717325228
718590,0.24074074074074073,0.28023598820059
718591,0.22318840579710145,0.23006134969325154
718593,0.2188365650969529,0.30498533724340177
718594,0.1891891891891892,0.22418879056047197
718596,0.2981366459627329,0.2647058823529412
718597,0.2727272727272727,0.2861271676300578
718574,0.2912912912912913,0.25688073394495414
718575,0.2826747720364742,0.2349570200573066
718577,0.2602739726027397,0.24925816023738873
718578,0.2653061224489796,0.24203821656050956
718579,0.29464285714285715,0.29651162790697677
718580,0.24397590361445784,0.26426426426426425
718581,0.23333333333333334,0.24085365853658536
