game_pk,home_batting_r_per_g_rolling_5,away_batting_r_per_g_rolling_5,home_batting_r_per_g_rolling_10,away_batting_r_per_g_rolling_10
718767,,,,
718768,,,,
718769,,,,
718770,,,,
718772,,,,
718773,,,,
718774,,,,
718775,,,,
718776,,,,
718777,,,,
718778,,,,
718779,,,,
718780,,,,
718781,,,,
718782,,,,
718763,3.0,0.0,3.0,0.0
718764,2.0,3.0,2.0,3.0
718765,8.0,2.0,8.0,2.0
718766,2.0,7.0,2.0,7.0
718771,3.0,5.0,3.0,5.0
718746,3.5,4.5,3.5,4.5
718749,4.5,2.0,4.5,2.0
718750,1.5,5.5,1.5,5.5
718751,0.0,2.0,0.0,2.0
718752,11.0,7.0,11.0,7.0
718753,2.0,7.0,2.0,7.0
718754,4.0,0.0,4.0,0.0
718755,2.5,3.0,2.5,3.0
718756,4.0,5.0,4.0,5.0
718757,2.0,1.0,2.0,1.0
718758,4.0,0.0,4.0,0.0
718759,9.0,10.0,9.0,10.0
718760,4.0,3.0,4.0,3.0
718761,9.0,10.0,9.0,10.0
718762,5.0,0.0,5.0,0.0
718733,3.6666666666666665,5.0,3.6666666666666665,5.0
718734,1.5,7.0,1.5,7.0
718735,2.3333333333333335,3.6666666666666665,2.3333333333333335,3.6666666666666665
718736,6.333333333333333,1.6666666666666667,6.333333333333333,1.6666666666666667
718737,6.5,5.5,6.5,5.5
718738,2.5,1.5,2.5,1.5
718739,13.5,5.0,13.5,5.0
718740,4.666666666666667,3.3333333333333335,4.666666666666667,3.3333333333333335
718741,2.3333333333333335,4.0,2.3333333333333335,4.0
718742,8.0,1.0,8.0,1.0
718743,1.5,7.0,1.5,7.0
718744,5.0,3.5,5.0,3.5
718745,0.0,2.0,0.0,2.0
718747,5.0,3.5,5.0,3.5
718748,9.0,9.0,9.0,9.0
718718,5.0,4.0,5.0,4.0
718719,1.3333333333333333,5.0,1.3333333333333333,5.0
718720,3.0,6.666666666666667,3.0,6.666666666666667
718721,1.0,4.25,1.0,4.25
718722,3.5,1.75,3.5,1.75
718723,4.25,1.0,4.25,1.0
718724,9.0,2.6666666666666665,9.0,2.6666666666666665
718725,5.333333333333333,3.6666666666666665,5.333333333333333,3.6666666666666665
718726,9.666666666666666,7.666666666666667,9.666666666666666,7.666666666666667
718727,7.333333333333333,5.0,7.333333333333333,5.0
718728,4.333333333333333,3.3333333333333335,4.333333333333333,3.3333333333333335
718729,2.0,3.6666666666666665,2.0,3.6666666666666665
718730,4.0,2.3333333333333335,4.0,2.3333333333333335
718731,4.0,4.25,4.0,4.25
718732,2.3333333333333335,7.0,2.3333333333333335,7.0
718703,6.6,4.0,6.6,4.0
718705,4.6,2.5,4.6,2.5
718706,3.0,6.75,3.0,6.75
718707,3.5,5.8,3.5,5.8
718708,3.25,5.0,3.25,5.0
718709,7.25,6.25,7.25,6.25
718710,6.0,3.0,6.0,3.0
718711,6.5,5.75,6.5,5.75
718712,5.5,3.4,5.5,3.4
718713,8.25,3.75,8.25,3.75
718714,1.8,5.5,1.8,5.5
718715,2.25,6.75,2.25,6.75
718716,5.0,4.0,5.0,4.0
718717,3.8,2.2,3.8,2.2
718689,3.6,6.4,3.6,5.333333333333333
718691,4.6,5.8,4.333333333333333,5.8
718692,2.8,4.8,2.8,4.8
718694,6.2,6.4,6.2,6.4
718695,3.8,4.75,3.8,4.75
718696,4.8,3.2,4.333333333333333,3.2
718697,5.4,5.4,5.4,5.4
718698,6.2,2.4,6.2,2.8333333333333335
718699,5.0,3.2,5.0,3.2
718701,1.4,4.4,1.6666666666666667,4.4
718702,6.8,3.8,6.8,3.8
718704,3.0,7.4,3.0,7.4
718681,5.0,4.6,5.333333333333333,4.166666666666667
718682,3.0,3.0,3.6666666666666665,2.8333333333333335
718683,3.4,6.0,3.1666666666666665,6.333333333333333
718686,2.8,3.4,2.3333333333333335,4.5
718687,4.6,4.4,4.333333333333333,4.4
718690,3.6,5.2,3.0,5.833333333333333
718670,6.4,4.4,5.5,4.714285714285714
718671,3.4,6.8,3.0,6.142857142857143
718673,2.4,2.8,3.2857142857142856,2.4285714285714284
718674,7.6,4.0,6.333333333333333,4.833333333333333
718675,5.6,5.0,5.6,6.0
718676,5.0,5.6,5.571428571428571,4.428571428571429
718677,5.8,4.4,5.428571428571429,4.142857142857143
718678,8.0,4.0,7.333333333333333,3.6666666666666665
718679,3.6,5.2,3.8333333333333335,4.571428571428571
718680,7.6,3.4,6.333333333333333,2.4285714285714284
718684,4.4,5.2,4.0,4.857142857142857
718685,2.2,5.0,3.0,5.0
718688,4.8,4.8,5.666666666666667,4.833333333333333
718693,3.4,2.0,3.2857142857142856,2.142857142857143
718656,4.4,5.4,3.375,5.75
718657,4.4,4.4,5.142857142857143,4.625
718658,2.6,4.0,3.5,3.375
718659,5.6,5.0,5.375,4.5
718660,7.8,3.2,6.0,4.142857142857143
718661,4.0,2.2,4.0,2.25
718662,5.8,6.2,5.142857142857143,5.125
718663,6.0,5.4,5.125,4.25
718664,4.6,5.0,5.857142857142857,5.0
718665,7.4,4.8,7.571428571428571,3.857142857142857
718666,4.6,4.4,3.857142857142857,4.5
718667,3.8,4.6,3.0,5.857142857142857
718668,2.6,4.6,3.2857142857142856,4.5
718669,5.2,1.8,5.0,5.142857142857143
718672,6.4,3.2,5.571428571428571,2.5
718639,6.4,6.8,4.333333333333333,6.0
718642,7.0,2.0,5.714285714285714,4.875
718643,7.4,2.6,5.5,2.888888888888889
718644,5.0,4.4,5.625,4.666666666666667
718645,3.6,5.0,3.7777777777777777,3.7777777777777777
718646,5.2,5.0,4.777777777777778,4.111111111111111
718647,4.0,2.4,4.111111111111111,2.2222222222222223
718648,4.2,5.2,4.888888888888889,4.444444444444445
718649,5.0,5.0,4.5,4.666666666666667
718650,6.0,2.6,5.25,4.375
718651,3.8,4.6,5.25,4.875
718652,3.0,3.8,3.25,4.142857142857143
718653,6.6,7.2,5.125,5.777777777777778
718654,4.6,5.6,3.25,6.875
718655,8.6,4.8,8.0,3.375
718627,7.8,5.2,5.0,5.333333333333333
718628,6.4,5.6,5.25,4.3
718629,4.2,2.0,4.1,4.0
718630,3.6,2.6,5.222222222222222,2.7
718631,5.8,5.0,6.222222222222222,4.0
718632,5.4,4.8,4.666666666666667,4.7
718633,3.6,3.6,3.3333333333333335,2.7
718634,4.4,6.2,3.9,5.0
718635,4.0,2.6,5.0,3.0
718636,3.8,4.4,4.6,4.375
718637,4.2,4.0,5.0,4.888888888888889
718638,9.6,5.2,8.333333333333334,6.555555555555555
718640,3.0,6.6,4.111111111111111,5.2
718641,5.6,5.4,5.222222222222222,6.0
718611,6.8,3.4,5.1,4.8
718613,5.2,2.6,4.1,4.0
718614,6.2,5.8,6.0,4.4
718615,5.4,3.0,5.8,2.9
718616,3.6,6.0,4.0,5.3
718617,5.8,3.8,5.0,4.2
718618,3.6,2.0,5.0,2.8
718619,5.8,4.0,4.5,2.7
718620,3.8,3.8,4.4,4.333333333333333
718621,5.4,5.0,3.9,4.8
718622,6.0,3.4,5.4,3.0
718623,5.0,5.8,4.4,5.3
718624,5.2,6.2,4.8,6.1
718625,7.8,5.0,7.6,5.9
718626,4.2,4.2,5.3,4.6
718595,6.0,3.4,5.5,3.4
718598,6.6,3.4,5.0,5.5
718599,5.6,2.8,5.2,3.4
718600,7.8,5.2,7.9,5.2
718601,3.8,4.0,4.4,4.5
718602,5.8,5.8,6.1,4.3
718603,7.2,2.8,5.3,3.0
718604,3.4,5.6,4.6,5.2
718605,4.0,5.4,4.2,5.3
718606,6.2,5.0,5.9,4.7
718607,6.2,4.0,4.3,4.0
718608,5.6,5.0,4.6,5.1
