game_pk,home_pitching_era_rolling_5,away_pitching_era_rolling_5,home_pitching_era_rolling_10,away_pitching_era_rolling_10
718767,,,,
718768,,,,
718769,,,,
718770,,,,
718772,,,,
718773,,,,
718774,,,,
718775,,,,
718776,,,,
718777,,,,
718778,,,,
718779,,,,
718780,,,,
718781,,,,
718782,,,,
718763,0.0,3.375,0.0,3.375
718764,3.0,2.0,3.0,2.0
718765,2.0,9.0,2.0,9.0
718766,7.0,2.0,7.0,2.0
718771,5.0,3.0,5.0,3.0
718746,2.0,3.7058823529411766,2.0,3.7058823529411766
718749,2.0,4.764705882352941,2.0,4.764705882352941
718750,5.5,1.5,5.5,1.5
718751,2.0,0.0,2.0,0.0
718752,7.0,11.25,7.0,11.25
718753,4.0,2.0,4.0,2.0
718754,0.0,4.5,0.0,4.5
718755,3.0,2.6470588235294117,3.0,2.6470588235294117
718756,5.0,4.0,5.0,4.0
718757,1.0,2.25,1.0,2.25
718758,0.0,4.5,0.0,4.5
718759,10.0,9.0,10.0,9.0
718760,3.0,4.235294117647059,3.0,4.235294117647059
718761,10.0,8.0,10.0,8.0
718762,0.0,5.625,0.0,5.625
718733,5.0,3.8076923076923075,5.0,3.8076923076923075
718734,6.5,1.588235294117647,6.5,1.588235294117647
718735,2.0,2.423076923076923,2.0,2.423076923076923
718736,1.6666666666666667,6.84,1.6666666666666667,6.84
718737,5.5,5.294117647058823,5.5,5.294117647058823
718738,1.5,2.6470588235294117,1.5,2.6470588235294117
718739,5.0,12.9375,5.0,12.9375
718740,3.3333333333333335,4.68,3.3333333333333335,4.68
718741,4.0,2.423076923076923,4.0,2.423076923076923
718742,1.0,9.0,1.0,9.0
718743,5.5,1.5,5.5,1.5
718744,3.5,5.294117647058823,3.5,5.294117647058823
718745,1.5,0.0,1.5,0.0
718747,3.5,4.764705882352941,3.5,4.764705882352941
718748,9.0,7.64149501604714,9.0,7.64149501604714
718718,1.75,3.7058823529411766,1.75,3.7058823529411766
718719,3.3333333333333335,6.84,3.3333333333333335,6.84
718720,2.675675675675676,1.0384615384615385,2.675675675675676,1.0384615384615385
718721,6.333333333333333,2.75,6.333333333333333,2.75
718722,4.0,5.294117647058823,4.0,5.294117647058823
718723,4.0,7.875,4.0,7.875
718724,7.666666666666667,4.68,7.666666666666667,4.68
718725,2.3333333333333335,9.375,2.3333333333333335,9.375
718726,3.6666666666666665,8.4155734862682,3.6666666666666665,8.4155734862682
718727,5.0,2.423076923076923,5.0,2.423076923076923
718728,2.6666666666666665,4.0,2.6666666666666665,4.0
718729,4.0,1.3333333333333333,4.0,1.3333333333333333
718730,4.235294117647059,5.4,4.235294117647059,5.4
718731,3.4615384615384617,2.057142857142857,3.4615384615384617,2.057142857142857
718732,4.0,1.0,4.0,1.0
718703,2.2,5.785714285714286,2.2,5.785714285714286
718705,4.212765957446808,6.685714285714286,4.212765957446808,6.685714285714286
718706,3.5217391304347827,1.2857142857142858,3.5217391304347827,1.2857142857142858
718707,6.8108108108108105,4.108695652173913,6.8108108108108105,4.108695652173913
718708,3.75,7.636363636363637,3.75,7.636363636363637
718709,3.25,6.230763239650732,3.25,6.230763239650732
718710,2.0,9.28125,2.0,9.28125
718711,5.75,2.8285714285714287,5.75,2.8285714285714287
718712,2.5714285714285716,3.7674418604651163,2.5714285714285716,3.7674418604651163
718713,7.5,4.764705882352941,7.5,4.764705882352941
718714,5.4,1.25,5.4,1.25
718715,4.25,1.0,4.25,1.0
718716,3.5,4.628571428571429,3.5,4.628571428571429
718717,4.0,5.357142857142857,4.0,5.357142857142857
718689,6.065217391304348,4.242854112247063,6.065217391304348,4.115851148871251
718691,3.9130434782608696,3.13953488372093,3.272727272727273,3.13953488372093
718692,3.8,6.214285714285714,3.8,6.214285714285714
718694,4.0,5.3587745352866145,4.0,5.3587745352866145
718695,5.8604651162790695,4.764705882352941,5.8604651162790695,4.764705882352941
718696,4.595744680851064,5.931818181818182,4.339285714285714,5.931818181818182
718697,5.4,2.4545454545454546,5.4,2.4545454545454546
718698,2.0454545454545454,5.142857142857143,2.0454545454545454,4.764705882352941
718699,2.4,7.463414634146342,2.4,7.463414634146342
718701,4.4,1.2272727272727273,4.5,1.2272727272727273
718702,6.4,3.9767441860465116,6.4,3.9767441860465116
718704,5.4,2.0,5.4,2.0
718681,2.4545454545454546,4.2,2.3773584905660377,4.666666666666667
718682,6.585365853658536,6.0,5.76,5.666666666666667
718683,4.604651162790698,2.2,5.294117647058823,2.1666666666666665
718686,4.0,4.285714285714286,3.6666666666666665,5.117647058823529
718687,6.069767441860465,4.714285714285714,5.365384615384615,4.714285714285714
718690,6.545454545454546,5.2,6.230769230769231,6.0
718670,3.272727272727273,4.604651162790698,3.1153846153846154,4.8
718671,5.023255813953488,2.2,4.95,2.142857142857143
718673,6.365853658536586,4.909090909090909,4.88135593220339,5.080645161290323
718674,2.4,4.4,2.7169811320754715,5.333333333333333
718675,4.704545454545454,2.8,4.704545454545454,3.5
718676,3.477272727272727,4.835817286703517,2.903225806451613,5.026593070961132
718677,4.153843249060665,3.9130434782608696,4.036080393772992,3.375
718678,2.4,6.702127659574468,2.0,5.785714285714286
718679,3.3488372093023258,7.9772727272727275,3.4615384615384617,6.934426229508197
718680,4.395348837209302,5.0,4.588235294117647,4.0
718684,2.302325581395349,4.404255319148936,1.9038461538461537,4.015384615384615
718685,6.146341463414634,4.8,6.979591836734694,4.8
718688,4.851558709719758,2.8,5.39999651613128,2.3333333333333335
718693,6.214285714285714,4.4,5.186440677966102,4.0
718656,3.272727272727273,3.272727272727273,4.565217391304348,2.6619718309859155
718657,3.8863636363636362,3.0681818181818183,3.2459016393442623,4.434782608695652
718658,6.0,5.7272727272727275,5.161764705882353,5.070422535211268
718659,3.6,4.835817286703517,3.1690140845070425,4.897672140617608
718660,2.2,5.113636363636363,2.3225806451612905,5.225806451612903
718661,6.428571428571429,5.113636363636363,4.897058823529412,4.690140845070423
718662,3.8863636363636362,9.409090909090908,4.278688524590164,7.695652173913044
718663,5.097898532938089,4.108695652173913,4.153844274278609,3.328767123287671
718664,4.604651162790698,2.8636363636363638,5.4890079730725425,3.0483870967741935
718665,3.0,6.260869565217392,2.4285714285714284,6.328125
718666,2.4545454545454546,3.9929605584229284,1.7419354838709677,3.7533649118228305
718667,5.2,4.2,6.19672131147541,5.571428571428571
718668,3.642857142857143,4.909090909090909,6.206896551724138,4.9245283018867925
718669,4.704545454545454,2.659090909090909,3.9056603773584904,3.338709677419355
718672,4.186046511627907,3.8,4.35,3.625
718639,4.704545454545454,5.441860465116279,4.961538461538462,3.759493670886076
718642,4.704545454545454,3.9767441860465116,3.774193548387097,3.857142857142857
718643,4.090909090909091,3.8,4.565217391304348,3.7777777777777777
718644,4.909090909090909,2.659090909090909,3.4714285714285715,4.792207792207792
718645,6.6976744186046515,5.931818181818182,5.376623376623376,5.175
718646,5.0142821326556195,3.6,4.028224182167668,3.182926829268293
718647,6.642857142857143,5.441860465116279,4.558441558441558,4.784810126582278
718648,3.4,4.835817286703517,3.15,4.462808073219804
718649,2.8636363636363638,4.661873857463207,2.2816901408450705,4.372471405858869
718650,2.4,4.295454545454546,2.788732394366197,4.563380281690141
718651,3.477272727272727,3.0681818181818183,5.2966481834219215,2.788732394366197
718652,3.558139534883721,5.192311686393605,5.641791044776119,4.695654725899307
718653,5.4,9.818181818181818,5.142857142857143,7.384615384615385
718654,6.8478260869565215,4.0,7.2,5.375
718655,2.8,7.4,2.125,7.0
718627,4.8,2.6,5.068965517241379,2.5875
718628,4.295454545454546,2.852114684587806,4.183098591549296,3.182143993622855
718629,5.113636363636363,3.9767441860465116,5.441860465116279,4.784810126582278
