Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2015-06-16,DET,CIN,2,5,-155,145,-137,127,8.5,8.5,8.5,8.5,-115,-105,-115,-105
2015-06-16,BAL,PHI,19,3,-180,170,-193,182,8.5,8.5,8.5,8.5,-115,-105,-115,105
2015-06-16,TEX,LAD,3,2,113,-123,143,-153,9.0,9.0,9.5,9.5,-115,-105,102,-112
2015-06-16,HOU,COL,8,5,-155,145,-177,167,8.5,8.5,8.5,8.5,100,-120,-102,-108
2015-06-16,SLC,MIN,3,2,-175,165,-166,156,7.0,7.0,7.0,7.0,-120,100,105,-125
2015-06-16,BOS,ATL,9,4,-145,135,-159,149,8.5,8.5,8.5,8.5,-110,-110,-115,-105
2015-06-16,PIT,CHW,3,0,-153,143,-156,146,7.5,7.5,7.0,7.0,-105,-115,108,-118
2015-06-16,CHC,CLE,0,6,-135,125,-139,129,7.0,7.0,6.5,6.5,-125,105,110,-120
2015-06-16,TB,WAS,4,16,-118,108,-128,118,7.5,7.5,7.5,7.5,105,-125,115,-125
2015-06-16,MIL,KC,2,7,100,-110,101,-111,8.0,8.0,7.5,7.5,-105,-115,110,-120
2015-06-16,SF,SEA,6,2,-125,115,100,-110,7.0,7.0,7.0,7.0,-120,100,-130,110
2015-06-16,SD,OAK,5,6,-115,105,100,-110,7.0,7.0,6.5,6.5,105,-125,-105,-115
2015-06-16,MIA,NYY,12,2,-107,-103,-107,-103,8.0,8.0,7.5,7.5,100,-120,105,-125
2015-06-16,LAA,ARI,4,1,-160,150,-183,173,7.5,7.5,7.5,7.5,-110,-110,100,-120
2015-06-16,NYM,TOR,3,2,-145,135,-160,150,7.0,7.0,7.5,7.5,-115,-105,110,-130
