Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2015-06-26,MIL,MIN,10,4,-122,112,-130,120,8.5,8.5,7.5,7.5,100,-120,107,-117
2015-06-26,MIA,LAD,1,7,127,-137,118,-128,7.5,7.5,7.5,7.5,-115,-105,-120,100
2015-06-26,BAL,CLE,4,3,123,-133,-103,-107,7.5,7.5,7.0,7.0,-120,100,-120,100
2015-06-26,PHI,WAS,2,5,190,-205,173,-183,7.0,7.0,6.5,6.5,-105,-115,-110,100
2015-06-26,HOU,NYY,2,3,-113,103,-127,117,8.5,8.5,8.5,8.5,-120,100,-110,-110
2015-06-26,SD,ARI,4,2,-143,133,-139,129,7.0,7.0,6.5,6.5,105,-125,-108,-102
2015-06-26,PIT,ATL,3,2,-188,178,-240,220,7.0,7.0,6.5,6.5,-120,100,-118,108
2015-06-26,NYM,CIN,2,1,-108,-102,112,-122,7.0,7.0,6.5,6.5,110,-130,107,-117
2015-06-26,DET,CHW,5,4,-168,158,-157,147,8.5,8.5,8.0,8.0,-105,-115,-115,-105
2015-06-26,OAK,KC,2,5,-128,118,-123,113,7.0,7.0,7.0,7.0,-120,100,-115,-105
2015-06-26,TB,BOS,3,4,-133,123,-115,105,7.5,7.5,7.0,7.0,-115,-105,-115,105
2015-06-26,SF,COL,6,8,-148,138,-129,119,7.5,7.5,7.0,7.0,110,-130,-105,-115
2015-06-26,LAA,SEA,1,3,-130,120,-117,107,7.5,7.5,7.5,7.5,100,-120,-125,105
2015-06-26,TOR,TEX,12,2,-158,148,-172,162,9.0,9.0,9.0,9.0,105,-125,104,-114
2015-06-26,SLC,CHC,3,2,-133,123,-120,110,7.0,7.0,6.5,6.5,-130,110,-120,110
