Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2015-09-25,DET,MIN,6,4,-116,106,101,-111,8.5,8.5,9.0,9.0,-130,110,-105,-115
2015-09-25,CIN,NYM,5,12,115,-125,125,-135,8.0,8.0,7.0,7.0,105,-125,-115,-105
2015-09-25,TOR,TB,5,3,-163,153,-157,147,8.5,8.5,8.0,8.0,100,-120,-110,-110
2015-09-25,CHC,PIT,2,3,-119,109,-114,104,6.5,6.5,6.5,6.5,105,-125,-105,-115
2015-09-25,HOU,TEX,2,6,-140,130,-140,130,8.5,8.5,8.0,8.0,110,-130,-120,100
2015-09-25,SD,ARI,3,6,105,-115,111,-121,7.5,7.5,7.5,7.5,105,-125,-120,100
2015-09-25,OAK,SF,5,4,-131,121,-180,170,7.0,7.0,7.0,7.0,-110,-110,-115,-105
2015-09-25,MIA,ATL,12,11,-225,207,-205,188,6.5,6.5,6.5,6.5,-115,-105,-120,100
2015-09-25,LAA,SEA,8,4,-152,142,-180,170,7.5,7.5,7.5,7.5,-120,100,-120,100
2015-09-25,SLC,MIL,3,4,-230,212,-225,205,7.5,7.5,7.0,7.0,100,-120,110,-130
2015-09-25,COL,LAD,7,4,134,-144,131,-141,11.0,11.0,11.5,11.5,-130,110,100,-120
2015-09-25,NYY,CHW,2,5,-160,150,-142,132,8.0,8.0,7.5,7.5,-130,110,-105,-115
2015-09-25,WAS,PHI,2,8,-245,225,-244,224,7.5,7.5,7.0,7.0,100,-120,100,-120
2015-09-25,BOS,BAL,7,0,-115,105,-102,-108,9.0,9.0,8.0,8.0,105,-125,-115,-105
2015-09-25,KC,CLE,0,6,-125,115,148,-158,7.5,7.5,7.0,7.0,-110,-110,-115,-105
