game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,date_dt
414740,2015-06-25,115,109,COL,AZ,Rockies,D-backs,Colorado Rockies,Arizona Diamondbacks,0,0,regular,regular,2015,2015,76,74,30,34,6,4,7,9,0,2,0,0,2,0,4,4,13,11,6,5,5,7,2,2,0.269,0.262,0.319,0.322,0.435,0.398,0.754,0.72,1,0,0,1,4.91,4.25,9.0,8.0,9,7,4,4,0,2,5,6,7,5,0.0,0.0,1.46,1.33,0,1,2015-06-25
414741,2015-06-25,120,144,WSH,ATL,Nationals,Braves,Washington Nationals,Atlanta Braves,0,0,regular,regular,2015,2015,74,73,34,31,7,0,12,6,3,1,0,0,1,0,6,0,18,7,2,1,3,6,0,0,0.259,0.257,0.323,0.32,0.408,0.366,0.731,0.686,1,0,0,1,3.69,4.02,9.0,8.0,6,12,0,4,0,1,1,2,6,3,0.0,0.0,1.28,1.35,0,3,2015-06-25
414742,2015-06-25,111,110,BOS,BAL,Red Sox,Orioles,Boston Red Sox,Baltimore Orioles,0,0,regular,regular,2015,2015,75,74,38,39,6,8,12,14,3,6,0,0,1,1,5,7,18,23,0,2,7,9,0,1,0.256,0.262,0.323,0.317,0.396,0.425,0.719,0.742,0,1,1,0,4.48,3.79,9.0,9.0,14,12,8,6,1,1,2,0,9,7,0.0,0.0,1.35,1.27,2,0,2015-06-25
414743,2015-06-25,116,145,DET,CWS,Tigers,White Sox,Detroit Tigers,Chicago White Sox,0,0,regular,regular,2015,2015,74,77,43,39,7,8,16,10,2,3,1,1,2,1,7,8,26,18,5,5,12,9,0,0,0.274,0.24,0.334,0.296,0.417,0.351,0.751,0.647,0,1,1,0,4.05,4.2,10.0,10.0,10,16,8,7,1,2,5,5,9,12,0.0,0.0,1.29,1.38,0,1,2015-06-25
414744,2015-06-25,134,113,PIT,CIN,Pirates,Reds,Pittsburgh Pirates,Cincinnati Reds,0,0,regular,regular,2015,2015,72,74,47,54,4,5,11,17,2,0,0,1,0,2,4,5,13,25,6,3,6,12,0,2,0.253,0.249,0.312,0.316,0.377,0.409,0.689,0.725,0,1,1,0,2.92,3.91,13.0,13.0,17,11,4,1,2,0,3,6,12,6,0.0,0.0,1.21,1.29,2,2,2015-06-25
414745,2015-06-25,112,119,CHC,LAD,Cubs,Dodgers,Chicago Cubs,Los Angeles Dodgers,0,0,regular,regular,2015,2015,75,75,32,31,0,4,8,6,3,1,0,2,0,0,0,4,11,11,3,6,8,9,0,0,0.245,0.254,0.319,0.331,0.39,0.434,0.709,0.765,0,1,1,0,3.47,3.27,9.0,9.0,6,8,4,0,0,0,6,3,9,8,0.0,0.0,1.19,1.19,0,0,2015-06-25
414746,2015-06-25,117,147,HOU,NYY,Astros,Yankees,Houston Astros,New York Yankees,0,0,regular,regular,2015,2015,75,73,28,32,4,0,7,6,4,0,0,0,0,0,4,0,11,6,3,1,6,12,2,0,0.241,0.259,0.309,0.326,0.425,0.434,0.734,0.76,1,0,0,1,3.57,4.11,9.0,8.0,6,7,0,3,0,0,1,3,12,6,0.0,0.0,1.18,1.29,0,3,2015-06-25
414747,2015-06-25,158,121,MIL,NYM,Brewers,Mets,Milwaukee Brewers,New York Mets,0,0,regular,regular,2015,2015,74,74,30,34,0,2,4,10,1,1,0,0,0,0,0,2,5,11,0,2,8,10,0,0,0.237,0.237,0.288,0.3,0.377,0.365,0.665,0.665,0,1,1,0,4.38,3.56,9.0,9.0,10,4,2,0,0,0,2,0,10,8,0.0,0.0,1.35,1.21,1,0,2015-06-25
414748,2015-06-25,140,133,TEX,OAK,Rangers,Athletics,Texas Rangers,Oakland Athletics,0,0,regular,regular,2015,2015,73,75,37,35,3,6,10,10,3,0,0,0,1,0,3,6,16,10,1,4,8,4,0,0,0.248,0.261,0.317,0.325,0.395,0.4,0.712,0.725,0,1,1,0,4.0,3.48,9.0,9.0,10,10,6,3,0,1,4,1,4,8,0.0,0.0,1.34,1.23,0,0,2015-06-25
414749,2015-06-25,137,135,SF,SD,Giants,Padres,San Francisco Giants,San Diego Padres,0,0,regular,regular,2015,2015,75,75,41,37,13,8,19,12,4,2,4,1,0,1,13,8,31,19,2,2,13,8,1,0,0.269,0.242,0.33,0.297,0.402,0.373,0.732,0.67,1,0,0,1,3.73,4.16,9.0,8.0,12,19,8,13,1,0,2,2,8,13,0.0,0.0,1.24,1.35,0,0,2015-06-25
414750,2015-06-25,146,138,MIA,STL,Marlins,Cardinals,Miami Marlins,St. Louis Cardinals,0,0,regular,regular,2015,2015,74,74,30,34,1,5,4,10,0,1,0,0,1,0,1,4,7,11,4,3,7,9,0,1,0.256,0.265,0.306,0.329,0.381,0.402,0.687,0.731,0,1,1,0,4.04,2.67,9.0,9.0,10,4,5,1,0,1,3,4,9,7,0.0,0.0,1.29,1.2,2,1,2015-06-25
