game_pk,home_batting_r_per_g_rolling_5,away_batting_r_per_g_rolling_5,home_batting_r_per_g_rolling_10,away_batting_r_per_g_rolling_10
346897,5.4,4.8,4.5,5.0
346898,8.2,3.4,6.0,5.1
346899,4.2,3.4,4.0,3.5
346900,4.2,5.0,2.7,5.7
346901,4.0,4.8,3.3,5.4
346902,8.2,5.4,7.0,5.1
346903,2.8,6.4,3.5,4.6
346904,5.8,3.2,5.8,2.7
346905,2.8,6.6,3.8,6.5
346906,4.2,6.6,3.3,4.8
346907,4.6,2.6,5.111111111111111,3.5555555555555554
346908,4.2,3.2,3.9,4.1
346909,5.2,4.0,4.7,4.2
346910,7.0,3.8,5.8,3.5555555555555554
346911,1.2,5.6,1.7,4.5
346912,5.0,4.4,4.4,4.6
346913,8.0,3.8,5.7,4.9
346914,6.0,3.4,4.5,3.8
346915,4.4,4.0,2.9,5.7
346916,4.8,4.8,3.6,5.9
346917,7.0,6.8,7.2,5.4
346918,3.2,6.6,3.7,4.2
346919,5.2,3.4,5.7,3.0
346921,4.4,6.4,3.2,4.8
346922,5.0,1.6,4.8,3.3
346923,3.8,4.6,4.9,4.4
346924,1.0,4.2,1.9,4.1
346925,5.8,3.4,6.4,3.2
346926,3.8,2.8,3.8,3.7
346927,2.4,3.0,3.8,3.7
346928,5.4,6.8,6.7,4.3
346930,2.8,4.2,5.9,4.1
346931,5.4,5.6,3.6,6.1
346932,3.4,1.6,4.5,2.9
346933,4.4,2.6,4.4,3.6
346934,1.2,3.4,2.0,4.1
346935,2.8,3.2,3.0,3.3
346929,4.8,6.6,5.3,5.8
346936,3.8,2.4,4.3,3.5
346937,7.2,4.8,5.8,5.7
346938,3.6,3.4,4.2,4.1
346939,5.4,4.0,7.0,4.5
346940,5.8,3.8,4.6,5.0
346941,5.2,6.0,5.4,5.4
346944,3.6,1.2,4.2,2.3
346945,5.0,2.2,3.9,3.6
346946,3.6,2.8,3.8,3.8
346947,1.4,4.4,2.2,4.5
346948,2.8,6.6,3.1,5.3
346949,2.8,7.4,4.0,6.2
346950,2.6,3.8,3.0,3.7
346942,3.4,3.0,5.8,4.1
346952,5.8,4.2,5.8,4.9
346953,2.8,3.8,4.1,4.6
346954,4.6,3.0,6.6,4.5
346955,6.4,3.0,5.2,5.0
346957,3.6,1.6,4.4,3.7
346958,5.4,6.6,4.0,6.2
346959,3.0,1.8,4.1,2.4
346961,4.0,2.8,3.7,3.5
346962,3.0,3.4,2.3,4.7
346963,3.4,6.2,3.7,6.0
346964,2.6,7.4,3.4,6.6
346965,2.4,5.2,2.9,4.4
346966,3.8,2.8,5.8,4.9
346967,6.0,4.8,4.5,4.8
346968,3.2,4.6,3.6,4.6
346969,4.8,3.0,4.9,2.1
346970,7.0,7.0,5.8,6.1
346971,2.8,2.6,3.4,2.6
346972,4.2,3.0,3.8,3.7
346973,3.6,5.4,3.8,6.0
346974,2.2,5.6,3.2,6.0
346975,1.4,4.6,3.5,6.2
346976,2.4,4.2,3.2,3.8
346977,7.8,3.4,6.3,4.6
346978,5.6,4.8,4.9,4.8
346979,3.0,3.6,4.7,3.9
346980,3.4,5.0,3.9,5.2
346983,6.8,2.8,5.4,1.9
346985,3.6,5.2,2.6,6.7
346986,5.2,5.6,5.9,4.8
346987,2.6,2.0,3.5,3.1
346988,7.0,3.8,5.9,4.6
346989,1.8,5.0,3.0,6.0
346990,2.4,3.2,3.5,5.7
346991,5.0,4.2,4.4,4.3
346982,4.4,2.8,3.9,3.0
346992,6.6,2.6,5.7,3.9
346993,6.2,4.2,5.3,4.3
346994,6.0,4.2,4.7,4.2
346995,2.8,2.2,4.7,4.1
346996,5.0,3.8,3.9,5.3
346997,5.4,2.6,5.2,3.8
346998,4.8,2.4,4.3,2.9
346999,5.6,3.0,4.2,2.1
347000,3.6,4.6,3.5,4.3
347001,5.2,5.2,3.4,6.1
347002,5.2,5.0,5.8,4.9
347003,3.8,1.8,3.5,2.8
347004,5.2,3.8,5.9,4.4
347005,2.8,4.4,3.6,6.2
347006,3.0,3.8,3.6,4.8
346981,5.2,2.4,4.3,3.8
347007,7.0,3.0,5.9,3.9
347008,4.8,2.6,5.1,4.2
347009,3.8,5.8,5.3,4.7
347010,6.0,1.8,4.6,4.6
347011,5.4,3.0,4.4,3.4
347012,6.0,2.6,4.8,2.7
347013,5.4,2.8,4.4,2.1
347014,3.2,5.0,2.9,4.0
347015,5.0,5.0,3.1,5.2
347016,3.6,4.8,5.1,4.0
347017,4.2,1.0,3.5,1.9
347018,5.6,5.2,6.1,4.3
347019,2.6,4.8,3.1,6.0
347020,2.6,4.2,2.8,4.9
347021,6.2,4.0,4.5,4.2
347022,3.0,3.6,4.6,3.9
347024,7.2,3.0,5.4,4.0
347025,3.2,6.4,3.0,4.6
347027,3.6,5.0,3.7,4.2
347028,5.8,4.8,3.8,5.3
347029,4.4,3.0,4.1,4.2
347030,4.2,1.2,4.1,1.9
347031,3.2,2.8,3.8,4.7
347032,6.0,5.8,4.5,4.0
347033,5.8,3.6,4.4,3.8
347034,4.0,4.4,2.8,4.9
347023,6.2,1.8,5.7,4.1
347026,5.0,2.4,3.9,2.7
347035,3.4,3.8,4.4,3.3
347036,5.0,2.6,6.0,3.7
347037,6.0,3.4,5.4,3.8
347040,5.2,3.4,5.6,3.0
347041,5.6,3.8,4.0,3.4
347042,2.0,5.6,3.6,4.6
347043,5.6,4.2,4.1,4.0
347044,5.0,3.4,4.8,4.0
347045,3.8,2.4,3.4,2.3
347046,3.2,3.4,3.3,4.0
347047,6.8,6.4,4.6,4.7
347048,5.8,3.8,4.3,3.1
347049,4.2,3.8,2.8,4.9
347050,3.8,3.8,4.5,3.6
347051,3.2,3.4,5.5,4.1
347052,4.2,3.0,5.5,3.6
347053,2.8,6.4,2.8,4.8
347054,1.2,3.2,4.3,3.5
347055,4.0,4.4,5.5,3.4
347056,1.2,5.4,3.4,5.2
347057,5.0,4.6,4.3,3.9
347058,3.8,4.6,4.6,4.9
347059,3.4,2.4,3.2,2.2
347060,2.0,3.0,2.9,4.0
347061,6.6,6.8,5.0,4.7
347062,4.6,3.8,4.5,3.1
347063,3.6,3.4,2.7,4.5
347064,5.0,4.2,5.1,4.5
347065,2.2,4.2,3.0,4.9
347066,4.2,3.8,3.4,5.2
347067,4.2,4.8,4.7,3.8
347068,2.2,3.6,3.9,3.3
347069,4.8,4.6,5.9,3.7
347070,2.0,4.0,3.1,4.6
347071,4.8,7.6,4.3,5.7
347072,2.8,4.2,3.6,3.5
347073,2.6,3.2,2.8,4.7
347074,4.2,2.2,3.5,3.2
347075,3.0,5.6,2.4,5.3
347076,2.8,4.4,3.9,4.3
347077,5.4,5.0,5.2,5.5
347078,2.4,3.8,3.8,4.6
347080,4.2,3.4,3.6,5.2
347081,4.8,4.0,5.1,3.9
347082,3.8,3.4,4.5,3.0
347083,1.2,3.6,3.1,4.4
347084,2.8,4.2,3.2,4.6
347085,3.4,7.0,4.0,5.6
347086,2.8,4.2,3.8,3.4
347087,4.4,2.8,3.7,3.4
347088,3.4,3.8,3.6,4.3
347089,4.2,3.6,2.6,4.8
347090,4.2,4.6,3.3,5.3
347091,4.2,4.0,2.7,5.0
347092,4.6,4.2,4.2,3.4
347093,5.2,4.8,4.1,5.3
347094,2.6,1.8,2.9,4.5
347095,5.0,6.2,3.8,4.9
347096,3.8,3.8,3.7,5.0
347097,5.8,3.8,5.1,4.0
347098,5.4,4.6,4.0,5.4
347099,2.6,2.8,4.1,3.4
347100,1.6,3.4,3.2,3.5
347101,3.6,3.4,3.4,4.6
347102,3.6,5.6,4.3,5.7
347103,3.2,3.4,4.0,3.5
347104,4.2,3.2,4.2,3.8
347105,4.4,3.2,3.6,3.1
347079,5.0,6.2,3.7,4.2
347106,6.0,4.6,3.9,3.2
347107,4.6,5.8,4.0,5.8
347108,3.4,1.4,3.3,3.7
347109,4.6,4.4,3.8,5.1
347110,3.6,3.6,3.7,4.3
347111,5.6,4.4,5.3,4.1
347112,4.8,5.0,4.1,5.0
347113,3.0,4.0,4.1,4.1
347114,3.2,3.8,3.4,3.4
347115,3.8,4.4,3.5,5.0
347116,4.0,4.6,4.5,5.5
347117,4.0,4.0,4.1,3.9
347118,3.6,3.0,3.0,3.2
347119,4.2,3.8,3.5,3.8
347120,3.4,3.2,2.9,5.0
347121,3.8,2.4,4.2,4.5
347122,5.6,3.4,4.4,4.9
347123,3.8,4.0,4.2,3.7
347124,7.0,4.0,4.1,4.8
347125,3.0,4.2,3.0,3.1
347126,3.2,3.6,3.5,3.5
347127,4.4,3.8,3.5,2.9
347128,3.2,2.8,3.5,3.4
347129,3.6,5.2,4.6,4.3
347130,3.6,2.0,3.5,3.1
347131,3.4,6.6,2.9,5.6
347132,3.8,3.6,4.1,3.4
347133,4.8,3.4,4.9,4.5
347134,3.8,4.0,5.3,3.4
347135,4.0,3.8,3.4,4.3
347136,6.4,3.8,4.3,4.3
347137,4.6,5.0,5.5,4.3
347138,4.0,4.2,3.1,2.7
347139,3.4,4.0,3.8,3.9
347140,4.6,5.4,4.1,5.2
347141,3.0,3.8,3.2,3.0
347142,3.8,6.8,3.8,5.3
347143,3.4,2.0,3.8,3.4
347144,4.4,5.0,4.9,4.1
347145,3.4,2.2,3.2,3.2
347146,4.0,6.0,3.5,5.1
347147,3.6,4.8,4.1,4.3
347148,6.4,4.6,5.9,4.1
347149,3.6,4.6,5.6,3.3
347150,4.4,4.2,3.6,4.1
347151,7.0,3.8,4.9,3.6
347152,7.0,4.8,6.6,3.7
347153,4.6,6.4,3.7,3.8
347154,3.0,4.0,3.6,3.8
347155,4.6,5.2,4.8,4.6
347156,3.6,2.4,4.0,2.4
347157,3.2,1.8,3.8,2.8
347158,6.6,5.4,5.6,4.6
347159,3.0,2.2,3.2,3.0
347160,4.4,7.0,4.3,5.6
347161,3.2,5.4,3.7,5.2
347162,4.2,4.8,4.2,4.1
347163,4.4,5.4,4.2,5.1
347164,3.6,4.6,5.3,3.7
347165,4.4,5.4,4.1,5.0
347166,5.0,6.4,4.1,4.0
347168,3.6,2.6,3.9,2.6
347169,4.0,4.0,3.7,4.2
347170,4.0,7.6,4.1,6.2
347171,6.4,2.0,5.5,3.1
347172,5.6,3.6,4.4,3.7
347173,4.2,5.0,3.7,5.4
347174,3.0,6.8,4.3,6.3
347176,4.8,2.6,3.9,2.2
347177,4.2,5.4,4.3,5.7
347178,5.6,3.4,4.5,4.4
347179,7.8,4.4,7.0,4.0
347180,3.0,3.2,3.8,2.9
347181,4.2,7.2,3.7,6.2
347182,5.0,6.4,4.4,5.3
347183,6.4,2.0,4.8,2.7
347184,4.6,4.0,3.7,3.8
347185,3.4,4.2,3.4,4.2
347186,6.2,2.6,5.6,3.4
347187,5.8,4.2,5.0,3.9
347188,4.8,3.4,3.6,5.0
347189,4.0,5.2,4.3,5.4
347190,5.8,4.2,5.4,3.9
347191,5.0,3.2,4.0,2.3
347192,4.6,4.6,4.3,5.8
347193,4.6,2.8,4.2,3.8
347194,7.2,4.2,5.8,4.1
347196,3.2,7.0,3.6,5.8
347197,6.4,3.8,5.0,3.7
347198,5.4,7.0,4.5,5.2
347199,6.0,1.8,4.9,2.8
347200,2.6,4.4,3.3,3.9
347201,3.6,3.0,3.8,3.1
347202,5.4,5.0,4.8,4.1
347203,4.0,4.0,3.7,5.0
347204,5.0,4.2,4.4,5.5
347205,5.6,3.4,5.1,3.6
347206,4.8,3.4,4.4,2.7
347207,3.2,7.2,3.5,6.8
347208,5.8,4.2,4.7,4.0
347209,8.6,3.8,6.0,3.9
347210,3.4,3.8,3.9,3.4
347211,3.4,5.6,3.6,4.7
347212,6.8,5.6,5.2,5.0
347213,5.0,2.4,5.1,3.1
347214,2.4,5.6,3.1,4.5
347215,5.6,5.0,5.0,4.2
347216,2.6,2.6,3.8,3.0
346960,4.2,3.8,4.4,3.7
347175,5.0,3.8,5.3,3.9
347217,4.4,4.6,3.3,3.8
347218,3.8,5.0,5.1,4.1
347219,3.4,4.0,5.2,3.9
347220,7.2,4.6,5.9,4.7
347221,5.4,2.6,4.7,3.7
347222,5.6,2.6,5.5,3.5
347223,4.4,4.4,4.0,3.9
347224,2.4,3.6,3.3,4.1
347225,5.0,4.4,3.6,4.0
347226,4.4,3.0,3.6,3.8
347228,4.2,5.2,4.8,4.9
347229,4.4,3.8,5.4,3.9
347230,2.6,4.8,5.1,4.3
347231,5.0,4.0,4.9,4.0
347232,5.8,3.2,6.4,4.8
347233,5.4,3.8,4.7,3.9
347234,4.6,4.8,4.8,4.4
347235,4.8,6.6,4.9,4.8
347236,6.6,4.0,5.9,4.0
347237,3.4,3.8,5.0,3.7
347238,3.6,6.0,3.9,4.5
347239,3.0,3.8,3.7,4.1
347240,5.6,5.2,4.1,4.4
347241,4.0,2.0,3.0,3.3
347242,3.4,7.8,2.9,7.4
347243,4.4,4.2,4.9,4.4
347244,4.6,3.6,5.1,3.8
347245,2.2,4.8,4.5,4.6
347246,5.0,2.6,4.9,3.5
347247,4.8,2.4,6.3,4.8
347248,4.0,3.6,4.8,4.1
347249,3.8,4.6,4.6,3.9
347250,4.8,6.0,4.8,4.0
347251,5.8,5.0,6.1,4.2
347252,3.8,4.2,5.1,3.6
347253,3.6,5.8,3.5,4.7
347227,3.6,7.6,3.1,6.5
347254,3.0,3.8,3.6,4.0
347255,4.4,6.4,4.5,4.7
347256,4.4,3.0,4.7,4.4
347257,3.8,6.6,4.5,5.4
347258,4.0,2.2,4.5,3.2
347259,4.2,2.6,5.7,4.8
347260,5.2,3.4,4.7,3.5
347261,4.4,2.8,3.1,4.6
347262,6.4,5.8,6.7,4.2
347263,2.6,4.2,3.4,4.5
347264,3.0,6.6,4.4,5.0
347265,7.0,4.8,5.4,4.1
347266,4.0,4.6,3.0,4.8
347267,7.0,4.6,6.2,6.6
347268,4.8,3.0,4.0,4.6
347269,3.8,2.8,4.7,3.0
347270,4.0,3.6,4.5,3.1
347271,3.6,2.6,3.4,4.3
347272,6.8,3.4,6.2,4.6
347273,3.4,3.6,4.0,3.8
347274,4.2,6.4,4.2,4.4
347275,5.8,3.4,4.2,4.4
347276,3.8,3.4,3.3,3.2
347277,3.4,2.6,3.8,4.1
347278,3.6,4.8,3.5,4.4
347279,3.8,5.2,4.6,4.9
347280,7.4,5.6,5.7,4.8
347281,5.2,4.4,3.5,4.6
347282,8.2,5.0,6.4,6.1
347283,5.2,1.6,4.5,4.2
347284,2.8,4.0,3.5,3.3
347285,4.4,3.4,3.9,4.9
347286,3.8,4.2,4.4,3.8
347287,3.8,2.2,4.1,3.4
347288,4.4,3.6,4.4,3.1
347289,2.8,3.2,3.3,4.1
347290,6.4,3.8,6.0,4.6
347291,3.4,3.4,3.3,4.2
347292,4.6,4.4,4.0,3.5
347293,3.0,4.6,3.4,4.1
347294,5.4,4.0,5.4,4.2
347295,8.0,5.0,6.4,4.6
347296,4.6,5.2,3.5,4.7
347297,6.0,5.0,6.6,5.4
347298,3.6,1.4,4.0,3.2
347299,5.6,3.6,5.0,4.6
347300,4.0,4.0,4.6,4.0
347301,2.8,3.0,4.4,3.4
347302,2.4,5.0,3.4,4.8
347303,6.6,4.2,6.6,4.0
347304,4.8,4.2,3.6,4.0
347305,3.8,3.4,3.2,3.7
347306,4.4,1.0,4.7,3.0
347307,2.8,2.4,4.2,2.8
346865,5.6,4.8,5.2,3.7
346877,5.0,4.2,4.6,3.2
347308,2.2,3.4,4.0,4.3
347309,6.8,3.2,5.8,3.1
347310,3.8,2.2,4.3,3.6
347311,4.8,4.8,6.3,3.9
347312,3.4,3.8,3.6,4.0
347313,4.8,3.6,4.3,3.5
347314,2.6,6.2,2.5,5.0
347315,2.8,2.6,4.7,3.3
347316,4.2,3.6,3.9,3.5
347317,1.8,4.0,3.5,5.2
347318,6.6,4.4,6.2,3.3
347319,5.8,3.8,6.2,2.9
347320,5.2,2.0,5.0,3.0
347321,6.0,4.6,6.8,3.8
347322,4.0,5.4,3.9,4.2
347323,4.8,3.4,3.8,3.6
347324,5.4,3.6,4.9,4.0
347325,5.0,3.6,3.9,4.2
347326,3.0,5.8,2.8,5.0
347327,2.6,3.2,3.1,3.9
347328,4.6,6.0,4.8,5.0
347329,2.0,5.8,2.9,5.4
347330,3.8,2.6,4.9,3.5
347331,4.0,4.2,3.8,3.9
347332,1.8,2.8,2.9,4.7
347333,5.6,3.4,6.0,3.6
347334,5.2,3.4,6.1,3.0
347335,5.2,3.6,4.9,3.5
347336,6.4,4.0,6.7,3.7
347337,4.0,4.6,4.1,4.2
347338,5.2,3.8,3.9,3.4
347339,4.8,3.2,4.6,3.9
347340,3.6,4.0,3.9,4.3
347341,3.6,6.2,3.1,4.9
347342,3.2,2.8,3.3,3.9
347343,5.8,6.4,5.8,5.4
347344,2.2,6.0,2.9,5.8
347345,4.8,2.8,5.3,3.2
347346,4.0,3.2,3.9,3.6
347347,5.0,4.6,5.9,4.4
347348,3.6,4.2,4.2,3.9
347349,6.6,5.4,5.0,6.8
347350,4.4,3.4,3.8,3.4
347351,3.4,6.0,3.7,4.7
347352,4.2,6.4,2.9,4.7
347353,4.6,2.0,4.0,3.6
347354,5.0,2.6,5.1,2.7
347355,2.2,6.4,2.8,5.6
347356,4.8,4.4,6.1,4.5
347357,3.8,4.8,4.2,3.9
347358,7.0,5.0,5.6,5.5
347359,3.6,5.0,4.3,4.2
347360,3.4,5.2,2.8,4.5
347361,3.0,3.8,4.1,3.3
347362,5.8,3.2,5.1,2.8
347363,3.4,5.4,4.2,4.6
347364,5.4,6.4,3.2,5.1
347365,5.2,4.4,5.0,5.4
347366,3.0,7.2,3.9,6.8
347367,4.4,2.8,4.1,3.7
347368,3.8,6.6,3.7,5.5
347369,1.8,2.2,2.9,3.3
347370,4.8,2.2,4.6,2.9
347371,3.6,4.6,5.8,4.2
347372,3.8,4.8,3.6,4.0
347373,4.8,4.8,5.5,4.8
347374,4.0,4.4,4.4,4.6
347375,3.0,5.0,2.7,4.5
347376,4.4,3.4,4.2,3.5
347377,5.8,3.2,4.3,3.4
347378,4.6,3.4,4.9,3.0
347379,3.8,5.4,4.7,4.1
347380,5.8,6.2,4.0,5.8
347381,5.4,5.2,5.5,5.9
347382,4.0,7.2,4.1,5.8
347383,4.0,3.8,4.1,3.7
347384,4.4,4.6,4.0,5.1
347385,2.0,3.8,1.7,3.3
347386,4.6,6.2,5.7,5.3
347387,5.4,6.0,4.7,4.9
347388,6.0,3.8,5.9,4.9
347389,4.2,3.8,4.5,4.3
347390,3.2,4.8,2.9,4.3
347391,4.8,2.6,4.1,3.4
347392,5.8,3.2,4.8,2.9
347393,4.6,5.0,4.8,4.3
347394,7.6,5.6,4.8,5.8
347395,5.6,6.4,5.3,6.5
347397,4.0,2.8,3.8,3.5
347398,1.4,3.6,1.7,2.9
347399,3.8,5.6,3.4,5.7
347400,5.4,3.4,4.6,3.4
347401,6.8,3.6,5.2,2.7
347402,5.6,6.6,4.5,5.0
347403,3.2,4.8,3.0,5.4
347404,3.4,3.2,4.0,4.3
347405,3.8,2.8,3.9,4.3
347406,4.6,4.0,5.0,4.5
347407,7.0,3.0,6.6,3.0
347408,5.8,4.4,4.5,4.2
347409,6.0,4.2,4.6,4.5
347410,4.4,3.6,5.4,3.4
347411,7.0,6.0,5.2,5.8
347412,1.4,3.6,1.8,3.1
347413,3.2,2.6,3.5,3.3
347414,6.4,4.2,5.3,3.0
347415,5.0,5.6,4.6,5.1
347416,3.6,4.6,4.4,4.9
347417,3.4,4.8,3.0,5.6
347418,7.4,4.2,5.1,5.3
347419,4.2,3.8,4.1,4.2
347420,4.8,2.6,3.8,3.9
347421,5.0,4.4,4.9,4.0
347422,6.2,3.8,6.4,3.7
347423,5.4,3.6,4.7,4.8
347424,5.2,3.8,4.9,4.4
347425,5.4,3.4,5.9,2.7
347426,6.0,6.6,5.3,5.8
347427,2.4,2.6,2.3,2.9
347428,3.2,2.8,3.3,3.4
347429,6.2,4.0,5.8,3.1
347430,4.6,5.0,4.7,4.7
347431,4.0,4.6,4.2,4.9
347432,2.4,4.6,2.8,5.6
347433,5.6,4.2,4.5,4.8
347434,3.4,3.4,4.2,4.3
347435,5.2,2.6,4.1,3.7
347436,4.8,4.4,5.0,3.9
347437,4.2,3.6,5.6,3.5
347438,6.8,3.0,5.2,4.2
347439,5.2,5.4,4.8,5.1
347440,4.6,2.6,5.5,2.7
347441,4.0,2.6,3.1,3.2
347442,4.6,6.8,5.2,5.6
347443,2.4,3.2,2.1,3.5
347444,3.4,7.4,4.2,5.6
347445,2.8,3.4,3.2,4.6
347446,5.6,5.8,5.1,4.8
347447,5.6,2.8,5.3,3.2
347448,3.2,4.0,5.2,4.7
347449,4.0,8.4,4.4,6.1
347451,5.4,3.4,5.0,4.0
347452,3.8,7.2,5.0,5.9
347453,3.0,5.0,4.6,5.4
347454,4.4,2.0,4.6,2.0
347455,6.6,3.0,5.7,3.8
347456,5.0,4.6,5.1,3.8
347457,3.2,3.4,3.8,3.2
347458,1.8,2.8,2.8,3.6
347459,2.4,4.8,3.1,4.4
347460,5.6,4.0,6.4,4.8
347461,3.2,2.6,3.2,3.3
347462,3.4,5.0,3.4,5.4
347463,2.6,4.6,4.0,4.7
347450,2.6,5.2,3.0,4.8
347464,3.8,7.0,3.5,6.2
