game_pk,home_fielding_e_per_g_rolling_10,away_fielding_e_per_g_rolling_10
346787,,
346183,,
346184,,
346185,,
346186,,
346187,,
346188,,
346189,,
346190,,
346191,,
346752,,
346753,,
346755,,
346754,,
346756,1.0,0.0
346757,0.0,1.0
346758,0.0,1.0
346759,0.0,0.0
346760,,
346761,0.0,0.0
346762,1.0,3.0
346763,0.0,1.0
346764,0.0,0.0
346765,1.0,1.0
346766,1.0,0.0
346767,0.0,0.0
346768,0.0,0.0
346769,0.0,0.0
346770,1.0,1.0
346771,0.5,0.0
346772,0.0,1.0
346773,0.0,0.5
346774,0.0,1.0
346775,0.0,1.0
346776,1.0,0.0
346777,1.0,2.5
346778,0.0,0.5
346779,0.0,0.0
346780,0.5,1.0
346781,0.5,0.0
346782,1.5,0.0
346783,0.5,0.5
346784,0.5,0.0
346785,1.0,1.0
346786,0.3333333333333333,0.0
346788,0.5,0.5
346789,0.3333333333333333,2.0
346790,0.3333333333333333,1.0
346791,0.0,1.0
346792,0.6666666666666666,1.0
346793,0.3333333333333333,1.0
346794,0.0,0.0
346795,0.3333333333333333,0.25
346796,0.6666666666666666,0.6666666666666666
346797,1.3333333333333333,0.0
346798,0.3333333333333333,0.6666666666666666
346799,0.6666666666666666,0.3333333333333333
346800,0.3333333333333333,0.0
346801,0.6666666666666666,0.0
346802,0.3333333333333333,0.3333333333333333
346803,1.3333333333333333,0.3333333333333333
346804,0.25,1.5
346805,0.25,0.25
346806,0.25,1.0
346807,0.0,1.0
346808,0.75,0.75
346809,0.25,1.0
346810,0.0,0.0
346811,0.5,0.2
346812,1.0,0.5
346813,0.75,0.75
346814,1.25,0.2
346815,0.25,0.75
346816,0.5,0.75
346817,1.25,0.0
346818,0.25,0.0
346819,0.4,1.2
346820,0.4,0.8
346821,0.0,0.8
346822,0.8,1.0
346823,0.6,1.0
346824,0.0,0.4
346825,0.6,0.16666666666666666
346826,0.8,0.4
346827,0.6,0.8
346828,1.2,0.3333333333333333
346829,0.2,0.6
346830,0.4,1.2
346831,1.2,0.0
346832,0.6,0.0
346833,0.8,0.2
346834,0.0,0.6666666666666666
346835,0.5,0.5
346836,0.8333333333333334,0.6666666666666666
346837,0.0,1.0
346838,0.6666666666666666,0.3333333333333333
346839,0.16666666666666666,0.3333333333333333
346840,0.3333333333333333,0.0
346841,0.5,0.3333333333333333
346842,0.5,0.6666666666666666
346843,0.8333333333333334,0.5
346844,0.2857142857142857,0.5
346845,1.1666666666666667,1.1666666666666667
346846,0.5714285714285714,0.42857142857142855
346847,0.8333333333333334,0.8333333333333334
346848,0.7142857142857143,0.7142857142857143
346849,0.0,0.8571428571428571
346850,0.7142857142857143,0.2857142857142857
346851,1.0,0.42857142857142855
346852,0.14285714285714285,0.42857142857142855
346853,0.42857142857142855,0.14285714285714285
346854,0.0,1.0
346855,0.42857142857142855,0.7142857142857143
346856,0.7142857142857143,0.5714285714285714
346857,0.5714285714285714,0.5714285714285714
346858,0.25,0.5714285714285714
346859,0.0,0.5714285714285714
346860,1.1428571428571428,1.1428571428571428
346861,0.625,0.375
346862,0.8571428571428571,0.7142857142857143
346864,0.125,0.75
346866,0.8571428571428571,0.625
346867,0.375,0.375
346868,0.375,0.25
346869,0.0,1.0
346870,0.5,0.5
346871,0.5,0.875
346872,0.75,0.625
346873,0.2222222222222222,0.625
346874,0.25,0.5
346875,1.0,1.0
346876,0.75,0.625
346878,1.0,0.6666666666666666
346879,1.0,0.5555555555555556
346880,0.0,1.0
346881,0.2,0.4444444444444444
346882,0.8888888888888888,0.5555555555555556
346883,0.25,0.4444444444444444
346884,0.875,1.0
346885,0.5555555555555556,0.4444444444444444
346886,0.6666666666666666,0.4444444444444444
346887,0.6,0.0
346888,1.0,0.5555555555555556
346889,0.3333333333333333,0.6666666666666666
346890,0.7777777777777778,0.7777777777777778
346891,1.1111111111111112,0.7
346893,0.3333333333333333,0.8888888888888888
346894,0.8888888888888888,0.4444444444444444
346895,0.4444444444444444,0.75
346896,0.3,0.4
346897,0.9,0.7
346898,0.3333333333333333,0.5
346899,0.8888888888888888,0.9
346900,0.5,0.4
346901,0.7,0.4
346902,0.5,0.1
346903,1.1,0.5
346904,0.3,0.6
346905,0.9,0.8
346906,1.0,0.7
346907,0.2222222222222222,0.2222222222222222
346908,0.3,0.3
346909,0.6,0.8
346910,0.4,0.6666666666666666
346911,0.9,0.4
346912,1.0,0.8
346913,0.4,0.5
346914,0.9,0.9
346915,0.4,0.3
346916,0.8,0.4
346917,0.5,0.1
346918,0.8,0.6
346919,0.3,0.6
346921,0.9,0.8
346922,0.2,0.3
346923,0.6,0.8
346924,1.1,0.5
346925,0.3,0.7
346926,0.4,0.3
346927,0.8,0.6
346928,0.6,0.6
346930,0.2,0.5
346931,0.5,0.3
346932,0.2,0.4
346933,0.7,0.6
346934,1.0,1.1
346935,0.4,0.7
346929,0.2,0.7
346936,0.9,0.6
346937,0.6,0.3
346938,0.9,0.2
346939,0.6,0.5
346940,0.7,0.7
346941,0.2,0.6
346944,0.5,0.4
346945,0.8,0.4
346946,0.6,0.5
346947,0.8,1.1
346948,0.8,0.7
346949,0.4,0.1
346950,0.3,0.7
346942,0.2,0.5
346952,0.6,0.2
346953,0.9,0.2
346954,0.6,0.4
346955,1.0,0.8
346957,0.2,0.6
346958,0.7,0.3
346959,0.5,0.5
346961,0.3,0.4
346962,0.8,1.0
346963,0.9,0.7
346964,0.3,0.1
346965,0.3,0.6
346966,0.7,0.2
346967,0.6,1.0
346968,0.8,0.2
346969,0.2,0.7
346970,0.4,0.8
346971,0.5,0.5
346972,0.8,0.4
346973,0.8,0.8
346974,0.3,0.1
346975,0.4,0.4
346976,0.2,0.3
346977,0.5,0.2
346978,0.7,0.9
346979,0.4,0.8
346980,0.6,0.1
346983,0.2,0.9
346985,0.5,0.6
346986,0.6,0.5
346987,0.3,0.3
346988,0.8,0.8
346989,0.4,0.4
346990,0.2,1.0
346991,0.9,0.7
346982,0.4,0.4
346992,0.6,0.2
346993,0.7,0.8
346994,0.6,0.8
346995,0.4,0.8
346996,0.6,0.2
346997,0.2,0.9
346998,0.3,0.4
346999,0.0,0.9
347000,0.4,0.8
347001,0.5,0.5
347002,0.5,0.4
347003,0.4,0.4
347004,0.8,0.8
347005,0.2,0.8
347006,0.4,0.5
346981,0.3,1.0
347007,0.6,0.4
347008,0.6,0.7
347009,0.6,0.8
347010,0.6,0.2
347011,0.4,1.0
347012,0.3,0.6
347013,0.1,0.8
