game_pk,home_batting_obp_rolling_5,away_batting_obp_rolling_5,home_batting_obp_rolling_10,away_batting_obp_rolling_10
346787,,,,
346183,,,,
346184,,,,
346185,,,,
346186,,,,
346187,,,,
346188,,,,
346189,,,,
346190,,,,
346191,,,,
346752,,,,
346753,,,,
346755,,,,
346754,,,,
346756,0.18181818181818182,0.2571428571428571,0.18181818181818182,0.2571428571428571
346757,0.43243243243243246,0.1935483870967742,0.43243243243243246,0.1935483870967742
346758,0.34285714285714286,0.2571428571428571,0.34285714285714286,0.2571428571428571
346759,0.3333333333333333,0.3170731707317073,0.3333333333333333,0.3170731707317073
346760,,,,
346761,0.30303030303030304,0.13333333333333333,0.30303030303030304,0.13333333333333333
346762,0.1702127659574468,0.25,0.1702127659574468,0.25
346763,0.22580645161290322,0.40476190476190477,0.22580645161290322,0.40476190476190477
346764,0.2702702702702703,0.4375,0.2702702702702703,0.4375
346765,0.15151515151515152,0.20588235294117646,0.15151515151515152,0.20588235294117646
346766,0.34146341463414637,0.3157894736842105,0.34146341463414637,0.3157894736842105
346767,0.2727272727272727,0.2857142857142857,0.2727272727272727,0.2857142857142857
346768,0.25,0.13333333333333333,0.25,0.13333333333333333
346769,0.3611111111111111,0.35,0.3611111111111111,0.35
346770,0.4186046511627907,0.18181818181818182,0.4186046511627907,0.18181818181818182
346771,0.15625,0.3333333333333333,0.15625,0.3333333333333333
346772,0.3194444444444444,0.2714285714285714,0.3194444444444444,0.2714285714285714
346773,0.21875,0.3333333333333333,0.21875,0.3333333333333333
346774,0.24242424242424243,0.3157894736842105,0.24242424242424243,0.3157894736842105
346775,0.33766233766233766,0.35802469135802467,0.33766233766233766,0.35802469135802467
346776,0.1935483870967742,0.23076923076923078,0.1935483870967742,0.23076923076923078
346777,0.23809523809523808,0.2808988764044944,0.23809523809523808,0.2808988764044944
346778,0.3181818181818182,0.375,0.3181818181818182,0.375
346779,0.28378378378378377,0.4222222222222222,0.28378378378378377,0.4222222222222222
346780,0.2153846153846154,0.15873015873015872,0.2153846153846154,0.15873015873015872
346781,0.3246753246753247,0.2777777777777778,0.3246753246753247,0.2777777777777778
346782,0.296875,0.22857142857142856,0.296875,0.22857142857142856
346783,0.2833333333333333,0.18032786885245902,0.2833333333333333,0.18032786885245902
346784,0.37333333333333335,0.32051282051282054,0.37333333333333335,0.32051282051282054
346785,0.3670886075949367,0.21212121212121213,0.3670886075949367,0.21212121212121213
346786,0.25252525252525254,0.2909090909090909,0.25252525252525254,0.2909090909090909
346788,0.2328767123287671,0.30952380952380953,0.2328767123287671,0.30952380952380953
346789,0.32142857142857145,0.29365079365079366,0.32142857142857145,0.29365079365079366
346790,0.28846153846153844,0.16666666666666666,0.28846153846153844,0.16666666666666666
346791,0.31313131313131315,0.33070866141732286,0.31313131313131315,0.33070866141732286
346792,0.3391304347826087,0.2268041237113402,0.3391304347826087,0.2268041237113402
346793,0.35294117647058826,0.3391304347826087,0.35294117647058826,0.3391304347826087
346794,0.2972972972972973,0.308411214953271,0.2972972972972973,0.308411214953271
346795,0.20618556701030927,0.27906976744186046,0.20618556701030927,0.27906976744186046
346796,0.3902439024390244,0.24509803921568626,0.3902439024390244,0.24509803921568626
346797,0.29,0.2896551724137931,0.29,0.2896551724137931
346798,0.22448979591836735,0.291044776119403,0.22448979591836735,0.291044776119403
346799,0.24347826086956523,0.30851063829787234,0.24347826086956523,0.30851063829787234
346800,0.3217391304347826,0.22549019607843138,0.3217391304347826,0.22549019607843138
346801,0.2831858407079646,0.3951612903225806,0.2831858407079646,0.3951612903225806
346802,0.32456140350877194,0.34057971014492755,0.32456140350877194,0.34057971014492755
346803,0.25742574257425743,0.21428571428571427,0.25742574257425743,0.21428571428571427
346804,0.33557046979865773,0.2830188679245283,0.33557046979865773,0.2830188679245283
346805,0.31756756756756754,0.32748538011695905,0.31756756756756754,0.32748538011695905
346806,0.2898550724637681,0.168,0.2898550724637681,0.168
346807,0.2923076923076923,0.2929936305732484,0.2923076923076923,0.2929936305732484
346808,0.35668789808917195,0.26277372262773724,0.35668789808917195,0.26277372262773724
346809,0.375,0.3333333333333333,0.375,0.3333333333333333
346810,0.3129251700680272,0.2907801418439716,0.3129251700680272,0.2907801418439716
346811,0.22388059701492538,0.31213872832369943,0.22388059701492538,0.31213872832369943
346812,0.25757575757575757,0.1889763779527559,0.25757575757575757,0.1889763779527559
346813,0.36129032258064514,0.2391304347826087,0.36129032258064514,0.2391304347826087
346814,0.2937062937062937,0.3064516129032258,0.2937062937062937,0.3064516129032258
346815,0.25757575757575757,0.2727272727272727,0.25757575757575757,0.2727272727272727
346816,0.3037974683544304,0.29457364341085274,0.3037974683544304,0.29457364341085274
346817,0.3026315789473684,0.391812865497076,0.3026315789473684,0.391812865497076
346818,0.31333333333333335,0.30666666666666664,0.31333333333333335,0.30666666666666664
346819,0.31891891891891894,0.315,0.31891891891891894,0.315
346820,0.3125,0.21893491124260356,0.3125,0.21893491124260356
346821,0.32941176470588235,0.28421052631578947,0.32941176470588235,0.28421052631578947
346822,0.3645833333333333,0.28,0.3645833333333333,0.28
346823,0.36683417085427134,0.3403141361256545,0.36683417085427134,0.3403141361256545
346824,0.35294117647058826,0.2937853107344633,0.35294117647058826,0.2937853107344633
346825,0.2261904761904762,0.33519553072625696,0.2261904761904762,0.3113207547169811
346826,0.281437125748503,0.1794871794871795,0.281437125748503,0.1794871794871795
346827,0.36649214659685864,0.25142857142857145,0.36649214659685864,0.25142857142857145
346828,0.28901734104046245,0.3048128342245989,0.28901734104046245,0.2972972972972973
346829,0.27058823529411763,0.2871287128712871,0.27058823529411763,0.2871287128712871
346830,0.3073170731707317,0.29714285714285715,0.3073170731707317,0.29714285714285715
346831,0.3048128342245989,0.3564356435643564,0.3048128342245989,0.3564356435643564
346832,0.30434782608695654,0.29120879120879123,0.30434782608695654,0.29120879120879123
346833,0.31693989071038253,0.3456221198156682,0.31693989071038253,0.3456221198156682
346834,0.35175879396984927,0.3471502590673575,0.3684210526315789,0.3574468085106383
346835,0.29714285714285715,0.39361702127659576,0.2731707317073171,0.3799126637554585
346836,0.21764705882352942,0.3229166666666667,0.21568627450980393,0.3246753246753247
346837,0.3298429319371728,0.3259668508287293,0.3230088495575221,0.32882882882882886
346838,0.31313131313131315,0.32044198895027626,0.3135593220338983,0.3119266055045872
346839,0.336283185840708,0.1910828025477707,0.34980988593155893,0.18421052631578946
346840,0.34054054054054056,0.3333333333333333,0.32727272727272727,0.3170731707317073
