game_pk,home_batting_bb_per_g_rolling_10,away_batting_bb_per_g_rolling_10
346787,,
346183,,
346184,,
346185,,
346186,,
346187,,
346188,,
346189,,
346190,,
346191,,
346752,,
346753,,
346755,,
346754,,
346756,3.0,4.0
346757,1.0,1.0
346758,3.0,3.0
346759,5.0,1.0
346760,,
346761,3.0,0.0
346762,5.0,7.0
346763,1.0,4.0
346764,4.0,8.0
346765,2.0,1.0
346766,6.0,3.0
346767,1.0,3.0
346768,2.0,1.0
346769,3.0,4.0
346770,5.0,2.0
346771,2.0,6.0
346772,2.5,2.0
346773,1.5,3.5
346774,4.0,5.0
346775,4.5,1.5
346776,1.5,0.5
346777,5.5,5.0
346778,0.5,3.0
346779,3.0,5.5
346780,2.5,1.0
346781,6.0,2.0
346782,1.5,2.0
346783,3.0,2.0
346784,4.5,3.0
346785,4.0,2.0
346786,2.6666666666666665,4.333333333333333
346788,4.0,4.5
346789,3.0,3.6666666666666665
346790,3.0,1.6666666666666667
346791,1.3333333333333333,3.6666666666666665
346792,4.333333333333333,2.3333333333333335
346793,3.0,5.333333333333333
346794,3.0,3.3333333333333335
346795,1.3333333333333333,2.25
346796,2.3333333333333335,3.0
346797,1.6666666666666667,3.75
346798,0.6666666666666666,2.6666666666666665
346799,4.0,3.0
346800,3.3333333333333335,2.0
346801,4.666666666666667,4.333333333333333
346802,3.6666666666666665,4.0
346803,3.3333333333333335,2.6666666666666665
346804,2.75,3.25
346805,3.5,3.75
346806,3.25,1.25
346807,1.0,3.25
346808,5.0,2.5
346809,3.25,4.5
346810,3.25,3.0
346811,1.25,3.4
346812,2.75,2.25
346813,2.0,2.5
346814,2.0,3.6
346815,2.0,2.75
346816,3.25,3.25
346817,4.0,4.75
346818,2.75,2.5
346819,2.2,3.8
346820,3.2,1.6
346821,2.6,3.2
346822,5.0,2.4
346823,3.0,4.6
346824,3.2,3.4
346825,1.0,3.0
346826,3.2,2.2
346827,2.8,2.6
346828,2.0,3.5
346829,2.6,2.6
346830,3.0,3.4
346831,3.8,4.4
346832,3.4,2.2
346833,3.0,3.6
346834,4.333333333333333,3.1666666666666665
346835,2.1666666666666665,2.6666666666666665
346836,1.6666666666666667,2.6666666666666665
346837,3.0,4.5
346838,3.1666666666666665,3.3333333333333335
346839,3.5,2.3333333333333335
346840,2.6666666666666665,3.0
346841,2.6666666666666665,3.5
346842,3.0,4.833333333333333
346843,2.6666666666666665,3.3333333333333335
346844,3.4285714285714284,1.5
346845,3.3333333333333335,1.6666666666666667
346846,2.0,3.0
346847,2.1666666666666665,3.3333333333333335
346848,1.5714285714285714,3.4285714285714284
346849,2.857142857142857,4.142857142857143
346850,3.857142857142857,3.4285714285714284
346851,3.8333333333333335,3.4285714285714284
346852,3.142857142857143,2.857142857142857
346853,2.857142857142857,3.2857142857142856
346854,3.1666666666666665,3.1666666666666665
346855,2.857142857142857,4.857142857142857
346856,2.857142857142857,2.857142857142857
346857,2.5714285714285716,4.142857142857143
346858,3.125,1.4285714285714286
346859,4.0,3.2857142857142856
346860,3.2857142857142856,1.8571428571428572
346861,2.5,3.25
346862,2.857142857142857,3.5714285714285716
346864,2.5,4.0
346866,3.857142857142857,3.5
346867,3.625,2.75
346868,2.75,3.25
346869,3.2857142857142856,2.857142857142857
346870,2.375,3.75
346871,2.75,4.25
346872,3.125,2.625
346873,3.2222222222222223,2.0
346874,4.0,3.5
346875,3.25,1.625
346876,2.875,3.5
346878,3.875,3.888888888888889
346879,1.875,2.7777777777777777
346880,3.375,3.125
346881,3.3,3.3333333333333335
346882,3.5555555555555554,2.888888888888889
346883,3.25,3.7777777777777777
346884,3.75,1.5555555555555556
346885,2.888888888888889,3.7777777777777777
346886,2.7777777777777777,3.0
346887,3.9,3.6666666666666665
346888,3.5555555555555554,1.8888888888888888
346889,4.111111111111111,3.5555555555555554
346890,3.888888888888889,4.0
346891,1.7777777777777777,3.1
346893,2.4444444444444446,3.0
346894,3.0,2.7777777777777777
346895,2.5555555555555554,3.375
346896,3.3,3.2
346897,3.5,3.3
346898,3.5555555555555554,3.4
346899,3.4444444444444446,1.5
346900,2.9,3.9
346901,2.6,3.2
346902,3.9,3.3
346903,3.4,2.3
346904,4.2,3.7
346905,3.9,4.1
346906,1.8,3.2
346907,3.7777777777777777,3.2222222222222223
346908,2.6,3.1
346909,2.5,3.1
346910,2.3,3.111111111111111
346911,3.0,2.7
346912,3.3,3.3
346913,3.3,3.2
346914,3.5,1.4
346915,2.9,4.1
346916,2.7,3.7
346917,4.4,3.4
346918,2.9,2.3
346919,4.2,3.9
346921,2.1,3.3
346922,3.7,3.2
346923,2.5,3.0
346924,3.3,2.7
346925,2.2,2.8
346926,2.7,3.0
346927,3.5,2.8
346928,4.4,2.8
346930,4.0,2.8
346931,3.0,2.3
346932,3.2,3.5
346933,2.9,1.3
346934,3.2,3.1
346935,4.0,2.9
346929,4.1,3.7
346936,3.3,2.8
346937,3.1,3.9
346938,3.1,3.2
346939,5.1,2.8
346940,3.3,2.6
346941,4.1,3.6
346944,3.0,3.7
346945,2.6,3.1
346946,2.6,1.3
346947,3.0,3.0
346948,2.5,3.7
346949,2.5,3.8
346950,3.5,3.2
346942,4.1,2.4
346952,3.2,3.4
346953,3.3,3.9
346954,4.7,3.1
346955,3.5,2.4
346957,4.3,2.3
346958,3.1,2.6
346959,3.1,4.0
346961,2.5,1.5
346962,2.8,2.9
346963,2.3,3.6
346964,2.3,3.7
346965,3.8,3.4
346966,3.1,3.2
346967,3.1,3.1
346968,3.4,3.4
346969,4.4,2.6
346970,4.7,3.9
346971,3.2,4.3
346972,2.4,3.2
346973,2.5,3.3
346974,2.4,3.7
346975,1.7,2.3
346976,2.4,1.5
346977,4.4,3.0
346978,3.2,3.6
346979,3.2,3.4
346980,2.8,3.6
346983,4.6,2.5
346985,3.8,5.2
346986,3.5,3.6
346987,3.3,2.2
346988,3.3,2.6
346989,1.6,2.4
346990,2.5,3.4
346991,2.2,2.7
346982,3.1,3.9
346992,4.5,2.8
346993,3.4,3.2
346994,2.3,2.6
346995,3.1,3.7
346996,2.3,3.9
346997,3.4,2.0
346998,3.1,4.0
346999,4.0,2.2
347000,1.6,3.4
347001,3.7,4.9
347002,3.7,3.6
347003,3.1,2.4
347004,3.0,2.6
347005,2.5,3.2
347006,1.6,2.3
346981,3.5,2.1
347007,4.4,3.0
347008,3.2,3.6
347009,3.3,4.2
347010,2.1,3.5
347011,3.9,1.7
347012,3.0,4.0
347013,4.7,1.9
