game_pk,home_pitching_k_bb_ratio_rolling_10,away_pitching_k_bb_ratio_rolling_10
346787,,
346183,,
346184,,
346185,,
346186,,
346187,,
346188,,
346189,,
346190,,
346191,,
346752,,
346753,,
346755,,
346754,,
346756,2.75,2.6666666666666665
346757,10.0,8.0
346758,2.3333333333333335,4.333333333333333
346759,11.0,1.6
346760,,
346761,,3.0
346762,2.4285714285714284,2.6
346763,1.5,4.0
346764,1.0,2.5
346765,15.0,5.0
346766,2.6666666666666665,2.0
346767,3.0,9.0
346768,6.0,2.5
346769,1.5,2.6666666666666665
346770,3.0,2.0
346771,1.0833333333333333,4.25
346772,5.0,3.2
346773,2.2857142857142856,9.333333333333334
346774,1.4,2.0
346775,7.333333333333333,1.4444444444444444
346776,14.0,5.333333333333333
346777,2.7,2.0
346778,1.5,10.0
346779,1.3636363636363635,2.5
346780,12.0,3.4
346781,3.0,1.8333333333333333
346782,4.0,5.666666666666667
346783,3.5,1.8333333333333333
346784,2.5,2.6666666666666665
346785,4.0,1.75
346786,1.4615384615384615,2.75
346788,2.0,2.25
346789,10.75,2.25
346790,1.9,3.125
346791,1.8888888888888888,1.4285714285714286
346792,2.3333333333333335,2.111111111111111
346793,3.5,1.8888888888888888
346794,1.8125,1.4615384615384615
346795,2.111111111111111,1.7333333333333334
346796,1.6363636363636365,2.1538461538461537
346797,3.8333333333333335,2.6666666666666665
346798,2.3,2.4166666666666665
346799,3.272727272727273,2.4285714285714284
346800,3.7777777777777777,5.8
346801,2.3636363636363638,2.4
346802,4.285714285714286,4.0
346803,9.5,6.0
346804,8.166666666666666,2.357142857142857
346805,3.8,4.090909090909091
346806,2.8,2.5833333333333335
346807,2.5454545454545454,1.8571428571428572
346808,2.1666666666666665,1.5
346809,3.8333333333333335,1.6153846153846154
346810,2.0,1.588235294117647
346811,1.411764705882353,2.4375
346812,9.666666666666666,5.666666666666667
346813,2.1666666666666665,2.0714285714285716
346814,3.5555555555555554,2.4166666666666665
346815,2.230769230769231,1.7777777777777777
346816,2.8666666666666667,3.375
346817,2.235294117647059,2.9166666666666665
346818,2.923076923076923,6.166666666666667
346819,4.416666666666667,3.0
346820,2.4615384615384617,2.533333333333333
346821,2.5,1.3478260869565217
346822,2.4285714285714284,1.3333333333333333
346823,3.1818181818181817,1.6666666666666667
346824,2.0,1.7
346825,1.6666666666666667,2.6875
346826,8.0,4.090909090909091
346827,2.0,1.8
346828,3.3333333333333335,2.4285714285714284
346829,2.4,1.6956521739130435
346830,2.736842105263158,3.6
346831,2.45,3.2
346832,3.142857142857143,4.083333333333333
346833,3.1538461538461537,4.166666666666667
346834,3.8666666666666667,2.7333333333333334
346835,2.5,2.2
346836,2.8421052631578947,3.125
346837,4.846153846153846,1.736842105263158
346838,1.5,1.7826086956521738
346839,4.769230769230769,3.2666666666666666
346840,3.9375,2.4705882352941178
346841,1.9565217391304348,2.8181818181818183
346842,2.380952380952381,2.4444444444444446
346843,1.64,2.8666666666666667
346844,2.7857142857142856,1.4166666666666667
346845,2.6875,3.4
346846,2.4347826086956523,2.3125
346847,1.8181818181818181,6.0
346848,2.3703703703703702,3.5294117647058822
346849,4.733333333333333,1.619047619047619
346850,1.53125,1.7419354838709677
346851,2.473684210526316,2.85
346852,3.8947368421052633,3.375
346853,3.238095238095238,2.142857142857143
346854,1.9230769230769231,2.4166666666666665
346855,2.269230769230769,2.7
346856,1.88,2.6842105263157894
346857,1.8387096774193548,2.9166666666666665
346858,3.1333333333333333,1.48
346859,3.6315789473684212,2.6470588235294117
346860,2.8421052631578947,3.2777777777777777
346861,2.392857142857143,1.9090909090909092
346862,1.7777777777777777,3.6
346864,4.166666666666667,1.8095238095238095
346866,2.391304347826087,2.625
346867,3.9047619047619047,2.652173913043478
346868,3.0416666666666665,2.1739130434782608
346869,2.185185185185185,2.107142857142857
346870,2.21875,2.92
346871,2.5384615384615383,2.772727272727273
346872,2.1538461538461537,2.2083333333333335
346873,2.7142857142857144,1.3793103448275863
346874,3.4583333333333335,2.4761904761904763
346875,3.1052631578947367,3.3333333333333335
346876,1.8666666666666667,3.388888888888889
346878,1.9,2.5357142857142856
346879,2.4,2.5172413793103448
346880,2.09375,2.0
346881,3.0,2.8518518518518516
346882,3.4,2.269230769230769
346883,1.7352941176470589,2.652173913043478
346884,1.6176470588235294,2.814814814814815
346885,2.161290322580645,2.689655172413793
346886,1.8529411764705883,1.8148148148148149
346887,2.5172413793103448,2.1470588235294117
346888,1.911764705882353,1.3636363636363635
346889,3.64,3.5
346890,1.826086956521739,2.8
346891,2.25,2.7
346893,4.095238095238095,1.8421052631578947
346894,2.0,2.7142857142857144
346895,2.0555555555555554,3.0952380952380953
346896,3.142857142857143,2.7419354838709675
346897,2.814814814814815,2.2758620689655173
346898,2.0,2.2758620689655173
346899,1.7714285714285714,3.0
346900,2.1944444444444446,2.5625
346901,1.9230769230769231,2.0357142857142856
346902,2.8,2.4324324324324325
346903,1.8,1.457142857142857
346904,3.2333333333333334,3.2
346905,1.6428571428571428,2.5172413793103448
346906,2.27027027027027,2.8275862068965516
346907,3.0,1.8387096774193548
346908,2.909090909090909,2.7586206896551726
346909,3.76,1.853658536585366
346910,2.27027027027027,3.1904761904761907
346911,2.0,2.6129032258064515
346912,2.689655172413793,2.56
346913,2.0833333333333335,2.310344827586207
346914,1.9714285714285715,2.8275862068965516
346915,1.5952380952380953,2.6296296296296298
346916,1.8,2.1153846153846154
346917,3.4285714285714284,2.4594594594594597
346918,1.6842105263157894,1.5
346919,2.823529411764706,3.269230769230769
346921,2.189189189189189,2.515151515151515
346922,2.9393939393939394,2.0294117647058822
346923,3.3703703703703702,1.9743589743589745
346924,1.9714285714285715,2.5625
346925,2.4444444444444446,3.4285714285714284
346926,3.0,2.2903225806451615
346927,1.6538461538461537,1.7027027027027026
346928,2.76,1.4375
346930,2.392857142857143,2.4285714285714284
346931,1.434782608695652,2.5588235294117645
346932,3.0,2.090909090909091
346933,1.9189189189189189,3.0
346934,2.0,2.3125
346935,3.3461538461538463,1.7209302325581395
346929,2.3461538461538463,2.586206896551724
346936,1.7307692307692308,1.65
346937,2.5714285714285716,2.84375
346938,2.15625,3.242424242424242
346939,2.9166666666666665,1.263157894736842
346940,2.48,3.142857142857143
346941,2.3846153846153846,2.193548387096774
346944,2.129032258064516,2.264705882352941
346945,2.2051282051282053,2.1333333333333333
346946,1.864864864864865,2.8666666666666667
346947,2.0606060606060606,2.566666666666667
346948,2.9166666666666665,2.5625
