game_pk,date,home_starter_id,away_starter_id,home_starter_name,away_starter_name,home_starter_team,away_starter_team,home_starter_ip,away_starter_ip,home_starter_hits,away_starter_hits,home_starter_runs,away_starter_runs,home_starter_earned_runs,away_starter_earned_runs,home_starter_walks,away_starter_walks,home_starter_strikeouts,away_starter_strikeouts,home_starter_homeruns,away_starter_homeruns,home_starter_era,away_starter_era,home_starter_whip,away_starter_whip,home_starter_pitches,away_starter_pitches,home_starter_strikes,away_starter_strikes,home_starter_hit_batters,away_starter_hit_batters,home_starter_wild_pitches,away_starter_wild_pitches,home_starter_balks,away_starter_balks,home_starter_batters_faced,away_starter_batters_faced,home_starter_ground_outs,away_starter_ground_outs,home_starter_air_outs,away_starter_air_outs,home_starter_wins,away_starter_wins,home_starter_losses,away_starter_losses,home_starter_saves,away_starter_saves,home_starter_blown_saves,away_starter_blown_saves,home_starter_holds,away_starter_holds
348965,2013-09-15,518560,425532,Paul Clemens,Jerome Williams,Houston Astros,Los Angeles Angels,7.0,7.0,6,5,2,1,2,1,1,0,2,3,0,1,0.0,0.0,0.0,0.0,88,95,55,64,0,1,0,0,0,0,26,26,9,14,8,3,0,1,1,0,0,0,0,0,0,0
348966,2013-09-15,434538,475243,Francisco Liriano,Travis Wood,Pittsburgh Pirates,Chicago Cubs,6.0,6.0,3,5,2,2,2,2,4,2,4,4,1,1,0.0,0.0,0.0,0.0,107,87,63,62,0,1,0,1,0,0,25,25,8,7,6,6,0,0,0,0,0,0,0,0,0,0
348967,2013-09-15,519242,502083,Chris Sale,Zach McAllister,Chicago White Sox,Cleveland Indians,5.2,6.2,9,6,6,1,6,1,3,1,7,5,3,0,0.0,0.0,0.0,0.0,110,96,70,67,0,0,1,0,0,0,27,26,3,7,5,7,0,1,1,0,0,0,0,0,0,0
348968,2013-09-15,517414,468504,Randall Delgado,Jhoulys Chacín,Arizona Diamondbacks,Colorado Rockies,6.0,4.0,5,7,2,6,2,4,1,3,3,6,1,1,0.0,0.0,0.0,0.0,91,84,60,52,0,0,0,0,1,0,24,22,4,5,11,1,1,0,0,1,0,0,0,0,0,0
348969,2013-09-15,453286,425386,Max Scherzer,Jeremy Guthrie,Detroit Tigers,Kansas City Royals,7.0,8.0,5,13,1,3,1,3,1,1,12,4,1,2,0.0,0.0,0.0,0.0,116,113,81,77,0,0,0,0,0,0,26,37,2,15,6,4,0,0,0,1,0,0,0,0,0,0
348970,2013-09-15,518716,543408,Dillon Gee,Tom Koehler,New York Mets,Miami Marlins,7.1,8.0,6,3,0,0,0,0,2,0,8,5,0,0,0.0,0.0,0.0,0.0,109,101,69,70,1,0,0,0,0,0,29,26,6,9,6,9,0,0,0,0,0,0,0,0,0,0
348971,2013-09-15,453329,467100,Clay Buchholz,Iván Nova,Boston Red Sox,New York Yankees,6.0,4.0,2,6,1,5,0,4,4,4,3,2,0,1,0.0,0.0,0.0,0.0,91,89,53,47,1,1,1,1,0,0,23,22,8,5,5,4,1,0,0,1,0,0,0,0,0,0
348972,2013-09-15,527048,543548,Martín Pérez,Tommy Milone,Texas Rangers,Oakland Athletics,6.1,5.0,7,6,3,1,3,1,2,1,3,5,2,0,0.0,0.0,0.0,0.0,92,86,63,53,0,0,0,0,0,0,27,22,7,2,8,8,0,1,1,0,0,0,0,0,0,0
348973,2013-09-15,519455,543031,Jordan Zimmermann,Tyler Cloyd,Washington Nationals,Philadelphia Phillies,7.0,4.0,7,10,2,5,2,5,2,0,7,1,0,0,0.0,0.0,0.0,0.0,102,64,65,43,1,0,0,1,0,0,29,21,6,1,6,9,1,0,0,1,0,0,0,0,0,0
348974,2013-09-15,527054,572143,Julio Teheran,Burch Smith,Atlanta Braves,San Diego Padres,6.2,7.0,7,3,4,0,4,0,0,2,6,10,2,0,0.0,0.0,0.0,0.0,100,95,70,61,0,0,0,0,0,0,27,26,7,3,7,8,0,1,1,0,0,0,0,0,0,0
348975,2013-09-15,450172,285064,Edinson Volquez,Ryan Vogelsong,Los Angeles Dodgers,San Francisco Giants,5.2,6.0,5,7,3,3,3,3,0,0,7,2,2,0,0.0,0.0,0.0,0.0,88,91,57,64,0,1,1,0,0,0,22,26,3,9,7,7,0,0,0,0,0,0,0,0,0,0
348976,2013-09-15,517060,456034,Pedro Hernandez,David Price,Minnesota Twins,Tampa Bay Rays,5.0,6.1,4,6,3,2,3,2,4,3,2,4,2,0,0.0,0.0,0.0,0.0,89,102,50,61,0,0,1,0,0,0,23,25,8,7,5,5,0,0,0,0,0,0,0,0,0,0
348977,2013-09-15,279824,456068,Mark Buehrle,Miguel González,Toronto Blue Jays,Baltimore Orioles,5.0,5.1,6,6,3,1,2,1,3,0,4,2,0,1,0.0,0.0,0.0,0.0,99,86,63,56,0,0,0,0,0,0,25,22,6,3,6,11,0,1,1,0,0,0,0,0,0,0
348978,2013-09-15,451596,276520,Yovani Gallardo,Bronson Arroyo,Milwaukee Brewers,Cincinnati Reds,6.0,6.1,7,3,5,2,5,2,3,4,5,1,1,1,0.0,0.0,0.0,0.0,103,89,65,54,0,1,0,0,0,1,28,24,7,7,6,8,0,0,0,0,0,0,0,0,0,0
348979,2013-09-15,571946,541640,Shelby Miller,Erasmo Ramírez,St. Louis Cardinals,Seattle Mariners,5.0,4.0,3,8,2,5,1,5,2,0,1,1,0,1,0.0,0.0,0.0,0.0,95,80,55,45,0,2,0,0,0,0,20,22,7,8,7,3,1,0,0,1,0,0,0,0,0,0
